Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	wt_0_24h_72hpi_1	wt_0_24h_72hpi_2	wt_0_24h_72hpi_3	wt_100_24h_72hpi_1	wt_100_24h_72hpi_2	wt_100_24h_72hpi_3
LINC00202-1	34.3266709501091	-1.7659438154561	0.435747662130818	-4.05267536450015	5.06352425982669e-05	0.00145337705911447	44.5251700981087	61.0413180633804	53.6621724007844	19.8380101804357	9.72330009804205	17.1700548599037
AK090844	141.633410894787	-1.7584468238391	0.513869105745295	-3.42197420350601	0.000621682116423192	0.011468567010156	240.08670150941	231.730929685055	183.984591088404	14.1700072717398	107.928631088267	71.8996047258466
MGC4836	909.918501818446	-1.75292380876315	0.415178074779302	-4.22210110612165	2.42035489008471e-05	0.000787843055526123	1517.34795353947	1585.94387486894	1106.78230576618	138.86607126305	591.176645960956	519.394159512086
MALAT1	9691.33174538725	-1.74485682134128	0.262989994733705	-6.63468898544244	3.2518746661473e-11	3.30111209047089e-09	18347.8622506246	16569.3266698709	9868.09020327282	3451.81377139581	4808.17189848179	5102.72567867762
LOC100294362	95.9263164658865	-1.7441237550535	0.316874914754608	-5.50413956372712	3.70975589550109e-08	2.23680852115314e-06	168.497212332058	135.647373474179	138.946696394888	30.2293488463782	59.3121305980565	42.9251371497592
N4BP2L2-IT2	71.2081712080733	-1.7347721303387	0.311513429204805	-5.56885183013467	2.56423420929793e-08	1.60537143807196e-06	115.241616724517	109.648293558294	103.491332487227	24.5613459376823	38.8932003921682	35.4132381485513
LOC441081	39.2361971676856	-1.720180377716	0.415975594442772	-4.13529159089321	3.54504213179167e-05	0.00106874692993344	49.7634254037685	59.9109232844289	70.9107278153223	12.2806729688411	24.3082502451051	18.2431832886477
AX748283	42.1540138979887	-1.71942393277375	0.399552729351652	-4.30337176162914	1.68218231837815e-05	0.000574628363053586	73.3355742792379	74.6060554107982	45.9961477721009	17.0040087260877	19.4466001960841	22.5356970036236
LINC00939	54.7798519075916	-1.71462700784907	0.402451477211655	-4.26045648963373	2.04009796668303e-05	0.000677568951300566	108.25727631697	80.2580293055557	63.2447031866388	16.0593415746384	34.0315503431472	26.8282107185995
AX746677	70.4348037907692	-1.70432583964102	0.562784087337667	-3.02838313660144	0.00245866151214925	0.0324355580398662	116.11465927546	115.300267453052	91.9922955442019	8.50200436304386	67.0907706764901	23.6088254323676
UBE2Q2P2	56.5987605036108	-1.70422280970583	0.431650092455639	-3.94815810187965	7.87547892681658e-05	0.00210889128699017	89.0503401962174	74.6060554107982	95.8253078585436	11.3360058173918	30.1422303039303	38.6326234347833
FOXD4L2	39.5108628775521	-1.70387156882888	0.409990941440066	-4.15587613434616	3.24043356985126e-05	0.000990674524984527	59.3668934641449	45.2157911580595	76.6602462868349	15.1146744231891	21.3912602156925	19.3163117173916
LOC100288069	55.1863652394604	-1.70222605404029	0.372060070445982	-4.5751376975225	4.75906872963702e-06	0.000186705124310301	80.3199146867843	64.4325024002348	108.282597880154	19.8380101804357	28.1975702843219	30.0475960048314
AX748336	21.1812840426965	-1.70166507474582	0.537494380569146	-3.16592161009003	0.00154592448638734	0.0229563398110808	44.5251700981087	30.5206590316902	22.039820807465	9.44667151449318	8.75097008823784	11.8044127161838
NR2F2-AS1	19.288886726532	-1.70053980241011	0.548641871960245	-3.09954432813202	0.00193818572517472	0.0273999379307155	27.9373616301859	31.6510538106417	28.7475923575631	5.66800290869591	7.77864007843364	13.9506695736717
DKFZp434A128	30.9433227048528	-1.69941887255968	0.534737158147885	-3.17804522589339	0.00148271620748733	0.0223127678527072	37.5408296905622	41.8246068212051	62.2864501080533	7.55733721159454	10.6956301078463	25.7550822898555
ANKRD36B	224.437206287821	-1.69361994267116	0.406786433529023	-4.16341304201907	3.13525462637913e-05	0.0009613354117198	369.296999049019	334.59685456964	324.847793640463	56.6800290869591	192.521341941232	68.6802194396147
TRIpartite motif protein	36.5300102153503	-1.69216947695021	0.572158647695875	-2.95751796073467	0.0031012668112527	0.0385630187298191	55.0016807094284	79.1276345266042	33.5388577504903	17.948675877537	28.1975702843219	5.3656421437199
TMEM212	301.397359203479	-1.69106524667186	0.28380258097149	-5.95859713778196	2.54412408071845e-09	1.8967975718817e-07	466.204722203726	517.720808759782	396.71677453437	89.7433793876852	186.687361882407	151.311108452901
C6orf201	39.7582799932329	-1.68265366315148	0.551652805917171	-3.05020412314212	0.00228685882488778	0.0306186880518507	77.7007870339544	53.1285546107199	50.7874131650281	4.72333575724659	24.3082502451051	27.9013391473435
BC040563	16.6936722734718	-1.68197402386154	0.587632631971216	-2.86228832837167	0.0042059409485999	0.0470855744326748	18.3338935698095	22.6078955790298	35.4553639076611	9.44667151449318	6.80631006862943	7.51189900120786
AB007962	28.350344386675	-1.68084400124841	0.445889164755276	-3.76964531571637	0.000163479703649632	0.00384980775252501	48.0173403018819	39.5638172633021	42.1631354577592	14.1700072717398	16.5296101666715	9.65815585869582
HIF1A-AS2	31.9077035794097	-1.67922443594957	0.446462448681358	-3.76117731941222	0.000169115486259258	0.00394632085338487	53.2555956075418	48.606975494914	44.0796416149301	11.3360058173918	22.3635902254967	11.8044127161838
AK302511	22.8865581047701	-1.66951762533323	0.484084302376417	-3.44881587181697	0.000563050498825059	0.0106269867257234	27.9373616301859	37.3030277053991	39.2883762220029	10.3913386659425	11.6679601176505	10.7312842874398
LRP4-AS1	78.240209560525	-1.66464966541931	0.3919135385144	-4.24749211708629	2.16176768796382e-05	0.000712709024171264	125.718127335836	114.1698726741	116.906875587423	18.8933430289864	58.3398005882523	35.4132381485513
AK090700	81.2272557000996	-1.66313884456626	0.537486770903971	-3.09428796130017	0.0019728589955651	0.0276723890962637	122.225957132063	131.125794358373	116.906875587423	7.55733721159454	61.2567906176649	48.2907792934791
AX747179	58.5876015457113	-1.64108379466589	0.389393105191586	-4.21446546635298	2.50370456400887e-05	0.000804768579715766	79.446872135841	107.387504000391	79.5350055225912	19.8380101804357	42.782520431385	22.5356970036236
AL832212	103.165829870821	-1.63857258171583	0.518197398140777	-3.1620625414076	0.00156655915225142	0.0231861077822517	163.258957026399	212.51421844288	92.9505486227873	89.7433793876852	16.5296101666715	43.9982655785032
FW340024	63.3910273646984	-1.63596757221965	0.442067250124518	-3.70072103680795	0.00021498771897164	0.00482862416810303	98.6538082565938	113.039477895149	75.7019932082494	16.0593415746384	24.3082502451051	52.583293008455
AK128559	37.838097235024	-1.62929000401603	0.413576458800644	-3.93951340639867	8.16470397399943e-05	0.00217016865391748	57.6208083622583	63.3021076212833	50.7874131650281	15.1146744231891	26.2529102647135	13.9506695736717
AK128563	73.452761411512	-1.62771587103223	0.464871585279831	-3.50143119642906	0.00046276644415033	0.00903802985705776	130.956382641496	105.126714442488	96.783560937129	13.2253401202905	60.2844606078607	34.3401097198074
IMPG1	41.8371301384948	-1.62087522192239	0.503875833464133	-3.21681476719952	0.00129622257469205	0.0201824326014443	57.6208083622583	66.6932919581378	65.1612093438096	8.50200436304386	36.9485403725598	16.0969264311597
AK057681	32.7495164144045	-1.61884635250616	0.454132692802869	-3.56469899252304	0.000364273996990103	0.00742094691373943	37.5408296905622	55.3893441686229	55.5786785579553	22.6720116347836	14.5849501470631	10.7312842874398
TAS2R20	19.3181723938426	-1.59598855150866	0.545175268781543	-2.92747790096141	0.00341723344847158	0.0409725492715413	25.3182339773559	35.0422381474961	26.8310862003922	13.2253401202905	5.83398005882523	9.65815585869582
LOC728175	29.0206596958656	-1.5827301613469	0.553011335789039	-2.8620211900153	0.00420948762325912	0.0470959362482689	48.0173403018819	49.7373702738655	32.5806046719048	4.72333575724659	16.5296101666715	22.5356970036236
RAB4B-EGLN2	44.650072809264	-1.58222531264479	0.424610398924963	-3.72629901823107	0.000194311874923035	0.0044419793493856	76.8277444830111	50.867765052817	72.8272339724931	23.616678786233	12.6402901274547	31.1207244335754
LOC100131257	146.588120800288	-1.57960054497682	0.286539239972273	-5.51268491229915	3.53400579822052e-08	2.14523703319008e-06	213.89542498111	222.687771453443	222.314714231821	48.1780247239152	96.2606709706162	76.1921184408226
DQ586822	87.7882516358642	-1.5773166614465	0.464133647874907	-3.39841049807192	0.000677786363234192	0.0122766788050322	119.606829479233	129.995399579421	144.696214866401	13.2253401202905	61.2567906176649	57.9489351521749
AK097119	144.932060259372	-1.57674453599803	0.477730591079007	-3.30048894804241	0.000965165149671738	0.0160653497164264	217.387595184884	211.383823663928	222.314714231821	18.8933430289864	113.762611147092	85.8502742995184
FDPSP2	42.6245441511927	-1.56870770022935	0.483525511003236	-3.2443121707778	0.00117734637518562	0.0187901307115159	54.1286381584851	68.9540815160408	68.0359685795659	7.55733721159454	29.1699002941261	27.9013391473435
MCM3AP-AS1	24.2916233919592	-1.56613318045153	0.490140979509235	-3.195270842319	0.00139699673675545	0.0213959177224543	43.6521275471654	24.8686851369327	40.2466293005883	10.3913386659425	12.6402901274547	13.9506695736717
PFN1P2	126.610271641749	-1.56494885190061	0.507424322739672	-3.08410295243867	0.0020416692985149	0.0283049385482417	168.497212332058	185.384743748044	213.690436524552	14.1700072717398	95.2883409608121	82.6308890132864
BMS1P1	629.511879642326	-1.55978854929736	0.367816975237256	-4.24066493475793	2.22858605038913e-05	0.00073219878341824	997.887635728201	922.402139624414	899.799640791724	129.419399748557	443.382484470717	384.179977490345
AX747158	48.9031249191868	-1.55767317826937	0.434125367466599	-3.5880722367352	0.000333132002400254	0.00691990268107256	87.3042550943308	80.2580293055557	51.7456662436135	34.0080174521755	27.2252402745177	12.8775411449278
AK097143	1677.67534258919	-1.55058046798142	0.366372360831138	-4.23225284916098	2.31362093187666e-05	0.000757215681310743	2631.35024854313	2755.90247108373	2116.78105059523	349.526846036248	1172.62999182387	1039.86144745292
AK311113	840.249358687162	-1.54332579641509	0.356800266539849	-4.3254614448073	1.52212891011692e-05	0.000525954081865015	1376.7881028376	1277.34610021518	1099.11628113749	183.265427381168	541.587815460942	563.392425090589
AK025664	88.7870664792482	-1.53641310664849	0.295785769933929	-5.19434422755257	2.05442706661315e-07	1.10520795008698e-05	122.225957132063	157.124874274257	116.906875587423	36.8420189065234	53.4781505392313	46.1445224359911
AK095242	78.8481239736268	-1.53576968390974	0.479439972610055	-3.20325749133736	0.00135882428330106	0.0209035571253026	110.003361418857	163.907242947966	77.6184993654203	17.0040087260877	36.9485403725598	67.6070910108707
TMEM56-RWDD3	43.7596611791797	-1.53201225216357	0.395022163205305	-3.87829442209636	0.000105191364017093	0.0026962602405979	61.1129785660316	48.606975494914	85.2845239941038	19.8380101804357	26.2529102647135	21.4625685748796
AX747393	122.027742636416	-1.52315990560967	0.37722841951467	-4.03776552034261	5.39627506557253e-05	0.00154149873415274	203.418914369791	197.81908631651	141.821455630645	31.1740159978275	91.3990209215952	66.5339625821267
AX746764	22.4132306016982	-1.51440790106992	0.513674525145366	-2.94818572254747	0.00319644966482061	0.0392624598966433	39.2869147924489	37.3030277053991	22.9980738860505	8.50200436304386	14.5849501470631	11.8044127161838
LOC100288123	33.0357691850449	-1.51268195232408	0.517267145916915	-2.92437276224587	0.00345151151981092	0.041152461173167	62.8590636679182	32.7814485895932	50.7874131650281	7.55733721159454	18.4742701862799	25.7550822898555
KCNQ1OT1	2673.24058860874	-1.50950443044888	0.332965143949453	-4.53352087411898	5.80085305651828e-06	0.000223189995116746	4021.23398964488	4422.10437525822	3426.71300902152	664.101007468871	1941.743029579	1563.54812067998
TFCP2L1	177.562018879734	-1.50488931950632	0.374698679252565	-4.01626534288356	5.91276805834144e-05	0.00166782757413311	204.291956920734	168.428822063772	414.923583027494	68.9607020558002	118.624261196113	90.1427880144943
