TF	Target	SignedQuantile	combStability	combPCorr	stroke	stroke-width	stroke-dasharray
SOX1	IRX1	0.4376	49.72	0.717	rgb(225, 80, 81)	1.9744	None
ETV1	IRX2	-0.97801	50.9	-9.0E-01	rgb( 22, 98,251)	1.998	None
IRX1	IRX2	0.76467	50.88	0.878	rgb(227, 49, 51)	1.9976	None
SOX1	IRX2	0.21459	48.61	0.614	rgb(224,100,101)	1.9522	None
IRX1	KCNB1	0.23797	48.7	0.695	rgb(225, 84, 86)	1.954	None
SOX1	KCNB1	-0.25116	41.22	-2.2E-01	rgb(169,188,225)	1.8044	None
ETV1	KCNF1	-0.037566	36.23	-2.3E-01	rgb(168,187,226)	1.7046	None
IRX1	KCNF1	-0.22584	40.53	-5.3E-01	rgb(102,147,237)	1.7906	None
IRX1	KCNIP1	0.6545	50.69	0.693	rgb(225, 85, 86)	1.9938	None
OSR2	KCNIP1	0.89045	50.74	0.738	rgb(225, 76, 78)	1.9948	None
OSR2	KCNK16	0.96661	50.86	0.865	rgb(227, 52, 54)	1.9972	None
SOX1	KCNK16	-0.43632	44.75	-7.5E-01	rgb( 54,118,245)	1.875	None
ETV1	KCNK17	0.34198	48.98	0.976	rgb(228, 31, 33)	1.9596	None
OSR2	KCNK17	0.11878	38.2	0.199	rgb(219,179,179)	1.744	None
SOX1	KCNK17	-0.26667	41.46	-4.6E-01	rgb(118,157,234)	1.8092	None
ETV1	KCNN3	-0.70662	49.51	-5.1E-01	rgb(106,150,236)	1.9702	None
IRX1	KCNN3	0.72421	50.83	0.83	rgb(226, 58, 60)	1.9966	None
OSR2	KCNN3	0.39736	44.26	0.262	rgb(220,167,168)	1.8652	None
IRX1	KCTD12	0.87528	50.96	0.965	rgb(228, 33, 35)	1.9992	None
OSR2	KCTD12	0.2457	41.09	0.087	rgb(218,200,200)	1.8018	None
OSR2	KIAA1377	0.83463	50.6	0.599	rgb(224,103,104)	1.992	2,2
SOX1	KIAA1377	-0.21594	40.4	-4.0E-01	rgb(130,164,232)	1.788	2,2
IRX1	KIF5A	0.62723	50.59	0.594	rgb(224,104,105)	1.9918	None
OSR2	KIF5A	0.97266	50.88	0.876	rgb(227, 50, 51)	1.9976	None
SOX1	KIF5A	-0.44336	45.12	-1.2E-01	rgb(190,201,222)	1.8824	None
IRX1	KLF11	0.4862	49.85	0.849	rgb(226, 55, 57)	1.977	None
SOX1	KLF11	-0.23097	40.59	-5.9E-01	rgb( 90,139,239)	1.7918	None
ETV1	KLHL41	-0.31944	48.93	-9.3E-01	rgb( 14, 94,252)	1.9586	None
SOX1	KLHL41	0.3289	48.95	0.955	rgb(228, 35, 37)	1.959	None
ETV1	KRT81	0.98266	51	0.998	rgb(228, 26, 28)	2	None
IRX1	KRT81	-0.14825	47.99	-9.9E-01	rgb(  1, 86,255)	1.9398	None
ETV1	L1CAM	0.94964	50.99	0.989	rgb(228, 28, 30)	1.9998	None
OSR2	L1CAM	0.14788	38.65	0.645	rgb(224, 94, 95)	1.753	None
SOX1	L1CAM	-0.42609	44.64	-6.4E-01	rgb( 79,133,241)	1.8728	None
ETV1	LIMCH1	0.98266	51	0.997	rgb(228, 27, 29)	2	None
IRX1	LIMCH1	0.5157	49.91	0.907	rgb(227, 44, 46)	1.9782	None
OSR2	LIMCH1	0.47949	45.65	0.647	rgb(224, 93, 95)	1.893	None
ETV1	LINC00242	-0.17112	48.3	-3.0E-01	rgb(152,177,228)	1.946	None
IRX1	LINC00242	-0.048891	47.56	-5.6E-01	rgb( 95,143,238)	1.9312	None
ETV1	LMX1A	-0.63775	48.55	-5.5E-01	rgb( 98,144,238)	1.951	None
IRX1	LMX1A	0.57735	47.58	0.577	rgb(223,107,108)	1.9316	None
ETV1	LOC728392	0.69826	50.79	0.792	rgb(226, 66, 67)	1.9958	2,2
SOX1	LOC728392	-0.19091	39.67	-6.7E-01	rgb( 72,129,242)	1.7734	2,2
IRX1	LPAR3	0.84885	50.64	0.636	rgb(224, 96, 97)	1.9928	None
SOX1	LPAR3	-0.89045	50.74	-7.4E-01	rgb( 57,120,245)	1.9948	None
ETV1	LRRC73	0.50922	49.9	0.904	rgb(227, 44, 46)	1.978	None
SOX1	LRRC73	-0.33209	42.7	-7.0E-01	rgb( 65,124,244)	1.834	None
IRX1	LRTM2	0.83463	50.6	0.601	rgb(224,102,103)	1.992	None
