TF	Target	SignedQuantile	combStability	combPCorr	stroke	stroke-width	stroke-dasharray
GATA3	LRRC10B	-0.28268	48.84	-8.4E-01	rgb( 35,106,249)	1.9568	None
MSX2	LRRC10B	0.61726	48.31	0.31	rgb(220,158,158)	1.9462	None
GATA3	LRTM1	-0.53245	49.94	-9.4E-01	rgb( 13, 93,253)	1.9788	None
MSX2	LRTM1	0.74627	49.74	0.742	rgb(225, 75, 77)	1.9748	None
GATA3	LRTM2	-0.52172	49.92	-9.2E-01	rgb( 17, 95,252)	1.9784	None
MSX2	LRTM2	0.70068	49.47	0.466	rgb(222,128,129)	1.9694	None
GATA3	LZTS1	-0.92054	50.98	-9.8E-01	rgb(  4, 88,254)	1.9996	None
MSX2	LZTS1	0.046582	36.37	0.368	rgb(221,147,148)	1.7074	None
ESRRB	MAPK8IP2	0.44116	49.73	0.726	rgb(225, 78, 80)	1.9746	None
MSX2	MAPK8IP2	0.23757	40.71	0.712	rgb(225, 81, 82)	1.7942	None
ESRRB	MGAT4C	0.3289	48.95	0.949	rgb(227, 36, 38)	1.959	None
GATA3	MGAT4C	-0.28268	48.84	-8.4E-01	rgb( 34,106,249)	1.9568	None
ESRRB	MLXIPL	0.50453	49.89	0.886	rgb(227, 48, 49)	1.9778	None
GATA3	MLXIPL	-0.8413	50.94	-9.4E-01	rgb( 12, 93,253)	1.9988	None
MSX2	MLXIPL	-0.89841	50.97	-9.7E-01	rgb(  5, 88,254)	1.9994	None
GATA3	MSX1	0.94964	50.99	0.993	rgb(228, 27, 29)	1.9998	None
MSX2	MSX1	0.94964	50.99	0.985	rgb(228, 29, 31)	1.9998	None
ESRRB	MT2A	0.031409	36.1	0.101	rgb(218,198,198)	1.702	None
MSX2	MT2A	0.25388	41.26	0.259	rgb(220,167,168)	1.8052	None
ESRRB	MYT1L	0.89841	50.97	0.969	rgb(228, 32, 34)	1.9994	None
MSX2	MYT1L	0.83977	50.63	0.634	rgb(224, 96, 97)	1.9926	None
ESRRB	NALCN	-0.23654	46.27	-6.8E-01	rgb( 69,127,243)	1.9054	None
MSX2	NALCN	-0.0020524	46.69	-6.9E-01	rgb( 67,126,243)	1.9138	None
ESRRB	NCCRP1	0.98266	51	1	rgb(228, 26, 28)	2	None
MSX2	NCCRP1	0.9996	50.98	0.988	rgb(228, 28, 30)	1.9996	None
GATA3	NLRP3	0.84885	50.64	0.635	rgb(224, 96, 97)	1.9928	None
MSX2	NLRP3	-0.35719	49.05	-5.1E-02	rgb(206,210,219)	1.961	None
ESRRB	NPFFR2	0.17266	48.31	0.305	rgb(220,159,159)	1.9462	None
MSX2	NPFFR2	-0.73879	50.85	-8.5E-01	rgb( 33,105,249)	1.997	None
ESRRB	NPR1	0.8413	50.94	0.943	rgb(227, 37, 39)	1.9988	None
MSX2	NPR1	0.99329	50.93	0.928	rgb(227, 40, 42)	1.9986	None
ESRRB	NPTXR	0.81187	50.92	0.924	rgb(227, 41, 42)	1.9984	None
MSX2	NPTXR	0.89298	50.75	0.75	rgb(225, 74, 75)	1.995	None
GATA3	NR4A2	-0.20517	48.56	-5.6E-01	rgb( 96,143,238)	1.9512	None
MSX2	NR4A2	0.80773	50.47	0.472	rgb(222,127,128)	1.9894	None
GATA3	NTNG2	-0.32377	48.94	-9.4E-01	rgb( 12, 92,253)	1.9588	None
