TF	Target	SignedQuantile	combStability	combPCorr	stroke	stroke-width	stroke-dasharray
TBX20	TMEM145	-0.89045	50.74	-7.4E-01	rgb( 57,120,245)	1.9948	None
ZIC2	TMEM145	0.70068	49.47	0.473	rgb(222,127,128)	1.9694	None
NR4A3	TTBK1	0.97266	50.88	0.881	rgb(227, 49, 51)	1.9976	None
TBX20	TTBK1	-0.6361	48.54	-5.4E-01	rgb(101,146,237)	1.9508	None
ZIC2	TTBK1	-0.39007	44.06	-5.9E-02	rgb(204,209,219)	1.8612	None
FEV	TTC6	-0.12974	38.38	-3.8E-01	rgb(135,167,231)	1.7476	None
NR4A3	TTC6	-0.91277	50.78	-7.8E-01	rgb( 47,114,247)	1.9956	None
TBX20	TTC6	-0.21459	48.61	-6.1E-01	rgb( 84,136,240)	1.9522	None
NR4A3	TUBA3FP	0.70782	49.53	0.532	rgb(223,115,116)	1.9706	None
TBX20	TUBA3FP	-0.25355	41.25	-2.5E-01	rgb(163,184,227)	1.805	None
ZIC2	TUBA3FP	0.45248	45.33	0.332	rgb(221,154,154)	1.8866	None
FEV	U50535	-0.96932	50.87	-8.7E-01	rgb( 29,103,250)	1.9974	2,2
NR4A3	U50535	-0.44959	45.29	-2.9E-01	rgb(155,179,228)	1.8858	2,2
TBX20	U50535	-0.20029	48.53	-5.3E-01	rgb(102,147,237)	1.9506	2,2
FEV	UNC13A	0.66876	50.73	0.726	rgb(225, 78, 80)	1.9946	None
TBX20	UNC13A	0.1831	40	0.525	rgb(223,117,118)	1.78	None
ZIC2	UNC13A	0.44647	45.23	0.226	rgb(219,174,174)	1.8846	None
FEV	VSTM2A	0.22401	48.65	0.652	rgb(224, 92, 94)	1.953	None
TBX20	VSTM2A	-0.79644	50.39	-3.9E-01	rgb(133,166,232)	1.9878	None
ZIC2	VSTM2A	0.99502	50.94	0.941	rgb(227, 37, 39)	1.9988	None
