TF	Target	SignedQuantile	NonzeroSubsamples(Stability)	pCorr	stroke	stroke-width	stroke-dasharray
EGR3	SLC35F3	-0.5361	47.63	-6.3E-01	rgb( 79,133,241)	1.9326	None
GATA6	FAM167A	-0.5361	47.63	-6.3E-01	rgb( 80,134,241)	1.9326	None
HSF2	DZIP1	0.5361	47.63	0.63	rgb(224, 97, 98)	1.9326	None
MAFB	CPT1C	-0.5361	47.63	-6.3E-01	rgb( 80,134,241)	1.9326	None
NFAT5	FOXA2	-0.5361	47.63	-6.3E-01	rgb( 79,133,241)	1.9326	None
NR4A2	BCAT1	-0.5361	47.63	-6.3E-01	rgb( 80,134,241)	1.9326	None
PROX1	CDH22	0.5361	47.63	0.631	rgb(224, 97, 98)	1.9326	None
TEAD1	CACNA1H	0.5361	47.63	0.632	rgb(224, 96, 98)	1.9326	None
ETV1	FAXC	0.53538	47.62	0.616	rgb(224, 99,101)	1.9324	None
FEV	SPTBN4	0.53538	47.62	0.62	rgb(224, 99,100)	1.9324	None
SMAD9	GSTM2	0.53538	47.62	0.624	rgb(224, 98, 99)	1.9324	None
ETV1	WNT6	-0.53467	47.61	-6.1E-01	rgb( 84,136,240)	1.9322	None
MAFA	TSSK4	0.53467	47.61	0.613	rgb(224,100,101)	1.9322	None
MAFB	CHRM4	0.53467	47.61	0.608	rgb(224,101,102)	1.9322	None
NKX6-1	ABCA9	-0.53467	47.61	-6.1E-01	rgb( 85,137,240)	1.9322	None
POU2F2	SLC7A2	-0.53467	47.61	-6.1E-01	rgb( 84,136,240)	1.9322	None
ZFP28	SHC3	-0.53467	47.61	-6.1E-01	rgb( 84,136,240)	1.9322	None
FEV	HGFAC	0.53396	47.6	0.601	rgb(224,102,103)	1.932	None
FOXP2	DNAH11	0.53396	47.6	0.596	rgb(224,103,104)	1.932	None
PDX1	WSCD1	-0.53396	47.6	-6.0E-01	rgb( 87,138,240)	1.932	None
RORC	GPR148	-0.53396	47.6	-6.0E-01	rgb( 86,137,240)	1.932	None
ZFHX2	UBE2Q2P2	0.53396	47.6	0.599	rgb(224,103,104)	1.932	2,2
EGR3	CBFA2T3	-0.53324	47.59	-5.9E-01	rgb( 90,139,239)	1.9318	None
GATA2	CBX7	0.53324	47.59	0.59	rgb(223,104,106)	1.9318	None
LMX1B	RAPGEF4	0.53324	47.59	0.59	rgb(223,104,106)	1.9318	None
MAFF	SMARCD2	-0.53324	47.59	-5.9E-01	rgb( 88,139,240)	1.9318	None
POU2F2	SLC26A7	0.53324	47.59	0.591	rgb(223,104,105)	1.9318	None
SMAD9	ARHGAP22	0.53324	47.59	0.594	rgb(224,104,105)	1.9318	None
TGIF2	HCN4	0.53324	47.59	0.592	rgb(224,104,105)	1.9318	None
TGIF2	QSOX2	0.53324	47.59	0.589	rgb(223,105,106)	1.9318	None
ZNF846	NNMT	-0.53324	47.59	-5.9E-01	rgb( 89,139,239)	1.9318	None
ETV1	GNG4	0.53253	47.58	0.582	rgb(223,106,107)	1.9316	None
FOXA1	ICA1L	0.53253	47.58	0.579	rgb(223,106,108)	1.9316	None
FOXA2	LRP4-AS1	-0.53253	47.58	-5.8E-01	rgb( 91,140,239)	1.9316	None
POU2F2	PLCE1-AS1	0.53253	47.58	0.585	rgb(223,105,106)	1.9316	2,2
SOX4	TMEM178B	0.53253	47.58	0.584	rgb(223,105,107)	1.9316	None
TGIF2	ITPR1	0.53253	47.58	0.579	rgb(223,106,108)	1.9316	None
FOXP2	SAP30	0.53181	47.57	0.568	rgb(223,108,110)	1.9314	None
NEUROG3	ATOH8	0.53181	47.57	0.57	rgb(223,108,109)	1.9314	None
ONECUT1	CLPS	-0.53181	47.57	-5.7E-01	rgb( 94,142,239)	1.9314	None
ONECUT2	ELL2	0.53181	47.57	0.569	rgb(223,108,109)	1.9314	None
PDX1	FSTL5	-0.53181	47.57	-5.7E-01	rgb( 92,141,239)	1.9314	None
TEAD2	APLP1	0.53181	47.57	0.571	rgb(223,108,109)	1.9314	None
MYT1	AF070581	0.53181	47.57	0.571	rgb(223,108,109)	1.9314	2,2
LHX1	METTL21EP	-0.5311	47.56	-5.6E-01	rgb( 96,144,238)	1.9312	None
MAFA	NEUROG3	0.5311	47.56	0.564	rgb(223,109,110)	1.9312	2,2
NR4A2	ATP1A3	-0.5311	47.56	-5.6E-01	rgb( 96,143,238)	1.9312	None
ASCL1	HCN4	0.53039	47.55	0.555	rgb(223,111,112)	1.931	None
EGR3	TUBB3	0.53039	47.55	0.549	rgb(223,112,113)	1.931	None
FEV	CLCNKA	-0.53039	47.55	-5.5E-01	rgb( 97,144,238)	1.931	None
HSF2	CELF4	0.53039	47.55	0.55	rgb(223,112,113)	1.931	None
FOXP2	SPC25	0.52967	47.54	0.536	rgb(223,115,116)	1.9308	None
NEUROG3	FAM167A	0.52967	47.54	0.541	rgb(223,114,115)	1.9308	None
RORC	MAML3	0.52967	47.54	0.539	rgb(223,114,115)	1.9308	None
ZFP82	NFAT5	0.52967	47.54	0.541	rgb(223,114,115)	1.9308	None
ZNF492	TSNAX-DISC1	0.52967	47.54	0.541	rgb(223,114,115)	1.9308	None
CBX2	RIC3	0.52967	47.54	0.539	rgb(223,114,115)	1.9308	2,2
ETV1	ONECUT1	0.52896	47.53	0.534	rgb(223,115,116)	1.9306	2,2
FOXA1	AK094916	-0.52896	47.53	-5.3E-01	rgb(102,147,237)	1.9306	2,2
FOXP2	SPOCK3	-0.52896	47.53	-5.3E-01	rgb(102,147,237)	1.9306	None
HOXB9	FCGBP	-0.52896	47.53	-5.3E-01	rgb(101,147,237)	1.9306	None
LHX1	CCK	-0.52896	47.53	-5.3E-01	rgb(101,147,237)	1.9306	None
MAFF	SYCP2	-0.52896	47.53	-5.3E-01	rgb(103,147,237)	1.9306	None
NKX6-1	KCNMA1	0.52896	47.53	0.532	rgb(223,115,116)	1.9306	None
ONECUT2	CACNA1E	0.52896	47.53	0.525	rgb(223,117,118)	1.9306	None
RORC	MCOLN3	-0.52896	47.53	-5.3E-01	rgb(103,148,237)	1.9306	None
RORC	STK33	-0.52896	47.53	-5.3E-01	rgb(103,147,237)	1.9306	None
ZFP82	CCL19	-0.52896	47.53	-5.3E-01	rgb(101,147,237)	1.9306	None
MYT1	PAK3	0.52896	47.53	0.526	rgb(223,117,118)	1.9306	2,2
ETS1	TMEFF1	0.52825	47.52	0.518	rgb(223,118,119)	1.9304	None
GATA4	ZNRF3-AS1	-0.52825	47.52	-5.2E-01	rgb(103,148,237)	1.9304	None
HIF1A	ADNP	0.52825	47.52	0.515	rgb(223,119,120)	1.9304	None
HSF2	HIF1A	0.52825	47.52	0.52	rgb(223,118,119)	1.9304	None
NHLH1	CORO2B	0.52825	47.52	0.517	rgb(223,118,119)	1.9304	None
PRDM16	PLXNC1	0.52825	47.52	0.519	rgb(223,118,119)	1.9304	None
RORC	DUSP2	0.52825	47.52	0.52	rgb(223,118,119)	1.9304	None
ARX	IFI6	0.52753	47.51	0.508	rgb(223,120,121)	1.9302	None
FOXA2	RNF157	0.52753	47.51	0.507	rgb(223,120,121)	1.9302	None
GATA4	FKSG51	-0.52753	47.51	-5.1E-01	rgb(106,149,236)	1.9302	2,2
HES4	LOC284581	-0.52753	47.51	-5.1E-01	rgb(105,149,237)	1.9302	2,2
LMX1B	RTN4RL1	0.52753	47.51	0.513	rgb(223,119,120)	1.9302	None
MAFA	HIC1	-0.52753	47.51	-5.1E-01	rgb(107,150,236)	1.9302	None
NR4A3	AMPH	-0.52753	47.51	-5.1E-01	rgb(105,149,237)	1.9302	None
SOX4	HINT1	0.52753	47.51	0.508	rgb(223,120,121)	1.9302	None
ELF4	COL21A1	-0.52682	47.5	-5.0E-01	rgb(108,151,236)	1.93	None
HSF2	SLC14A2	-0.52682	47.5	-5.0E-01	rgb(108,150,236)	1.93	None
MAFA	ANKRD20A8P	-0.52682	47.5	-5.0E-01	rgb(109,151,236)	1.93	2,2
NR4A3	ATP1A3	0.52682	47.5	0.497	rgb(222,122,123)	1.93	None
ONECUT3	JPH4	-0.52682	47.5	-5.0E-01	rgb(109,151,236)	1.93	None
PBX1	CXXC4	0.52682	47.5	0.501	rgb(223,121,122)	1.93	None
POU2F2	SLC14A2	0.52682	47.5	0.5	rgb(222,122,123)	1.93	None
PROX1	AL117485	0.52682	47.5	0.5	rgb(222,122,123)	1.93	2,2
RORC	KCNIP3	0.52682	47.5	0.502	rgb(223,121,122)	1.93	None
RORC	LMO3	-0.52682	47.5	-5.0E-01	rgb(109,151,236)	1.93	None
ZNF382	AL831889	0.52682	47.5	0.503	rgb(223,121,122)	1.93	2,2
ZNF519	NALCN	-0.52682	47.5	-5.0E-01	rgb(109,151,236)	1.93	None
ELF4	CRMP1	0.5261	47.49	0.491	rgb(222,123,124)	1.9298	None
FEV	SLC25A53	0.5261	47.49	0.487	rgb(222,124,125)	1.9298	None
FOXA2	STK33	0.5261	47.49	0.485	rgb(222,124,125)	1.9298	None
HOXB9	UNC13A	0.5261	47.49	0.493	rgb(222,123,124)	1.9298	None
HSF2	PDZRN3	0.5261	47.49	0.494	rgb(222,123,124)	1.9298	None
MAFA	RTN4RL1	-0.5261	47.49	-4.9E-01	rgb(111,153,236)	1.9298	None
RORC	MAP1B	-0.5261	47.49	-4.9E-01	rgb(111,153,236)	1.9298	None
SOX4	ATP6V0E2	-0.5261	47.49	-4.9E-01	rgb(110,152,236)	1.9298	None
TEAD1	EPHA4	0.5261	47.49	0.488	rgb(222,124,125)	1.9298	None
TP73	NR4A3	0.5261	47.49	0.485	rgb(222,124,125)	1.9298	None
ZNF519	C1QL1	-0.5261	47.49	-4.9E-01	rgb(111,153,236)	1.9298	None
ARX	GCG	0.52539	47.48	0.48	rgb(222,125,126)	1.9296	None
EGR3	BAMBI	-0.52539	47.48	-4.8E-01	rgb(113,154,235)	1.9296	None
ETV1	AK311257	0.52539	47.48	0.477	rgb(222,126,127)	1.9296	2,2
GATA6	FLT1	-0.52539	47.48	-4.8E-01	rgb(114,154,235)	1.9296	None
HSF2	NEFM	-0.52539	47.48	-4.8E-01	rgb(112,153,235)	1.9296	None
ONECUT1	GPR112	0.52539	47.48	0.481	rgb(222,125,126)	1.9296	2,2
PBX1	AKR1B1	-0.52539	47.48	-4.8E-01	rgb(114,154,235)	1.9296	None
POU6F1	SIM1	0.52539	47.48	0.483	rgb(222,125,126)	1.9296	None
RFX6	TMEM200A	0.52539	47.48	0.477	rgb(222,126,127)	1.9296	None
SMAD9	MALAT1	0.52539	47.48	0.484	rgb(222,125,126)	1.9296	None
SMAD9	MAST1	0.52539	47.48	0.484	rgb(222,125,126)	1.9296	None
TGIF2	KCNAB2	0.52539	47.48	0.483	rgb(222,125,126)	1.9296	None
TGIF2	TTC7B	0.52539	47.48	0.484	rgb(222,125,126)	1.9296	None
FOXA2	NPSR1-AS1	0.52468	47.47	0.472	rgb(222,127,128)	1.9294	None
MAFB	FSD1	0.52468	47.47	0.469	rgb(222,127,128)	1.9294	None
NKX2-2	GABBR2	0.52468	47.47	0.474	rgb(222,127,127)	1.9294	None
ONECUT3	DYNC1I1	-0.52468	47.47	-4.7E-01	rgb(114,154,235)	1.9294	None
ONECUT3	EMB	-0.52468	47.47	-4.7E-01	rgb(115,155,235)	1.9294	None
SOX4	CENPE	-0.52468	47.47	-4.7E-01	rgb(115,155,235)	1.9294	None
EGR3	AADAT	0.52396	47.46	0.46	rgb(222,129,130)	1.9292	None
ETS1	PAM	0.52396	47.46	0.459	rgb(222,129,130)	1.9292	None
GATA4	FLT1	-0.52396	47.46	-4.6E-01	rgb(116,156,235)	1.9292	None
HSF2	LRP4-AS1	-0.52396	47.46	-4.6E-01	rgb(118,157,234)	1.9292	None
NEUROD2	PAPPA2	-0.52396	47.46	-4.6E-01	rgb(117,156,235)	1.9292	None
ONECUT1	AMBP	-0.52396	47.46	-4.6E-01	rgb(116,156,235)	1.9292	None
RFX2	CDK5R1	-0.52396	47.46	-4.6E-01	rgb(117,156,235)	1.9292	None
TFCP2L1	COL12A1	0.52396	47.46	0.462	rgb(222,129,130)	1.9292	None
NEUROD1	RPRML	0.52325	47.45	0.453	rgb(222,131,131)	1.929	None
RORC	CCL19	0.52325	47.45	0.449	rgb(222,131,132)	1.929	None
TP73	PBX1	-0.52325	47.45	-4.5E-01	rgb(120,158,234)	1.929	None
ASCL2	CDH22	0.52253	47.44	0.444	rgb(222,132,133)	1.9288	None
EGR3	PAK6	0.52253	47.44	0.436	rgb(222,134,135)	1.9288	None
ETS1	CHRNA5	-0.52253	47.44	-4.4E-01	rgb(121,159,234)	1.9288	None
FOXA1	LRP4-AS1	-0.52253	47.44	-4.4E-01	rgb(121,159,234)	1.9288	None
HOXB9	BC040358	-0.52253	47.44	-4.4E-01	rgb(121,159,234)	1.9288	2,2
LHX1	DNER	-0.52253	47.44	-4.4E-01	rgb(122,159,234)	1.9288	None
MAFB	MAP2	0.52253	47.44	0.437	rgb(222,134,134)	1.9288	None
NR4A2	NEAT1	0.52253	47.44	0.438	rgb(222,133,134)	1.9288	None
PAX4	DLL1	0.52253	47.44	0.441	rgb(222,133,134)	1.9288	None
POU6F1	PPM1E	0.52253	47.44	0.435	rgb(222,134,135)	1.9288	None
ZNF519	COL22A1	-0.52253	47.44	-4.4E-01	rgb(122,159,234)	1.9288	None
ASCL2	FBXL16	0.52182	47.43	0.427	rgb(222,135,136)	1.9286	None
ATF5	NKD1	0.52182	47.43	0.43	rgb(222,135,136)	1.9286	None
EGR3	TMOD1	-0.52182	47.43	-4.3E-01	rgb(124,161,233)	1.9286	None
HIF1A	MICAL2	0.52182	47.43	0.429	rgb(222,135,136)	1.9286	None
HSF2	ADCY2	-0.52182	47.43	-4.3E-01	rgb(124,160,233)	1.9286	None
MAFA	DTX1	0.52182	47.43	0.427	rgb(222,136,136)	1.9286	None
RORC	SYNM	-0.52182	47.43	-4.3E-01	rgb(123,160,233)	1.9286	None
SPIB	NHSL2	0.52182	47.43	0.429	rgb(222,135,136)	1.9286	None
TFCP2L1	NKAIN1	-0.52182	47.43	-4.3E-01	rgb(123,160,233)	1.9286	None
ZFP90	PGF	-0.52182	47.43	-4.3E-01	rgb(124,160,233)	1.9286	None
ZNF846	RGS14	-0.52182	47.43	-4.3E-01	rgb(123,160,233)	1.9286	None
ATF6	TMEM198	-0.52111	47.42	-4.2E-01	rgb(125,161,233)	1.9284	None
CXXC4	PCDHB10	0.52111	47.42	0.416	rgb(222,138,138)	1.9284	2,2
ELF4	CHRNA5	-0.52111	47.42	-4.2E-01	rgb(125,161,233)	1.9284	None
GATA2	COL22A1	0.52111	47.42	0.416	rgb(222,138,138)	1.9284	None
HSF2	GLIS2	-0.52111	47.42	-4.2E-01	rgb(127,162,233)	1.9284	None
ONECUT2	ANKRD36B	0.52111	47.42	0.423	rgb(222,136,137)	1.9284	2,2
PDX1	NR4A2	0.52111	47.42	0.421	rgb(222,137,137)	1.9284	None
SMAD9	CBX2	0.52111	47.42	0.422	rgb(222,136,137)	1.9284	None
TGIF2	TSHZ1	-0.52111	47.42	-4.2E-01	rgb(125,161,233)	1.9284	None
ELF4	EPHA8	0.52039	47.41	0.41	rgb(222,139,139)	1.9282	None
ETV1	HSPA12A	0.52039	47.41	0.414	rgb(222,138,139)	1.9282	None
HSF2	ATP6V1G2	0.52039	47.41	0.411	rgb(222,138,139)	1.9282	None
HSF2	GPR148	0.52039	47.41	0.407	rgb(221,139,140)	1.9282	None
ONECUT1	EYA4	0.52039	47.41	0.409	rgb(221,139,140)	1.9282	None
ONECUT3	SRCIN1	0.52039	47.41	0.41	rgb(222,139,140)	1.9282	None
RORC	MEX3A	0.52039	47.41	0.409	rgb(222,139,140)	1.9282	None
SMAD9	DLL4	0.52039	47.41	0.408	rgb(221,139,140)	1.9282	None
EGR3	NFRKB	-0.51968	47.4	-4.0E-01	rgb(129,164,232)	1.928	None
ETV1	TMEM132C	0.51968	47.4	0.396	rgb(221,141,142)	1.928	None
HOXB9	CXXC4	0.51968	47.4	0.4	rgb(221,141,141)	1.928	None
MAFA	LAPTM5	0.51968	47.4	0.397	rgb(221,141,142)	1.928	None
NR4A2	CDH22	-0.51968	47.4	-4.0E-01	rgb(130,164,232)	1.928	None
ZNF382	DNER	0.51968	47.4	0.399	rgb(221,141,142)	1.928	None
ZNF846	CDK5R1	-0.51968	47.4	-4.0E-01	rgb(129,164,232)	1.928	None
MYT1	ECEL1	0.51968	47.4	0.402	rgb(221,140,141)	1.928	2,2
ELF4	UBE2QL1	0.51896	47.39	0.395	rgb(221,142,142)	1.9278	2,2
MAFA	FAM155B	0.51896	47.39	0.395	rgb(221,142,142)	1.9278	None
MAFA	SSTR1	0.51896	47.39	0.386	rgb(221,143,144)	1.9278	None
NEUROG3	LINC00930	0.51896	47.39	0.394	rgb(221,142,143)	1.9278	2,2
PBX1	HES6	-0.51896	47.39	-3.9E-01	rgb(131,165,232)	1.9278	None
SOX4	NPM2	-0.51896	47.39	-3.9E-01	rgb(132,165,232)	1.9278	None
ZNF846	CHGB	-0.51896	47.39	-3.9E-01	rgb(132,165,232)	1.9278	None
FOXA2	RRAGD	0.51825	47.38	0.384	rgb(221,144,144)	1.9276	None
FOXP2	AFF2	0.51825	47.38	0.383	rgb(221,144,145)	1.9276	2,2
GATA4	COL10A1	0.51825	47.38	0.379	rgb(221,145,145)	1.9276	None
GATA6	KIAA0845	0.51825	47.38	0.381	rgb(221,144,145)	1.9276	2,2
HIC1	NAALADL1	-0.51825	47.38	-3.8E-01	rgb(134,167,231)	1.9276	None
HIC1	TMEM145	0.51825	47.38	0.383	rgb(221,144,145)	1.9276	None
NR4A3	NAIP	0.51825	47.38	0.384	rgb(221,144,144)	1.9276	2,2
SPIB	KCNJ6	0.51825	47.38	0.384	rgb(221,144,144)	1.9276	None
TFCP2L1	GDF11	-0.51825	47.38	-3.8E-01	rgb(134,167,232)	1.9276	None
TGIF2	ELL2	-0.51825	47.38	-3.8E-01	rgb(134,167,231)	1.9276	None
TGIF2	RASL10B	0.51825	47.38	0.38	rgb(221,145,145)	1.9276	2,2
TGIF2	ZFP28	-0.51825	47.38	-3.8E-01	rgb(135,167,231)	1.9276	None
ETV1	WNK2	0.51754	47.37	0.365	rgb(221,147,148)	1.9274	None
FEV	ISL1	0.51754	47.37	0.367	rgb(221,147,148)	1.9274	None
FOXA1	RIMBP2	0.51754	47.37	0.366	rgb(221,147,148)	1.9274	None
GATA2	MTUS2	0.51754	47.37	0.374	rgb(221,146,146)	1.9274	None
MAFA	ZFP28	-0.51754	47.37	-3.7E-01	rgb(138,169,231)	1.9274	None
RFX6	CACNA2D1	0.51754	47.37	0.374	rgb(221,146,146)	1.9274	None
RORC	RRAGD	0.51754	47.37	0.372	rgb(221,146,147)	1.9274	None
GATA4	LINC00310	0.51682	47.36	0.362	rgb(221,148,149)	1.9272	None
HOXB9	GRAP2	-0.51682	47.36	-3.6E-01	rgb(138,169,231)	1.9272	None
LMX1A	HSF2	-0.51682	47.36	-3.6E-01	rgb(139,170,231)	1.9272	None
NR4A2	TTR	0.51682	47.36	0.357	rgb(221,149,149)	1.9272	None
ONECUT1	ACSL6	0.51682	47.36	0.355	rgb(221,149,150)	1.9272	None
ZNF519	SFRP1	-0.51682	47.36	-3.6E-01	rgb(139,169,231)	1.9272	None
FEV	IFIT1	0.51611	47.35	0.347	rgb(221,151,151)	1.927	None
ISL1	ADAM12	0.51611	47.35	0.353	rgb(221,150,150)	1.927	None
NKX2-2	KLK12	0.51611	47.35	0.35	rgb(221,150,151)	1.927	None
NKX6-1	ST6GALNAC5	0.51611	47.35	0.355	rgb(221,149,150)	1.927	None
ONECUT2	CLCA1	-0.51611	47.35	-3.5E-01	rgb(141,171,230)	1.927	None
ONECUT3	ADNP	0.51611	47.35	0.353	rgb(221,150,150)	1.927	None
SMAD9	MMD2	-0.51611	47.35	-3.5E-01	rgb(140,170,230)	1.927	None
TFCP2L1	KIRREL3	-0.51611	47.35	-3.5E-01	rgb(141,171,230)	1.927	None
ZNF519	IFNE	0.51611	47.35	0.349	rgb(221,150,151)	1.927	2,2
ARNT2	DCHS1	0.51539	47.34	0.338	rgb(221,152,153)	1.9268	None
ASCL1	PSD	0.51539	47.34	0.341	rgb(221,152,153)	1.9268	None
GATA2	FFAR3	0.51539	47.34	0.34	rgb(221,152,153)	1.9268	2,2
GATA2	LPPR5	0.51539	47.34	0.34	rgb(221,152,153)	1.9268	2,2
GATA4	DTX1	-0.51539	47.34	-3.4E-01	rgb(144,173,230)	1.9268	None
HSF2	LTBP2	0.51539	47.34	0.336	rgb(221,153,153)	1.9268	None
NR4A3	CPLX1	0.51539	47.34	0.336	rgb(221,153,154)	1.9268	None
ZNF492	TTR	-0.51539	47.34	-3.4E-01	rgb(144,172,230)	1.9268	None
ETV1	CHD5	0.51468	47.33	0.331	rgb(221,154,154)	1.9266	None
ETV1	EFCC1	0.51468	47.33	0.325	rgb(221,155,156)	1.9266	None
FOXA1	ARNT2	0.51468	47.33	0.33	rgb(221,154,155)	1.9266	None
HSF2	CCND2	-0.51468	47.33	-3.3E-01	rgb(146,174,229)	1.9266	None
HSF2	GNG4	-0.51468	47.33	-3.3E-01	rgb(146,174,229)	1.9266	None
NR4A3	ETV1	0.51468	47.33	0.332	rgb(221,154,154)	1.9266	None
ONECUT1	DCHS1	0.51468	47.33	0.334	rgb(221,153,154)	1.9266	None
PDX1	CYGB	0.51468	47.33	0.327	rgb(221,155,155)	1.9266	None
RFX6	TAC1	-0.51468	47.33	-3.3E-01	rgb(144,173,230)	1.9266	None
SMAD9	GDAP1L1	0.51468	47.33	0.327	rgb(221,155,155)	1.9266	2,2
ZNF846	SCN1B	-0.51468	47.33	-3.3E-01	rgb(146,174,229)	1.9266	None
FOXP2	ITGA7	0.51397	47.32	0.319	rgb(221,156,157)	1.9264	None
GATA4	SEMA6B	0.51397	47.32	0.318	rgb(221,156,157)	1.9264	None
HOXB9	MYBPC3	-0.51397	47.32	-3.2E-01	rgb(148,175,229)	1.9264	None
HSF2	MUC5B	-0.51397	47.32	-3.2E-01	rgb(147,175,229)	1.9264	None
HSF2	TUB	0.51397	47.32	0.32	rgb(221,156,157)	1.9264	None
MAFA	CSF1R	0.51397	47.32	0.315	rgb(220,157,157)	1.9264	None
MAFA	SHF	0.51397	47.32	0.325	rgb(221,155,156)	1.9264	None
POU2F2	CDHR1	0.51397	47.32	0.325	rgb(221,155,156)	1.9264	2,2
RORC	APLN	0.51397	47.32	0.317	rgb(220,156,157)	1.9264	None
SOX4	GPC2	0.51397	47.32	0.321	rgb(221,156,156)	1.9264	None
TFCP2L1	UNC13A	-0.51397	47.32	-3.2E-01	rgb(147,174,229)	1.9264	None
GATA2	ANK2	0.51325	47.31	0.307	rgb(220,158,159)	1.9262	None
LHX1	ELAVL4	-0.51325	47.31	-3.1E-01	rgb(149,175,229)	1.9262	None
LMX1B	SCGN	0.51325	47.31	0.314	rgb(220,157,158)	1.9262	None
MAFA	SESN2	-0.51325	47.31	-3.1E-01	rgb(151,177,229)	1.9262	None
MXI1	MAP1A	-0.51325	47.31	-3.1E-01	rgb(150,176,229)	1.9262	None
NFAT5	LOC284581	0.51325	47.31	0.313	rgb(220,157,158)	1.9262	2,2
PDX1	SLC30A4	-0.51325	47.31	-3.1E-01	rgb(150,176,229)	1.9262	None
SOX4	NEFM	-0.51325	47.31	-3.1E-01	rgb(150,176,229)	1.9262	None
TFCP2L1	SLC30A4	0.51325	47.31	0.313	rgb(220,157,158)	1.9262	None
ZNF519	GADD45A	-0.51325	47.31	-3.1E-01	rgb(150,176,229)	1.9262	None
ETV1	HHEX	0.51254	47.3	0.302	rgb(220,159,160)	1.926	None
HES4	APBB2	-0.51254	47.3	-3.0E-01	rgb(152,178,228)	1.926	None
MAFA	CTNND1	-0.51254	47.3	-3.0E-01	rgb(151,177,229)	1.926	None
NR4A3	CELF5	0.51254	47.3	0.299	rgb(220,160,161)	1.926	None
RFX6	GGT5	0.51254	47.3	0.304	rgb(220,159,159)	1.926	None
SMAD9	MAD2L2	0.51254	47.3	0.3	rgb(220,160,160)	1.926	None
SOX4	NPTX1	0.51254	47.3	0.296	rgb(220,160,161)	1.926	None
TFCP2L1	CAMK2N2	-0.51254	47.3	-3.0E-01	rgb(153,178,228)	1.926	None
FEV	RSAD2	0.51183	47.29	0.285	rgb(220,162,163)	1.9258	None
HIF1A	TMEM145	-0.51183	47.29	-2.9E-01	rgb(155,179,228)	1.9258	None
LHX1	KCNH3	0.51183	47.29	0.286	rgb(220,162,163)	1.9258	None
LHX1	SMAD9	0.51183	47.29	0.288	rgb(220,162,163)	1.9258	None
NHLH1	DLL4	0.51183	47.29	0.29	rgb(220,162,162)	1.9258	None
TGIF2	FAM71E2	0.51183	47.29	0.286	rgb(220,162,163)	1.9258	None
ZNF846	PLCE1-AS1	0.51183	47.29	0.286	rgb(220,162,163)	1.9258	2,2
ETV1	INHBE	0.51111	47.28	0.276	rgb(220,164,165)	1.9256	None
FOXP2	MURC	0.51111	47.28	0.278	rgb(220,164,164)	1.9256	2,2
HSF2	TENM2	-0.51111	47.28	-2.8E-01	rgb(156,180,228)	1.9256	None
NR4A2	CTPS1	-0.51111	47.28	-2.8E-01	rgb(156,180,228)	1.9256	None
TFCP2L1	AKR1B1	-0.51111	47.28	-2.8E-01	rgb(157,180,228)	1.9256	None
TFCP2L1	RFX6	-0.51111	47.28	-2.8E-01	rgb(156,180,228)	1.9256	None
GATA6	TTLL6	-0.5104	47.27	-2.7E-01	rgb(158,181,227)	1.9254	None
LHX1	LRP4-AS1	-0.5104	47.27	-2.7E-01	rgb(159,182,227)	1.9254	None
LMX1B	DOCK8	0.5104	47.27	0.267	rgb(220,166,167)	1.9254	None
MAFB	SLC12A5	0.5104	47.27	0.268	rgb(220,166,166)	1.9254	None
PRDM16	YPEL1	-0.5104	47.27	-2.7E-01	rgb(158,181,227)	1.9254	None
RFX2	CACNG4	0.5104	47.27	0.271	rgb(220,165,166)	1.9254	None
ZNF846	ADAMTSL1	-0.5104	47.27	-2.7E-01	rgb(158,181,227)	1.9254	None
EGR3	KDM1A	0.50968	47.26	0.262	rgb(220,167,167)	1.9252	None
ETV1	ASIC5	0.50968	47.26	0.259	rgb(220,167,168)	1.9252	2,2
ETV1	PDZD4	0.50968	47.26	0.261	rgb(220,167,168)	1.9252	None
GLIS2	HIC1	0.50968	47.26	0.263	rgb(220,167,167)	1.9252	None
HOXB9	GAL	0.50968	47.26	0.255	rgb(220,168,169)	1.9252	None
HSF2	CSH1	-0.50968	47.26	-2.6E-01	rgb(161,183,227)	1.9252	None
LHX1	COL14A1	-0.50968	47.26	-2.6E-01	rgb(160,182,227)	1.9252	None
LHX1	LDB1	0.50968	47.26	0.256	rgb(220,168,169)	1.9252	None
LMX1A	GPR64	0.50968	47.26	0.259	rgb(220,168,168)	1.9252	2,2
LMX1B	PSD	0.50968	47.26	0.26	rgb(220,167,168)	1.9252	None
RORC	CHRNB2	0.50968	47.26	0.256	rgb(220,168,169)	1.9252	None
RORC	TMEM145	0.50968	47.26	0.263	rgb(220,167,167)	1.9252	None
SMAD9	VSTM4	-0.50968	47.26	-2.6E-01	rgb(161,183,227)	1.9252	None
ZFP90	ADORA2A	-0.50968	47.26	-2.6E-01	rgb(160,182,227)	1.9252	2,2
LMX1B	CERKL	0.50897	47.25	0.253	rgb(220,169,169)	1.925	None
SMAD9	MLLT11	0.50897	47.25	0.253	rgb(220,169,169)	1.925	None
SPIB	BSN	0.50897	47.25	0.25	rgb(220,169,170)	1.925	None
LMX1A	ERO1LB	0.50826	47.24	0.242	rgb(220,171,171)	1.9248	2,2
MAFB	LRRC16B	0.50826	47.24	0.235	rgb(220,172,173)	1.9248	2,2
