TF	Target	SignedQuantile	NonzeroSubsamples(Stability)	pCorr	stroke	stroke-width	stroke-dasharray
HES4	GRASP	0.8771	50.53	0.526	rgb(223,116,118)	1.9906	None
LHX1	FAM92B	-0.8771	50.53	-5.3E-01	rgb(102,147,237)	1.9906	None
LMX1B	RAPGEF4	0.8771	50.53	0.534	rgb(223,115,116)	1.9906	None
MAFA	CNR1	0.8771	50.53	0.526	rgb(223,117,118)	1.9906	None
MAFA	VWCE	0.8771	50.53	0.527	rgb(223,116,117)	1.9906	None
MAFB	SST	0.8771	50.53	0.531	rgb(223,116,117)	1.9906	None
NEUROD2	ISLR2	-0.8771	50.53	-5.3E-01	rgb(103,148,237)	1.9906	None
NEUROG3	KIF19	0.8771	50.53	0.534	rgb(223,115,116)	1.9906	None
NHLH1	ANKS1B	0.8771	50.53	0.532	rgb(223,115,116)	1.9906	None
NHLH1	SOX4	0.8771	50.53	0.529	rgb(223,116,117)	1.9906	None
ONECUT2	BMS1P6	0.8771	50.53	0.532	rgb(223,115,117)	1.9906	2,2
ONECUT2	QDPR	-0.8771	50.53	-5.3E-01	rgb(102,147,237)	1.9906	None
PDX1	HCN4	0.8771	50.53	0.532	rgb(223,115,116)	1.9906	None
POU5F1	EGR3	-0.8771	50.53	-5.3E-01	rgb(102,147,237)	1.9906	None
SIX2	GRIN2C	0.8771	50.53	0.532	rgb(223,115,116)	1.9906	None
SMAD9	CPE	0.8771	50.53	0.526	rgb(223,117,118)	1.9906	None
SOX4	OLFML2B	0.8771	50.53	0.532	rgb(223,115,117)	1.9906	None
SPIB	IL17C	-0.8771	50.53	-5.3E-01	rgb(102,147,237)	1.9906	None
ZFP69B	DQ583756	0.8771	50.53	0.535	rgb(223,115,116)	1.9906	2,2
ZNF492	BC022892	0.8771	50.53	0.534	rgb(223,115,116)	1.9906	2,2
ZNF492	SGCD	0.8771	50.53	0.528	rgb(223,116,117)	1.9906	None
ZNF519	SYNE2	0.8771	50.53	0.532	rgb(223,115,116)	1.9906	None
GRHL3	LIMD2	0.8771	50.53	0.532	rgb(223,115,116)	1.9906	2,2
GRHL3	PCDHB16	0.8771	50.53	0.534	rgb(223,115,116)	1.9906	2,2
MYT1	PAK3	0.8771	50.53	0.526	rgb(223,117,118)	1.9906	2,2
ZNF514	PFN1P2	0.8771	50.53	0.529	rgb(223,116,117)	1.9906	2,2
ASCL1	DCX	0.87449	50.52	0.516	rgb(223,118,119)	1.9904	2,2
ASCL2	ANXA6	0.87449	50.52	0.522	rgb(223,117,118)	1.9904	None
ASCL2	CADPS	0.87449	50.52	0.519	rgb(223,118,119)	1.9904	None
ETV1	PCSK1	0.87449	50.52	0.516	rgb(223,118,119)	1.9904	None
ETV1	PDE8B	0.87449	50.52	0.524	rgb(223,117,118)	1.9904	None
FOXA1	PHGR1	-0.87449	50.52	-5.2E-01	rgb(104,148,237)	1.9904	None
FOXD4L5	SSTR2	0.87449	50.52	0.518	rgb(223,118,119)	1.9904	None
GATA4	GDF1	0.87449	50.52	0.518	rgb(223,118,119)	1.9904	None
GATA6	SEZ6L	-0.87449	50.52	-5.2E-01	rgb(103,148,237)	1.9904	None
GATA6	ZNF846	-0.87449	50.52	-5.2E-01	rgb(105,149,237)	1.9904	None
HEY1	ZSCAN12P1	-0.87449	50.52	-5.2E-01	rgb(105,149,237)	1.9904	2,2
HOXB9	CFC1	0.87449	50.52	0.521	rgb(223,118,119)	1.9904	None
HOXB9	PAX6	0.87449	50.52	0.516	rgb(223,119,120)	1.9904	None
HSF2	CPB1	-0.87449	50.52	-5.2E-01	rgb(104,148,237)	1.9904	None
LMX1A	ETV1	0.87449	50.52	0.52	rgb(223,118,119)	1.9904	None
NEUROD2	ARHGAP9	0.87449	50.52	0.516	rgb(223,118,119)	1.9904	None
NKX2-2	HECW2	0.87449	50.52	0.522	rgb(223,117,118)	1.9904	None
NKX6-1	KCNMB2	0.87449	50.52	0.525	rgb(223,117,118)	1.9904	None
NR4A2	PDE6B	-0.87449	50.52	-5.2E-01	rgb(105,149,237)	1.9904	None
NR4A3	CDKN1C	0.87449	50.52	0.519	rgb(223,118,119)	1.9904	None
ONECUT2	UGDH-AS1	0.87449	50.52	0.519	rgb(223,118,119)	1.9904	None
PAX6	FGF14	0.87449	50.52	0.522	rgb(223,117,118)	1.9904	None
PDX1	TUBB2B	0.87449	50.52	0.519	rgb(223,118,119)	1.9904	None
RFX2	CEP290	-0.87449	50.52	-5.2E-01	rgb(105,149,237)	1.9904	None
RFX2	MXI1	0.87449	50.52	0.523	rgb(223,117,118)	1.9904	None
RFX3	HECW2	0.87449	50.52	0.521	rgb(223,118,119)	1.9904	None
RFX3	MDN1	0.87449	50.52	0.515	rgb(223,119,120)	1.9904	None
RFX6	LOC100506585	0.87449	50.52	0.525	rgb(223,117,118)	1.9904	None
RORC	CHGB	0.87449	50.52	0.516	rgb(223,118,119)	1.9904	None
SMAD9	CAMK2B	0.87449	50.52	0.517	rgb(223,118,119)	1.9904	None
SOX4	ID4	0.87449	50.52	0.519	rgb(223,118,119)	1.9904	None
SOX4	SPON2	0.87449	50.52	0.517	rgb(223,118,119)	1.9904	None
TEAD2	FSD1	0.87449	50.52	0.516	rgb(223,118,119)	1.9904	None
TGIF2	ITPRIP	0.87449	50.52	0.517	rgb(223,118,119)	1.9904	None
ZFHX2	CELF3	0.87449	50.52	0.522	rgb(223,117,118)	1.9904	None
ZNF382	AK096592	0.87449	50.52	0.521	rgb(223,118,119)	1.9904	2,2
ZNF382	NAIP	0.87449	50.52	0.521	rgb(223,118,119)	1.9904	2,2
ZNF519	AK096592	0.87449	50.52	0.521	rgb(223,117,118)	1.9904	2,2
ZNF519	TUBB3	-0.87449	50.52	-5.2E-01	rgb(104,149,237)	1.9904	None
ZNF846	CEP290	0.87449	50.52	0.519	rgb(223,118,119)	1.9904	None
ZNF846	SERTAD1	-0.87449	50.52	-5.2E-01	rgb(103,148,237)	1.9904	None
ZNF846	SPDYE1	0.87449	50.52	0.516	rgb(223,118,119)	1.9904	None
ZNF788	AK123889	0.87449	50.52	0.517	rgb(223,118,119)	1.9904	2,2
ATF6	ASXL3	0.87187	50.51	0.513	rgb(223,119,120)	1.9902	None
ATF6	LOC100862671	-0.87187	50.51	-5.1E-01	rgb(106,150,236)	1.9902	2,2
ELF4	CHST10	-0.87187	50.51	-5.1E-01	rgb(107,150,236)	1.9902	None
ETS1	BEGAIN	0.87187	50.51	0.511	rgb(223,119,120)	1.9902	None
ETV1	NHLH1	-0.87187	50.51	-5.1E-01	rgb(107,150,236)	1.9902	None
ETV1	SEPT5-GP1BB	0.87187	50.51	0.511	rgb(223,119,120)	1.9902	2,2
ETV1	SLC22A17	0.87187	50.51	0.514	rgb(223,119,120)	1.9902	None
FOXA1	ANKRD36C	-0.87187	50.51	-5.1E-01	rgb(107,150,236)	1.9902	None
FOXA1	PLCXD3	0.87187	50.51	0.509	rgb(223,120,121)	1.9902	None
FOXD4L5	PLCXD3	0.87187	50.51	0.508	rgb(223,120,121)	1.9902	None
FOXJ1	ECE2	0.87187	50.51	0.51	rgb(223,120,121)	1.9902	None
GATA2	SAMD11	0.87187	50.51	0.505	rgb(223,120,122)	1.9902	None
HSF2	CADPS	0.87187	50.51	0.508	rgb(223,120,121)	1.9902	None
LHX1	LINC00514	-0.87187	50.51	-5.1E-01	rgb(106,149,236)	1.9902	None
LHX1	PKIA	0.87187	50.51	0.506	rgb(223,120,121)	1.9902	None
LMX1A	VCAN	0.87187	50.51	0.508	rgb(223,120,121)	1.9902	None
MAFA	AKT3	-0.87187	50.51	-5.1E-01	rgb(106,149,236)	1.9902	None
NEUROD2	SULT1A4	-0.87187	50.51	-5.1E-01	rgb(106,149,236)	1.9902	None
NEUROG3	IMPG1	-0.87187	50.51	-5.1E-01	rgb(107,150,236)	1.9902	None
NR4A3	DPYSL4	0.87187	50.51	0.509	rgb(223,120,121)	1.9902	None
NR4A3	KCNB2	0.87187	50.51	0.508	rgb(223,120,121)	1.9902	None
ONECUT2	AB073649	0.87187	50.51	0.511	rgb(223,119,120)	1.9902	2,2
ONECUT2	AK092380	0.87187	50.51	0.505	rgb(223,121,122)	1.9902	2,2
ONECUT3	STARD4-AS1	0.87187	50.51	0.51	rgb(223,120,121)	1.9902	None
POU2F2	RYBP	0.87187	50.51	0.508	rgb(223,120,121)	1.9902	None
SMAD9	PCSK1	0.87187	50.51	0.509	rgb(223,120,121)	1.9902	None
SMAD9	SSTR5-AS1	0.87187	50.51	0.512	rgb(223,119,120)	1.9902	None
SOX4	C2CD4A	0.87187	50.51	0.505	rgb(223,121,122)	1.9902	None
SOX4	MYBPC2	0.87187	50.51	0.513	rgb(223,119,120)	1.9902	None
SOX4	OSBPL6	0.87187	50.51	0.513	rgb(223,119,120)	1.9902	None
SOX4	SH3RF3	0.87187	50.51	0.512	rgb(223,119,120)	1.9902	None
TEAD2	GPC2	0.87187	50.51	0.507	rgb(223,120,121)	1.9902	None
TEAD2	H1FX-AS1	0.87187	50.51	0.508	rgb(223,120,121)	1.9902	None
TEAD2	UTS2B	-0.87187	50.51	-5.1E-01	rgb(106,150,236)	1.9902	None
TGIF2	ILDR2	-0.87187	50.51	-5.1E-01	rgb(105,149,237)	1.9902	None
TP73	FAM46C	0.87187	50.51	0.506	rgb(223,120,121)	1.9902	2,2
ZFHX2	CCDC125	0.87187	50.51	0.506	rgb(223,120,121)	1.9902	None
ZFP69B	AK093555	0.87187	50.51	0.512	rgb(223,119,120)	1.9902	2,2
ZNF846	TSIX	0.87187	50.51	0.51	rgb(223,120,121)	1.9902	2,2
CCDC17	BX537634	0.87187	50.51	0.512	rgb(223,119,120)	1.9902	2,2
CSRNP3	LINC00340	0.87187	50.51	0.507	rgb(223,120,121)	1.9902	2,2
ZBTB4	TBC1D3H	0.87187	50.51	0.505	rgb(223,120,122)	1.9902	2,2
ZNF788	TRO	-0.87187	50.51	-5.1E-01	rgb(106,150,236)	1.9902	2,2
ASCL1	CADM3	0.86926	50.5	0.501	rgb(223,121,122)	1.99	None
ATF6	SCG2	-0.86926	50.5	-5.0E-01	rgb(107,150,236)	1.99	None
E2F7	LINC00261	0.86926	50.5	0.505	rgb(223,121,122)	1.99	None
E2F7	TPST2	-0.86926	50.5	-5.0E-01	rgb(110,152,236)	1.99	None
ETV1	SPDYE5	0.86926	50.5	0.496	rgb(222,122,123)	1.99	None
FEV	SYN1	0.86926	50.5	0.503	rgb(223,121,122)	1.99	None
FOXA1	KCNF1	-0.86926	50.5	-5.0E-01	rgb(110,152,236)	1.99	None
FOXA1	TMOD2	0.86926	50.5	0.503	rgb(223,121,122)	1.99	None
FOXD4L5	LOC100288332	0.86926	50.5	0.503	rgb(223,121,122)	1.99	2,2
FOXP2	GABBR2	0.86926	50.5	0.503	rgb(223,121,122)	1.99	None
GATA2	PCDH20	0.86926	50.5	0.502	rgb(223,121,122)	1.99	2,2
GATA4	ID4	0.86926	50.5	0.498	rgb(222,122,123)	1.99	None
GLIS2	ZNF846	-0.86926	50.5	-5.0E-01	rgb(108,151,236)	1.99	None
HLF	NFAT5	0.86926	50.5	0.499	rgb(222,122,123)	1.99	None
HMBOX1	TUBB2B	-0.86926	50.5	-5.0E-01	rgb(109,151,236)	1.99	None
HSF2	RCOR3	0.86926	50.5	0.499	rgb(222,122,123)	1.99	None
LHX1	ZNF514	-0.86926	50.5	-5.0E-01	rgb(108,150,236)	1.99	None
LMX1A	NTS	0.86926	50.5	0.505	rgb(223,121,122)	1.99	2,2
LMX1B	RNF150	0.86926	50.5	0.498	rgb(222,122,123)	1.99	None
LMX1B	TUBB2B	0.86926	50.5	0.496	rgb(222,122,123)	1.99	None
MAFA	CSF1R	0.86926	50.5	0.502	rgb(223,121,122)	1.99	None
MAFB	COL22A1	0.86926	50.5	0.496	rgb(222,122,123)	1.99	None
NEUROG3	SRSF12	0.86926	50.5	0.501	rgb(223,121,122)	1.99	None
NKX6-1	LOC283731	0.86926	50.5	0.504	rgb(223,121,122)	1.99	2,2
NR4A3	SH3RF3-AS1	0.86926	50.5	0.498	rgb(222,122,123)	1.99	None
NR4A3	ZNF853	0.86926	50.5	0.496	rgb(222,122,123)	1.99	None
ONECUT2	AK097119	0.86926	50.5	0.502	rgb(223,121,122)	1.99	2,2
ONECUT2	FAM13A-AS1	0.86926	50.5	0.503	rgb(223,121,122)	1.99	None
ONECUT2	MGC4836	0.86926	50.5	0.501	rgb(223,121,122)	1.99	2,2
PAX6	RTN1	0.86926	50.5	0.497	rgb(222,122,123)	1.99	None
PBX3	GNG2	0.86926	50.5	0.504	rgb(223,121,122)	1.99	None
PDX1	CDKN1C	0.86926	50.5	0.503	rgb(223,121,122)	1.99	None
PDX1	LAMP3	-0.86926	50.5	-5.0E-01	rgb(109,151,236)	1.99	None
RFX2	SEZ6L	-0.86926	50.5	-5.0E-01	rgb(109,152,236)	1.99	None
RORC	FAM71E2	0.86926	50.5	0.5	rgb(222,122,123)	1.99	None
SMAD9	NCS1	0.86926	50.5	0.505	rgb(223,121,122)	1.99	None
SOX4	BOC	0.86926	50.5	0.496	rgb(222,122,123)	1.99	None
SOX4	CABP7	0.86926	50.5	0.504	rgb(223,121,122)	1.99	None
SOX4	MS4A8	0.86926	50.5	0.504	rgb(223,121,122)	1.99	None
TFCP2L1	NEUROD1	-0.86926	50.5	-5.0E-01	rgb(108,150,236)	1.99	None
ZFP90	MAGEA5	-0.86926	50.5	-5.0E-01	rgb(108,151,236)	1.99	2,2
ZNF846	AB073649	0.86926	50.5	0.496	rgb(222,122,123)	1.99	2,2
ZNF846	LOC100131257	0.86926	50.5	0.5	rgb(223,121,122)	1.99	2,2
ZNF846	SRM	-0.86926	50.5	-5.0E-01	rgb(108,151,236)	1.99	None
ZNF883	CFH	-0.86926	50.5	-5.0E-01	rgb(108,150,236)	1.99	2,2
ZNF883	SH3TC2	0.86926	50.5	0.498	rgb(222,122,123)	1.99	None
ARNT2	MUC5B	-0.86664	50.49	-4.9E-01	rgb(110,152,236)	1.9898	None
ARX	HOXB9	0.86664	50.49	0.487	rgb(222,124,125)	1.9898	None
ASCL2	MANEAL	0.86664	50.49	0.486	rgb(222,124,125)	1.9898	None
ASCL2	SLC7A2	0.86664	50.49	0.494	rgb(222,123,124)	1.9898	None
ETS1	SRM	-0.86664	50.49	-4.9E-01	rgb(111,152,236)	1.9898	None
ETS1	WSB1	0.86664	50.49	0.493	rgb(222,123,124)	1.9898	None
GATA6	RTN1	-0.86664	50.49	-4.9E-01	rgb(110,152,236)	1.9898	None
HEY1	UCKL1-AS1	-0.86664	50.49	-4.9E-01	rgb(111,152,236)	1.9898	None
HEYL	IGHG1	0.86664	50.49	0.494	rgb(222,123,124)	1.9898	2,2
HOXB9	AK057681	-0.86664	50.49	-4.9E-01	rgb(111,152,236)	1.9898	2,2
LMX1A	GAD2	0.86664	50.49	0.488	rgb(222,124,125)	1.9898	None
LMX1A	UCN3	0.86664	50.49	0.495	rgb(222,123,124)	1.9898	None
MAFA	DYNC1I1	0.86664	50.49	0.487	rgb(222,124,125)	1.9898	None
MAFA	PGM5	-0.86664	50.49	-4.9E-01	rgb(110,152,236)	1.9898	None
NEUROG3	LRIG1	0.86664	50.49	0.486	rgb(222,124,125)	1.9898	None
ONECUT2	MDN1	0.86664	50.49	0.487	rgb(222,124,125)	1.9898	None
PDX1	CCDC14	-0.86664	50.49	-4.9E-01	rgb(110,152,236)	1.9898	None
PDX1	USP13	-0.86664	50.49	-4.9E-01	rgb(111,152,236)	1.9898	None
POU5F1	DNAPTP1	0.86664	50.49	0.486	rgb(222,124,125)	1.9898	2,2
POU5F1	DNM3	0.86664	50.49	0.494	rgb(222,123,124)	1.9898	None
POU6F1	PRR7	-0.86664	50.49	-4.9E-01	rgb(110,152,236)	1.9898	None
RFX2	NEFL	-0.86664	50.49	-4.9E-01	rgb(111,153,236)	1.9898	None
RFX6	CERS1	0.86664	50.49	0.494	rgb(222,123,124)	1.9898	None
RFX6	SFRP1	0.86664	50.49	0.488	rgb(222,124,125)	1.9898	None
RORC	TP73	0.86664	50.49	0.489	rgb(222,124,125)	1.9898	None
SIX2	BEND5	0.86664	50.49	0.49	rgb(222,123,124)	1.9898	None
SIX2	TMEM190	0.86664	50.49	0.487	rgb(222,124,125)	1.9898	None
SIX2	TMEM196	0.86664	50.49	0.489	rgb(222,124,125)	1.9898	None
SOX4	SERPINA10	-0.86664	50.49	-4.9E-01	rgb(110,152,236)	1.9898	None
TEAD1	MAD2L2	-0.86664	50.49	-4.9E-01	rgb(111,152,236)	1.9898	None
TFCP2L1	NPTX2	-0.86664	50.49	-4.9E-01	rgb(110,152,236)	1.9898	None
TP73	NPTXR	0.86664	50.49	0.492	rgb(222,123,124)	1.9898	None
TP73	UCP2	0.86664	50.49	0.492	rgb(222,123,124)	1.9898	None
ZFHX2	ARL4D	-0.86664	50.49	-4.9E-01	rgb(112,153,235)	1.9898	None
ZFHX2	GAL	-0.86664	50.49	-4.9E-01	rgb(111,153,236)	1.9898	None
ZFP69B	CD96	0.86664	50.49	0.494	rgb(222,123,124)	1.9898	None
ZNF492	FAT3	0.86664	50.49	0.488	rgb(222,124,125)	1.9898	None
ZNF846	ATF5	-0.86664	50.49	-4.9E-01	rgb(112,153,235)	1.9898	None
ASCL2	GPC2	0.86403	50.48	0.482	rgb(222,125,126)	1.9896	None
ATF6	NAALADL1	-0.86403	50.48	-4.8E-01	rgb(112,153,235)	1.9896	None
FOXA1	NPAS3	0.86403	50.48	0.477	rgb(222,126,127)	1.9896	None
FOXD4L5	CALCOCO1	0.86403	50.48	0.483	rgb(222,125,126)	1.9896	None
GATA2	MPPED1	0.86403	50.48	0.479	rgb(222,126,126)	1.9896	None
GATA2	PTPRN	0.86403	50.48	0.477	rgb(222,126,127)	1.9896	None
GATA4	GREB1	-0.86403	50.48	-4.8E-01	rgb(112,153,235)	1.9896	None
GATA6	TAF9B	-0.86403	50.48	-4.8E-01	rgb(113,154,235)	1.9896	None
HEY1	LOC151009	-0.86403	50.48	-4.8E-01	rgb(113,154,235)	1.9896	2,2
HIF1A	EGFR	0.86403	50.48	0.477	rgb(222,126,127)	1.9896	None
HLF	BX647938	0.86403	50.48	0.484	rgb(222,125,126)	1.9896	2,2
HLF	LOC399744	0.86403	50.48	0.482	rgb(222,125,126)	1.9896	2,2
LHX1	FGF14	-0.86403	50.48	-4.8E-01	rgb(112,153,235)	1.9896	None
LHX1	MEX3B	0.86403	50.48	0.481	rgb(222,125,126)	1.9896	None
MAFA	CABP4	-0.86403	50.48	-4.8E-01	rgb(112,153,235)	1.9896	None
NR4A2	FLJ35282	0.86403	50.48	0.482	rgb(222,125,126)	1.9896	2,2
NR4A2	SPDYE5	-0.86403	50.48	-4.8E-01	rgb(113,153,235)	1.9896	None
ONECUT1	ANK2	0.86403	50.48	0.479	rgb(222,126,127)	1.9896	None
ONECUT1	CELSR3	0.86403	50.48	0.475	rgb(222,126,127)	1.9896	None
ONECUT2	AK097143	0.86403	50.48	0.485	rgb(222,124,125)	1.9896	2,2
PBX3	HMGN3	0.86403	50.48	0.48	rgb(222,125,126)	1.9896	None
PROX1	NEURL	0.86403	50.48	0.484	rgb(222,124,125)	1.9896	2,2
RFX6	TAC1	0.86403	50.48	0.479	rgb(222,125,126)	1.9896	None
RORC	RGS11	0.86403	50.48	0.483	rgb(222,125,126)	1.9896	None
RORC	SLC7A4	0.86403	50.48	0.479	rgb(222,125,126)	1.9896	None
RORC	TSPAN7	0.86403	50.48	0.478	rgb(222,126,127)	1.9896	None
TEAD1	RBFOX2	0.86403	50.48	0.481	rgb(222,125,126)	1.9896	None
TEAD2	PGA4	0.86403	50.48	0.481	rgb(222,125,126)	1.9896	None
TFCP2L1	CXCL12	-0.86403	50.48	-4.8E-01	rgb(113,154,235)	1.9896	None
TGIF2	KLK12	0.86403	50.48	0.481	rgb(222,125,126)	1.9896	None
ZNF382	LOC653513	0.86403	50.48	0.482	rgb(222,125,126)	1.9896	2,2
ZNF519	IFIT1	0.86403	50.48	0.484	rgb(222,125,126)	1.9896	None
ZNF519	QDPR	-0.86403	50.48	-4.8E-01	rgb(113,154,235)	1.9896	None
ZNF519	ZRANB2-AS1	0.86403	50.48	0.482	rgb(222,125,126)	1.9896	None
ZNF846	PGA4	-0.86403	50.48	-4.8E-01	rgb(114,154,235)	1.9896	None
ZFP62	AK091275	0.86403	50.48	0.483	rgb(222,125,126)	1.9896	2,2
ATF6	CENPE	0.86141	50.47	0.475	rgb(222,126,127)	1.9894	None
ATF6	CHGB	-0.86141	50.47	-4.7E-01	rgb(116,155,235)	1.9894	None
ATF6	LOC644172	-0.86141	50.47	-4.7E-01	rgb(115,155,235)	1.9894	2,2
EGR3	GRIN1	-0.86141	50.47	-4.7E-01	rgb(114,154,235)	1.9894	None
EGR3	TLE3	-0.86141	50.47	-4.7E-01	rgb(115,155,235)	1.9894	None
ELF4	NTNG2	-0.86141	50.47	-4.7E-01	rgb(115,155,235)	1.9894	None
ETV1	B3GAT1	0.86141	50.47	0.474	rgb(222,126,127)	1.9894	None
FOXD4L5	ELAVL3	0.86141	50.47	0.465	rgb(222,128,129)	1.9894	None
GATA2	KCNMA1	0.86141	50.47	0.466	rgb(222,128,129)	1.9894	None
GATA4	PLTP	-0.86141	50.47	-4.7E-01	rgb(116,155,235)	1.9894	None
HEY1	AK128400	-0.86141	50.47	-4.7E-01	rgb(116,156,235)	1.9894	2,2
HEY1	IFI27	0.86141	50.47	0.475	rgb(222,126,127)	1.9894	2,2
HIC1	BST2	0.86141	50.47	0.466	rgb(222,128,129)	1.9894	2,2
HLF	TSIX	0.86141	50.47	0.47	rgb(222,127,128)	1.9894	2,2
LHX1	DNAH14	-0.86141	50.47	-4.7E-01	rgb(116,156,235)	1.9894	None
LHX1	MEX3A	0.86141	50.47	0.466	rgb(222,128,129)	1.9894	None
LMX1B	NACAD	0.86141	50.47	0.468	rgb(222,128,129)	1.9894	None
LMX1B	SPARC	0.86141	50.47	0.465	rgb(222,128,129)	1.9894	None
MAFA	CACNA1H	0.86141	50.47	0.465	rgb(222,128,129)	1.9894	None
MAFA	HOPX	0.86141	50.47	0.472	rgb(222,127,128)	1.9894	None
MAFA	KLK12	0.86141	50.47	0.465	rgb(222,128,129)	1.9894	None
NEUROD1	ADAMTSL2	0.86141	50.47	0.473	rgb(222,127,128)	1.9894	None
NR4A3	AK311213	0.86141	50.47	0.471	rgb(222,127,128)	1.9894	2,2
ONECUT1	KIAA2022	0.86141	50.47	0.466	rgb(222,128,129)	1.9894	2,2
ONECUT2	AX747756	0.86141	50.47	0.474	rgb(222,126,127)	1.9894	2,2
ONECUT2	FOXD4L2	0.86141	50.47	0.473	rgb(222,127,128)	1.9894	2,2
PAX6	PLXNC1	0.86141	50.47	0.468	rgb(222,128,128)	1.9894	None
SOX4	LRRC10B	0.86141	50.47	0.467	rgb(222,128,129)	1.9894	None
SOX4	TMOD1	0.86141	50.47	0.473	rgb(222,127,128)	1.9894	None
SPIB	GNAO1	0.86141	50.47	0.466	rgb(222,128,129)	1.9894	None
TFCP2L1	SYNGR3	-0.86141	50.47	-4.7E-01	rgb(116,156,235)	1.9894	None
TFCP2L1	ZNF518A	0.86141	50.47	0.474	rgb(222,127,127)	1.9894	None
ZFHX2	FAM227A	0.86141	50.47	0.469	rgb(222,127,128)	1.9894	None
ZNF492	SPDYE1	0.86141	50.47	0.467	rgb(222,128,129)	1.9894	None
ZNF519	SPDYA	0.86141	50.47	0.467	rgb(222,128,129)	1.9894	None
ZNF846	SPDYE6	0.86141	50.47	0.473	rgb(222,127,128)	1.9894	2,2
CSRNP3	LOC202181	0.86141	50.47	0.473	rgb(222,127,128)	1.9894	2,2
ZFP62	AK055910	0.86141	50.47	0.469	rgb(222,127,128)	1.9894	2,2
ZNF514	AB073649	0.86141	50.47	0.473	rgb(222,127,128)	1.9894	2,2
ETS1	CCDC86	-0.8588	50.46	-4.6E-01	rgb(117,156,235)	1.9892	None
FOXA2	PLTP	0.8588	50.46	0.456	rgb(222,130,131)	1.9892	None
FOXA2	ZNF883	0.8588	50.46	0.462	rgb(222,129,130)	1.9892	None
FOXD4L5	KCNQ1OT1	0.8588	50.46	0.464	rgb(222,128,129)	1.9892	None
FOXJ1	ITGBL1	0.8588	50.46	0.461	rgb(222,129,130)	1.9892	None
GATA4	ACTN3	-0.8588	50.46	-4.6E-01	rgb(118,157,234)	1.9892	None
LMX1A	STXBP5L	0.8588	50.46	0.463	rgb(222,128,129)	1.9892	None
LMX1A	UBE2QL1	0.8588	50.46	0.463	rgb(222,129,129)	1.9892	2,2
MAFA	CD70	0.8588	50.46	0.462	rgb(222,129,130)	1.9892	None
MAFA	GGT5	0.8588	50.46	0.464	rgb(222,128,129)	1.9892	None
NEUROD2	RET	-0.8588	50.46	-4.6E-01	rgb(118,157,234)	1.9892	None
NEUROD2	TAGLN3	0.8588	50.46	0.456	rgb(222,130,131)	1.9892	None
NKX6-1	CAND2	0.8588	50.46	0.457	rgb(222,130,131)	1.9892	None
NR4A2	CCR6	-0.8588	50.46	-4.6E-01	rgb(116,156,235)	1.9892	None
NR4A2	STMN2	0.8588	50.46	0.465	rgb(222,128,129)	1.9892	None
NR4A3	RAB39B	0.8588	50.46	0.457	rgb(222,130,131)	1.9892	2,2
PBX3	ACBD7	0.8588	50.46	0.462	rgb(222,129,130)	1.9892	None
RORC	NHLH1	-0.8588	50.46	-4.6E-01	rgb(117,156,235)	1.9892	None
RORC	NPTX1	0.8588	50.46	0.455	rgb(222,130,131)	1.9892	None
TEAD2	PODXL2	0.8588	50.46	0.459	rgb(222,129,130)	1.9892	None
TGIF2	BGN	0.8588	50.46	0.464	rgb(222,128,129)	1.9892	None
ZFHX2	ANKRD45	0.8588	50.46	0.455	rgb(222,130,131)	1.9892	None
ZFHX2	TRIM66	0.8588	50.46	0.464	rgb(222,128,129)	1.9892	None
ZFP69B	SCT	-0.8588	50.46	-4.6E-01	rgb(117,156,235)	1.9892	None
ZNF492	AK023417	0.8588	50.46	0.463	rgb(222,129,130)	1.9892	2,2
ZNF846	LOC100652999	0.8588	50.46	0.464	rgb(222,128,129)	1.9892	2,2
DACH1	AK092048	0.8588	50.46	0.458	rgb(222,130,130)	1.9892	2,2
NPAS3	DQ588732	0.8588	50.46	0.458	rgb(222,130,130)	1.9892	2,2
ZNF788	TMEM56-RWDD3	0.8588	50.46	0.459	rgb(222,129,130)	1.9892	2,2
ELF4	CRMP1	0.85618	50.45	0.45	rgb(222,131,132)	1.989	None
ETV1	CACNA1A	0.85618	50.45	0.453	rgb(222,130,131)	1.989	None
ETV1	CCL19	0.85618	50.45	0.454	rgb(222,130,131)	1.989	None
ETV1	GHRL	0.85618	50.45	0.453	rgb(222,130,131)	1.989	None
ETV1	SCGN	0.85618	50.45	0.455	rgb(222,130,131)	1.989	None
ETV1	SYN1	0.85618	50.45	0.453	rgb(222,130,131)	1.989	None
FOXA2	KCNJ3	-0.85618	50.45	-4.5E-01	rgb(119,158,234)	1.989	None
FOXD4L5	AX748292	0.85618	50.45	0.453	rgb(222,131,131)	1.989	2,2
FOXJ1	TGIF2	0.85618	50.45	0.454	rgb(222,130,131)	1.989	None
HOXB9	FOXP2	-0.85618	50.45	-4.5E-01	rgb(119,157,234)	1.989	None
HOXB9	TMEM212	-0.85618	50.45	-4.5E-01	rgb(120,158,234)	1.989	None
HSF2	TRPC7	-0.85618	50.45	-4.5E-01	rgb(119,157,234)	1.989	None
LHX1	FOXJ1	0.85618	50.45	0.447	rgb(222,132,132)	1.989	None
LMX1B	FAM153A	0.85618	50.45	0.449	rgb(222,131,132)	1.989	2,2
MAFB	CPLX2	0.85618	50.45	0.446	rgb(222,132,133)	1.989	None
