TF	Target	SignedQuantile	NonzeroSubsamples(Stability)	pCorr	stroke	stroke-width	stroke-dasharray
EGR3	PTPN22	-0.5299	48.21	-2.1E-01	rgb(172,189,225)	1.9444	None
ELF4	KCNK17	-0.5299	48.21	-2.1E-01	rgb(171,189,225)	1.9444	None
LHX1	TSHZ1	0.5299	48.21	0.206	rgb(219,178,178)	1.9444	None
LMX1A	CCK	-0.5299	48.21	-2.1E-01	rgb(172,190,225)	1.9444	None
PAX6	TAF9B	-0.5299	48.21	-2.1E-01	rgb(172,190,225)	1.9444	None
ELF4	CHGB	-0.52913	48.2	-2.0E-01	rgb(173,190,225)	1.9442	None
ONECUT1	SPTBN4	0.52913	48.2	0.199	rgb(219,179,179)	1.9442	None
RFX6	LINC00261	0.52913	48.2	0.197	rgb(219,179,180)	1.9442	None
ZNF846	TMEFF1	-0.52913	48.2	-2.0E-01	rgb(174,191,225)	1.9442	None
LHX1	GCG	-0.52836	48.19	-1.9E-01	rgb(175,192,224)	1.944	None
MAFA	MCOLN3	0.52836	48.19	0.192	rgb(219,180,181)	1.944	None
MAFF	ATP6V1G2	-0.52836	48.19	-1.9E-01	rgb(175,191,224)	1.944	None
GATA2	RCOR3	0.52758	48.18	0.182	rgb(219,182,183)	1.9438	None
SOX4	RSPH4A	0.52758	48.18	0.184	rgb(219,182,182)	1.9438	None
ZNF846	DLGAP3	0.52758	48.18	0.182	rgb(219,182,183)	1.9438	None
ZFHX2	CPB1	-0.52681	48.17	-1.7E-01	rgb(181,195,223)	1.9436	None
ZFHX2	RAB3C	-0.52681	48.17	-1.7E-01	rgb(180,194,224)	1.9436	None
MYRF	ACSS3	0.52604	48.16	0.161	rgb(219,186,187)	1.9434	None
ONECUT2	CORO2B	0.52604	48.16	0.161	rgb(219,186,187)	1.9434	None
MYT1	ERO1LB	0.52604	48.16	0.157	rgb(219,187,187)	1.9434	2,2
NEUROD2	KCNK3	0.52526	48.15	0.154	rgb(219,188,188)	1.9432	None
RORC	GFRA1	-0.52526	48.15	-1.5E-01	rgb(185,197,223)	1.9432	None
ARX	CAMK2B	-0.52449	48.14	-1.4E-01	rgb(186,198,222)	1.943	None
ARX	SCGB1A1	-0.52449	48.14	-1.4E-01	rgb(186,198,222)	1.943	None
EGR3	WDR17	-0.52449	48.14	-1.4E-01	rgb(187,199,222)	1.943	None
ONECUT1	FAT3	0.52449	48.14	0.144	rgb(219,190,190)	1.943	None
ONECUT1	BCAT1	0.52372	48.13	0.128	rgb(218,192,193)	1.9428	None
SMAD9	SAMD11	0.52372	48.13	0.134	rgb(218,191,192)	1.9428	None
NEUROD1	NEURL	0.52294	48.12	0.12	rgb(218,194,194)	1.9426	2,2
ARX	MMP11	-0.52217	48.11	-1.1E-01	rgb(194,203,221)	1.9424	None
MAFA	MLLT11	-0.52217	48.11	-1.1E-01	rgb(192,202,221)	1.9424	None
PRDM16	SPIB	-0.52217	48.11	-1.1E-01	rgb(192,202,221)	1.9424	None
GATA4	ZFP82	0.52139	48.1	0.103	rgb(218,197,197)	1.9422	None
ONECUT1	KCNMB2	0.52139	48.1	0.104	rgb(218,197,197)	1.9422	None
ARX	CTTNBP2	-0.52062	48.09	-8.6E-02	rgb(198,206,220)	1.942	None
ELF4	GNAO1	0.52062	48.09	0.091	rgb(218,200,200)	1.942	None
HSF2	HCN4	-0.52062	48.09	-8.6E-02	rgb(198,206,220)	1.942	None
TFCP2L1	SPDYE7P	-0.52062	48.09	-9.1E-02	rgb(197,205,220)	1.942	None
NR4A2	SLC6A16	0.51985	48.08	0.08	rgb(218,202,202)	1.9418	None
RFX2	CRIP2	0.51907	48.07	0.067	rgb(218,204,204)	1.9416	None
ZFHX2	PCDH20	-0.51907	48.07	-6.7E-02	rgb(202,208,220)	1.9416	2,2
ASCL1	PTGDR2	0.5183	48.06	0.064	rgb(218,205,205)	1.9414	None
LMX1B	RGS16	-0.5183	48.06	-5.8E-02	rgb(204,209,219)	1.9414	None
LHX1	METTL21EP	-0.51753	48.05	-4.7E-02	rgb(207,211,219)	1.9412	None
ETS1	PBOV1	-0.51675	48.04	-4.4E-02	rgb(207,211,219)	1.941	None
MAFA	TMEM132C	0.51675	48.04	0.043	rgb(217,209,209)	1.941	None
NEUROD1	IL17C	-0.51598	48.03	-2.6E-02	rgb(211,214,218)	1.9408	None
NHLH1	CENPE	0.51598	48.03	0.03	rgb(217,211,211)	1.9408	None
SIM1	GPR112	0.51521	48.02	0.02	rgb(217,213,213)	1.9406	2,2
FEV	EID1	0.51443	48.01	0.012	rgb(217,215,215)	1.9404	None
SMAD9	LIN7A	0.51443	48.01	0.013	rgb(217,215,215)	1.9404	None
MYT1	HLA-DQA2	0.51366	47.91	0.912	rgb(227, 43, 45)	1.9384	2,2
TFCP2L1	BTBD11	0.51294	47.89	0.893	rgb(227, 46, 48)	1.938	None
ARX	ALAS2	-0.51223	47.87	-8.7E-01	rgb( 27,102,250)	1.9376	None
FOXA1	BTBD11	0.51223	47.87	0.874	rgb(227, 50, 52)	1.9376	None
ELF4	VOPP1	0.51151	47.86	0.861	rgb(226, 53, 54)	1.9374	None
NEUROD1	PCSK2	0.51151	47.86	0.861	rgb(226, 53, 54)	1.9374	None
NEUROD2	CLPS	0.51151	47.86	0.858	rgb(226, 53, 55)	1.9374	None
SPIB	QSOX2	-0.5108	47.84	-8.4E-01	rgb( 34,106,249)	1.937	None
SPIB	VWCE	-0.5108	47.84	-8.4E-01	rgb( 34,106,249)	1.937	None
MYT1	CADM3	0.5108	47.84	0.844	rgb(226, 56, 57)	1.937	2,2
HIC1	EGFR	0.51009	47.83	0.835	rgb(226, 58, 59)	1.9368	None
SOX4	BAALC	-0.51009	47.83	-8.3E-01	rgb( 36,107,249)	1.9368	None
FOXA2	ATF7IP	0.50937	47.82	0.825	rgb(226, 59, 61)	1.9366	None
SOX4	PROX1	0.50937	47.82	0.822	rgb(226, 60, 62)	1.9366	None
TFCP2L1	BC107568	0.50937	47.82	0.822	rgb(226, 60, 62)	1.9366	2,2
ZNF846	PDE2A	-0.50866	47.81	-8.1E-01	rgb( 41,110,248)	1.9364	None
ONECUT1	CPLX1	0.50794	47.8	0.796	rgb(226, 65, 67)	1.9362	None
SOX4	TMEFF2	-0.50794	47.8	-8.0E-01	rgb( 44,112,247)	1.9362	None
EGR3	MAP3K12	-0.50723	47.79	-7.9E-01	rgb( 46,113,247)	1.936	None
SPIB	MYBPC2	-0.50723	47.79	-7.9E-01	rgb( 46,113,247)	1.936	None
EGR3	LEFTY1	-0.50651	47.78	-7.8E-01	rgb( 48,114,247)	1.9358	None
FEV	MAPK12	0.50651	47.78	0.777	rgb(226, 69, 70)	1.9358	None
HSF2	TTYH2	-0.50651	47.78	-7.8E-01	rgb( 47,114,247)	1.9358	None
ONECUT1	GRB14	0.50651	47.78	0.777	rgb(226, 69, 70)	1.9358	None
PAX6	SOX4	-0.50651	47.78	-7.8E-01	rgb( 48,114,247)	1.9358	None
FOXA1	TTLL7	0.5058	47.77	0.775	rgb(226, 69, 71)	1.9356	None
GATA2	DPEP1	-0.5058	47.77	-7.7E-01	rgb( 50,116,246)	1.9356	None
GATA6	TRIM35	-0.5058	47.77	-7.7E-01	rgb( 50,115,246)	1.9356	None
HOXB9	MAGED1	-0.5058	47.77	-7.7E-01	rgb( 49,115,246)	1.9356	None
PDX1	GADD45A	0.5058	47.77	0.768	rgb(225, 70, 72)	1.9356	None
TFCP2L1	ADCY1	0.5058	47.77	0.767	rgb(225, 71, 72)	1.9356	None
GATA4	GAP43	0.50508	47.76	0.764	rgb(225, 71, 73)	1.9354	None
HHEX	ENPP1	0.50508	47.76	0.764	rgb(225, 71, 73)	1.9354	None
HSF2	PTPRN2	-0.50508	47.76	-7.6E-01	rgb( 51,116,246)	1.9354	None
LHX1	SSBP2	0.50508	47.76	0.763	rgb(225, 71, 73)	1.9354	None
NKX2-2	AGAP11	-0.50508	47.76	-7.6E-01	rgb( 52,117,246)	1.9354	None
SMAD9	HERC5	0.50508	47.76	0.765	rgb(225, 71, 72)	1.9354	None
NPAS3	PCDHB9	0.50508	47.76	0.763	rgb(225, 71, 73)	1.9354	2,2
PAX4	PTCH1	-0.50437	47.75	-7.5E-01	rgb( 55,118,245)	1.9352	None
TFCP2L1	FAM110B	0.50437	47.75	0.748	rgb(225, 74, 76)	1.9352	None
ZNF846	VASH2	0.50437	47.75	0.748	rgb(225, 74, 76)	1.9352	None
ASCL1	CCDC146	-0.50365	47.74	-7.4E-01	rgb( 55,119,245)	1.935	None
MAFB	PRKXP1	0.50365	47.74	0.743	rgb(225, 75, 76)	1.935	None
MAFA	CHRM4	0.50294	47.73	0.73	rgb(225, 78, 79)	1.9348	None
NKX2-2	ATF6	-0.50294	47.73	-7.3E-01	rgb( 58,120,245)	1.9348	None
NR4A2	LOC283731	-0.50294	47.73	-7.3E-01	rgb( 60,121,245)	1.9348	2,2
TFCP2L1	NPSR1-AS1	0.50294	47.73	0.733	rgb(225, 77, 78)	1.9348	None
TFCP2L1	RBP1	0.50294	47.73	0.73	rgb(225, 78, 79)	1.9348	None
ZFHX2	DACT1	-0.50294	47.73	-7.3E-01	rgb( 59,121,245)	1.9348	2,2
ELF4	ICA1L	-0.50222	47.71	-7.1E-01	rgb( 63,123,244)	1.9344	None
LMX1A	MAPK8IP2	-0.50222	47.71	-7.1E-01	rgb( 62,123,244)	1.9344	2,2
NEUROD2	SERPINI1	0.50222	47.71	0.713	rgb(225, 81, 82)	1.9344	None
PDX1	FCGBP	-0.50222	47.71	-7.1E-01	rgb( 62,123,244)	1.9344	None
SOX4	CCDC40	0.50222	47.71	0.709	rgb(225, 82, 83)	1.9344	None
TGIF2	TPPP3	-0.50222	47.71	-7.1E-01	rgb( 63,123,244)	1.9344	None
ARX	MEX3B	-0.50151	47.7	-7.0E-01	rgb( 65,125,244)	1.9342	None
ETS1	AMPH	0.50151	47.7	0.7	rgb(225, 83, 85)	1.9342	None
FEV	KCNH6	0.50151	47.7	0.698	rgb(225, 84, 85)	1.9342	None
HIF1A	AK123868	-0.50151	47.7	-7.0E-01	rgb( 66,125,243)	1.9342	2,2
LMX1B	MCF2L	-0.50151	47.7	-7.0E-01	rgb( 65,125,244)	1.9342	None
LMX1B	TLE3	-0.50151	47.7	-7.0E-01	rgb( 65,125,244)	1.9342	None
NEUROD1	TTC7B	0.50151	47.7	0.695	rgb(225, 84, 86)	1.9342	None
ZNF382	AK024119	-0.50151	47.7	-7.0E-01	rgb( 66,125,244)	1.9342	2,2
FOXA1	TMEFF2	0.50079	47.69	0.693	rgb(225, 85, 86)	1.934	None
LMX1B	ATF7IP	-0.50079	47.69	-6.9E-01	rgb( 67,126,243)	1.934	None
NEUROG3	GRHL3	0.50079	47.69	0.695	rgb(225, 84, 86)	1.934	None
MAFB	BC020343	0.50008	47.68	0.68	rgb(224, 87, 88)	1.9338	2,2
NKX6-1	PTPN22	-0.50008	47.68	-6.8E-01	rgb( 69,127,243)	1.9338	None
ONECUT3	EGFR	0.50008	47.68	0.676	rgb(224, 88, 89)	1.9338	None
PDX1	GAD2	0.50008	47.68	0.682	rgb(224, 87, 88)	1.9338	None
RFX6	THBS4	0.50008	47.68	0.678	rgb(224, 87, 89)	1.9338	None
SMAD9	HSF2	-0.50008	47.68	-6.8E-01	rgb( 69,127,243)	1.9338	None
TFCP2L1	NOXO1	0.50008	47.68	0.681	rgb(224, 87, 88)	1.9338	None
HEYL	LOC646214	-0.49936	47.67	-6.7E-01	rgb( 72,129,242)	1.9336	2,2
LMX1B	KCNMB2	0.49936	47.67	0.668	rgb(224, 89, 91)	1.9336	None
ARX	PRDM16	0.49865	47.66	0.664	rgb(224, 90, 91)	1.9334	None
ATF6	NAALADL1	0.49865	47.66	0.661	rgb(224, 91, 92)	1.9334	None
LMX1A	TTLL6	-0.49865	47.66	-6.6E-01	rgb( 73,129,242)	1.9334	None
MAFB	C1QL1	0.49865	47.66	0.664	rgb(224, 90, 92)	1.9334	None
ATF5	AK026379	0.49793	47.65	0.653	rgb(224, 92, 94)	1.9332	2,2
HOXB9	HSF2	0.49793	47.65	0.648	rgb(224, 93, 95)	1.9332	None
SOX4	MAFA	0.49793	47.65	0.651	rgb(224, 93, 94)	1.9332	None
SPIB	ST8SIA5	0.49793	47.65	0.651	rgb(224, 93, 94)	1.9332	None
TEAD1	SDCBP2-AS1	-0.49793	47.65	-6.5E-01	rgb( 76,131,242)	1.9332	None
ZFHX2	AKR1B1	0.49793	47.65	0.652	rgb(224, 92, 94)	1.9332	None
MYT1	CLEC4G	0.49793	47.65	0.651	rgb(224, 93, 94)	1.9332	2,2
FEV	CLSPN	0.49722	47.64	0.64	rgb(224, 95, 96)	1.933	None
ONECUT1	APLN	-0.49722	47.64	-6.4E-01	rgb( 79,133,241)	1.933	None
EGR3	ICA1L	-0.4965	47.63	-6.3E-01	rgb( 81,134,241)	1.9328	None
FEV	PDX1	-0.4965	47.63	-6.3E-01	rgb( 81,134,241)	1.9328	None
LMX1A	DTX1	-0.4965	47.63	-6.3E-01	rgb( 81,134,241)	1.9328	None
ONECUT1	BAALC	0.4965	47.63	0.626	rgb(224, 97, 99)	1.9328	None
PBX1	CBFA2T3	0.4965	47.63	0.627	rgb(224, 97, 99)	1.9328	None
PRDM16	KCNH8	-0.4965	47.63	-6.3E-01	rgb( 81,134,241)	1.9328	None
KCNIP3	CRISPLD1	0.4965	47.63	0.628	rgb(224, 97, 98)	1.9328	2,2
GATA2	OSBPL6	-0.49579	47.62	-6.2E-01	rgb( 83,135,240)	1.9326	None
ONECUT1	HECW2	0.49579	47.62	0.618	rgb(224, 99,100)	1.9326	None
PAX6	BRS3	-0.49579	47.62	-6.2E-01	rgb( 82,135,241)	1.9326	None
RFX3	LRRC49	0.49579	47.62	0.621	rgb(224, 98,100)	1.9326	None
TFCP2L1	TMEM151B	0.49579	47.62	0.619	rgb(224, 99,100)	1.9326	None
ARX	UBE2Q2P2	0.49507	47.61	0.614	rgb(224,100,101)	1.9324	2,2
GATA2	NDRG4	-0.49507	47.61	-6.1E-01	rgb( 85,137,240)	1.9324	None
GATA4	AK124194	0.49507	47.61	0.613	rgb(224,100,101)	1.9324	2,2
LHX1	LDB1	0.49507	47.61	0.612	rgb(224,100,101)	1.9324	None
NHLH1	CYP27A1	0.49507	47.61	0.609	rgb(224,101,102)	1.9324	None
PDX1	HOPX	0.49507	47.61	0.605	rgb(224,101,103)	1.9324	None
PRDM16	CACNA1A	-0.49507	47.61	-6.1E-01	rgb( 84,136,240)	1.9324	None
PRDM16	MX2	0.49507	47.61	0.606	rgb(224,101,102)	1.9324	None
RORC	ISLR2	0.49507	47.61	0.613	rgb(224,100,101)	1.9324	None
TEAD2	GPC2	0.49507	47.61	0.612	rgb(224,100,101)	1.9324	None
ZFP28	BCL2	-0.49507	47.61	-6.1E-01	rgb( 85,137,240)	1.9324	None
LMX1A	GAD2	-0.49436	47.6	-6.0E-01	rgb( 88,138,240)	1.9322	None
LMX1A	MIR7-3HG	-0.49436	47.6	-6.0E-01	rgb( 88,138,240)	1.9322	None
PDX1	SLC7A4	0.49436	47.6	0.603	rgb(224,102,103)	1.9322	None
RFX6	TMEM190	0.49436	47.6	0.598	rgb(224,103,104)	1.9322	None
SOX4	NDRG4	-0.49436	47.6	-6.0E-01	rgb( 88,138,240)	1.9322	None
ZFP62	CR627225	0.49436	47.6	0.601	rgb(224,102,103)	1.9322	2,2
ETS1	JPH4	0.49365	47.59	0.595	rgb(224,103,105)	1.932	None
ETS1	PPP1R14A	0.49365	47.59	0.591	rgb(224,104,105)	1.932	None
HEYL	FRZB	-0.49365	47.59	-5.9E-01	rgb( 90,140,239)	1.932	2,2
HHEX	HBT8	0.49365	47.59	0.59	rgb(223,104,106)	1.932	2,2
LHX1	CIB4	-0.49365	47.59	-5.9E-01	rgb( 88,139,240)	1.932	None
LHX1	SYNM	-0.49365	47.59	-5.9E-01	rgb( 90,140,239)	1.932	None
MAFA	FFAR3	0.49365	47.59	0.586	rgb(223,105,106)	1.932	2,2
NEUROG3	CNOT6L	0.49365	47.59	0.588	rgb(223,105,106)	1.932	None
TFCP2L1	LRRC49	0.49365	47.59	0.591	rgb(224,104,105)	1.932	None
MYT1	LPPR5	0.49365	47.59	0.594	rgb(224,104,105)	1.932	2,2
HHEX	MAPK10	0.49293	47.58	0.585	rgb(223,105,107)	1.9318	None
NFAT5	LYPD8	0.49293	47.58	0.583	rgb(223,106,107)	1.9318	2,2
NKX2-2	TENM2	-0.49293	47.58	-5.8E-01	rgb( 91,140,239)	1.9318	None
ZFP82	DQ592230	-0.49293	47.58	-5.8E-01	rgb( 92,141,239)	1.9318	2,2
ATOH8	CNTN3	-0.49293	47.58	-5.8E-01	rgb( 91,140,239)	1.9318	2,2
ATF6	MAML3	-0.49222	47.57	-5.7E-01	rgb( 93,142,239)	1.9316	None
ETS1	USP41	0.49222	47.57	0.57	rgb(223,108,109)	1.9316	None
LHX1	CCDC146	-0.49222	47.57	-5.7E-01	rgb( 93,142,239)	1.9316	None
LMX1A	ZNRF3-AS1	-0.49222	47.57	-5.7E-01	rgb( 93,142,239)	1.9316	None
LMX1B	SCG3	0.49222	47.57	0.565	rgb(223,109,110)	1.9316	None
MAFF	WNK2	-0.49222	47.57	-5.7E-01	rgb( 94,142,239)	1.9316	None
NKX6-1	NPW	-0.49222	47.57	-5.7E-01	rgb( 93,142,239)	1.9316	None
SOX4	APBB2	0.49222	47.57	0.573	rgb(223,108,109)	1.9316	None
ARX	DQ592230	0.4915	47.56	0.558	rgb(223,110,112)	1.9314	2,2
ARX	SERF2-C15ORF63	-0.4915	47.56	-5.6E-01	rgb( 94,142,238)	1.9314	2,2
EGR3	FUT7	0.4915	47.56	0.56	rgb(223,110,111)	1.9314	None
ELF4	ST6GALNAC5	-0.4915	47.56	-5.6E-01	rgb( 97,144,238)	1.9314	None
HSF2	SHC3	-0.4915	47.56	-5.6E-01	rgb( 97,144,238)	1.9314	None
LMX1A	RASL11B	0.4915	47.56	0.558	rgb(223,110,112)	1.9314	None
LTF	MAGEA5	0.4915	47.56	0.557	rgb(223,111,112)	1.9314	2,2
NEUROD2	CHRNA3	0.4915	47.56	0.557	rgb(223,111,112)	1.9314	2,2
NR4A2	PYY	-0.4915	47.56	-5.6E-01	rgb( 95,143,238)	1.9314	None
ONECUT1	ONECUT1	0.4915	47.56	0.562	rgb(223,110,111)	1.9314	2,2
RFX2	IFIT1	0.4915	47.56	0.56	rgb(223,110,111)	1.9314	None
SMAD9	ATP6V0E2	-0.4915	47.56	-5.6E-01	rgb( 96,144,238)	1.9314	None
ZNF846	NEGR1	-0.4915	47.56	-5.6E-01	rgb( 96,144,238)	1.9314	None
ARNT2	RUNDC3A	-0.49079	47.55	-5.5E-01	rgb( 98,144,238)	1.9312	None
LMX1B	KCNN3	0.49079	47.55	0.553	rgb(223,111,112)	1.9312	None
MAFF	KCNMA1	0.49079	47.55	0.549	rgb(223,112,113)	1.9312	None
NFAT5	BRSK1	-0.49079	47.55	-5.5E-01	rgb( 98,145,238)	1.9312	None
PDX1	SLC30A4	-0.49079	47.55	-5.5E-01	rgb( 97,144,238)	1.9312	None
TEAD1	TMEFF2	-0.49079	47.55	-5.5E-01	rgb( 97,144,238)	1.9312	None
ZNF492	RAPGEF4	-0.49079	47.55	-5.5E-01	rgb( 97,144,238)	1.9312	None
ETS1	DUSP2	0.49007	47.54	0.543	rgb(223,113,114)	1.931	None
LHX1	ZNF519	-0.49007	47.54	-5.4E-01	rgb( 99,145,238)	1.931	None
NEUROD1	SPOCK3	0.49007	47.54	0.539	rgb(223,114,115)	1.931	None
TEAD1	VOPP1	-0.49007	47.54	-5.4E-01	rgb( 99,145,238)	1.931	None
ARNT2	RNF157	-0.48936	47.53	-5.3E-01	rgb(103,148,237)	1.9308	None
GATA4	PRELP	-0.48936	47.53	-5.3E-01	rgb(102,147,237)	1.9308	None
LHX1	ZBTB4	0.48936	47.53	0.529	rgb(223,116,117)	1.9308	None
MAFA	VSTM2L	0.48936	47.53	0.528	rgb(223,116,117)	1.9308	None
PAX6	SMOC2	0.48936	47.53	0.533	rgb(223,115,116)	1.9308	None
PDX1	REM2	0.48936	47.53	0.532	rgb(223,115,116)	1.9308	None
RFX2	DNAH11	0.48936	47.53	0.525	rgb(223,117,118)	1.9308	None
TEAD1	SMOC2	-0.48936	47.53	-5.3E-01	rgb(102,147,237)	1.9308	None
ASCL1	RGS16	0.48864	47.52	0.519	rgb(223,118,119)	1.9306	None
MAFB	KIRREL3	0.48864	47.52	0.525	rgb(223,117,118)	1.9306	None
MAFF	FW340027	-0.48864	47.52	-5.2E-01	rgb(104,148,237)	1.9306	2,2
ONECUT3	DPYSL3	-0.48864	47.52	-5.2E-01	rgb(104,148,237)	1.9306	None
PAX4	PLCE1-AS1	-0.48864	47.52	-5.2E-01	rgb(105,149,237)	1.9306	2,2
PRDM16	DYNC1I1	-0.48864	47.52	-5.2E-01	rgb(104,148,237)	1.9306	None
TEAD1	SSBP2	0.48864	47.52	0.52	rgb(223,118,119)	1.9306	None
ARX	QDPR	-0.48793	47.51	-5.1E-01	rgb(107,150,236)	1.9304	None
ETS1	ELAVL3	0.48793	47.51	0.512	rgb(223,119,120)	1.9304	None
FOXP2	PEX5L	-0.48793	47.51	-5.1E-01	rgb(105,149,237)	1.9304	None
INSM1	IFIT1	-0.48793	47.51	-5.1E-01	rgb(107,150,236)	1.9304	None
LMX1B	FGF2	0.48793	47.51	0.515	rgb(223,119,120)	1.9304	None
LMX1B	SULT2A1	0.48793	47.51	0.506	rgb(223,120,121)	1.9304	None
MAFF	BRS3	0.48793	47.51	0.509	rgb(223,120,121)	1.9304	None
NR4A2	SMARCD2	-0.48793	47.51	-5.1E-01	rgb(106,150,236)	1.9304	None
NR4A3	MAPK4	-0.48793	47.51	-5.1E-01	rgb(106,150,236)	1.9304	None
PAX6	RUNDC3A	-0.48793	47.51	-5.1E-01	rgb(107,150,236)	1.9304	None
SOX4	PEX5L	-0.48793	47.51	-5.1E-01	rgb(105,149,237)	1.9304	None
SPIB	PPP1R1A	0.48793	47.51	0.511	rgb(223,119,120)	1.9304	None
ZFHX2	RGS5	0.48793	47.51	0.508	rgb(223,120,121)	1.9304	None
ZFHX2	SLC30A4	0.48793	47.51	0.508	rgb(223,120,121)	1.9304	None
ZFP82	GPR173	-0.48793	47.51	-5.1E-01	rgb(107,150,236)	1.9304	None
ZNF492	CELF5	0.48793	47.51	0.507	rgb(223,120,121)	1.9304	None
FEV	TMEM158	0.48721	47.5	0.498	rgb(222,122,123)	1.9302	None
HEYL	IFNE	-0.48721	47.5	-5.0E-01	rgb(109,151,236)	1.9302	2,2
HIF1A	STARD9	-0.48721	47.5	-5.0E-01	rgb(109,151,236)	1.9302	None
LHX1	VCAN	-0.48721	47.5	-5.0E-01	rgb(108,151,236)	1.9302	None
PDX1	POM121L9P	-0.48721	47.5	-5.0E-01	rgb(108,151,236)	1.9302	None
PRDM16	TTYH2	0.48721	47.5	0.499	rgb(222,122,123)	1.9302	None
RORC	SMARCC1	-0.48721	47.5	-5.0E-01	rgb(108,151,236)	1.9302	None
SMAD9	KCNIP3	0.48721	47.5	0.503	rgb(223,121,122)	1.9302	None
ASCL1	MALAT1	-0.4865	47.49	-4.9E-01	rgb(111,152,236)	1.93	None
ATF6	TFCP2L1	-0.4865	47.49	-4.9E-01	rgb(111,152,236)	1.93	None
ELF4	CAMK2N2	-0.4865	47.49	-4.9E-01	rgb(110,152,236)	1.93	None
HSF2	IRF2BP1	-0.4865	47.49	-4.9E-01	rgb(111,152,236)	1.93	None
LMX1A	KDM1A	-0.4865	47.49	-4.9E-01	rgb(111,153,235)	1.93	None
TEAD2	HHEX	0.4865	47.49	0.491	rgb(222,123,124)	1.93	None
TFCP2L1	NEFM	0.4865	47.49	0.487	rgb(222,124,125)	1.93	None
ZNF492	CBX7	-0.4865	47.49	-4.9E-01	rgb(111,153,236)	1.93	None
EGR3	KAL1	-0.48578	47.48	-4.8E-01	rgb(113,154,235)	1.9298	2,2
HIF1A	CDK5R1	-0.48578	47.48	-4.8E-01	rgb(113,154,235)	1.9298	None
PAX6	TOX3	-0.48578	47.48	-4.8E-01	rgb(113,154,235)	1.9298	None
PBX1	CRISPLD2	0.48578	47.48	0.485	rgb(222,124,125)	1.9298	None
PBX1	SERTAD1	-0.48578	47.48	-4.8E-01	rgb(112,153,235)	1.9298	None
ARX	LDHAL6A	0.48507	47.47	0.473	rgb(222,127,128)	1.9296	None
ARX	LOC284581	0.48507	47.47	0.47	rgb(222,127,128)	1.9296	2,2
EGR3	BTBD17	-0.48507	47.47	-4.7E-01	rgb(115,155,235)	1.9296	None
EGR3	TMEM132C	-0.48507	47.47	-4.7E-01	rgb(115,155,235)	1.9296	None
NEUROD1	MEP1B	0.48507	47.47	0.474	rgb(222,127,127)	1.9296	None
NR4A2	LINGO1	-0.48507	47.47	-4.7E-01	rgb(115,155,235)	1.9296	None
ONECUT1	APBB1	0.48507	47.47	0.468	rgb(222,128,129)	1.9296	None
PDX1	SIDT1	-0.48507	47.47	-4.7E-01	rgb(116,155,235)	1.9296	None
SPIB	SSTR5-AS1	0.48507	47.47	0.467	rgb(222,128,129)	1.9296	None
SPIB	VSTM4	0.48507	47.47	0.468	rgb(222,128,128)	1.9296	None
ZNF492	SYT5	-0.48507	47.47	-4.7E-01	rgb(115,155,235)	1.9296	None
ZNF846	AK125960	-0.48507	47.47	-4.7E-01	rgb(115,155,235)	1.9296	2,2
ELF4	ATF5	-0.48435	47.46	-4.6E-01	rgb(116,156,235)	1.9294	None
HEYL	WDR52	-0.48435	47.46	-4.6E-01	rgb(117,156,235)	1.9294	2,2
MAFF	SLC26A7	0.48435	47.46	0.464	rgb(222,128,129)	1.9294	None
PBX1	ACBD7	0.48435	47.46	0.457	rgb(222,130,131)	1.9294	None
RFX3	CDK5R1	0.48435	47.46	0.457	rgb(222,130,131)	1.9294	None
TFCP2L1	CCDC74A	0.48435	47.46	0.456	rgb(222,130,131)	1.9294	None
ZNF382	ADD2	-0.48435	47.46	-4.6E-01	rgb(118,157,234)	1.9294	None
ZNF853	LPPR3	0.48435	47.46	0.455	rgb(222,130,131)	1.9294	2,2
ARX	AK125301	0.48364	47.45	0.453	rgb(222,130,131)	1.9292	2,2
EGR3	CERS1	-0.48364	47.45	-4.5E-01	rgb(119,157,234)	1.9292	None
FEV	FAM71E2	-0.48364	47.45	-4.5E-01	rgb(119,157,234)	1.9292	None
GATA2	SH3GL1P1	0.48364	47.45	0.446	rgb(222,132,133)	1.9292	2,2
PAX4	SMOC1	0.48364	47.45	0.449	rgb(222,131,132)	1.9292	None
SMAD9	MYBPC3	0.48364	47.45	0.451	rgb(222,131,132)	1.9292	None
EGR3	CHRM4	-0.48292	47.44	-4.4E-01	rgb(122,159,234)	1.929	None
MAFB	UNC79	0.48292	47.44	0.442	rgb(222,132,133)	1.929	None
NR4A2	AK5	0.48292	47.44	0.437	rgb(222,134,134)	1.929	None
PAX4	DSCAML1	-0.48292	47.44	-4.4E-01	rgb(121,159,234)	1.929	None
PBX1	TMEM212	0.48292	47.44	0.442	rgb(222,133,134)	1.929	None
PRDM16	PALMD	0.48292	47.44	0.438	rgb(222,133,134)	1.929	None
ARNT2	YPEL1	-0.48221	47.43	-4.3E-01	rgb(123,160,233)	1.9288	None
ELF4	PELI3	-0.48221	47.43	-4.3E-01	rgb(125,161,233)	1.9288	None
INSM1	PBX1	0.48221	47.43	0.434	rgb(222,134,135)	1.9288	None
LHX1	ARHGAP22	-0.48221	47.43	-4.3E-01	rgb(123,160,234)	1.9288	None
LMX1A	LGR6	-0.48221	47.43	-4.3E-01	rgb(125,161,233)	1.9288	None
