	ADNP	AEBP1	AKNA	ARNT2	ARX	ASCL1	ASCL2	ATF5	ATF6	ATOH8	CBX2	CXXC4	DACH1	DZIP1	EGR3	ELF4	ETS1	ETV1	FEV	FOXA1	FOXA2	FOXP2	GATA2	GATA4	GATA6	GLIS2	GRHL3	HES4	HES6	HEYL	HHEX	HIC1	HIF1A	HMGN3	HOMEZ	HOXB9	HSF2	INSM1	ISL1	JAZF1	KCNIP3	LHX1	LMX1A	LMX1B	LTF	MAFA	MAFB	MAFF	MLXIPL	MXI1	MYRF	MYT1	NEUROD1	NEUROD2	NEUROG3	NFAT5	NHLH1	NKX2-2	NKX6-1	NPAS3	NR4A2	NR4A3	ONECUT1	ONECUT2	ONECUT3	PAX4	PAX6	PBX1	PDX1	POU2F2	POU6F1	PRDM16	PROX1	RFX2	RFX3	RFX6	RORC	SIM1	SMAD9	SOX4	SPIB	ST18	TEAD1	TEAD2	TFCP2L1	TGIF2	TP73	TSHZ1	ZBTB4	ZFHX2	ZFP2	ZFP28	ZFP62	ZFP82	ZFP90	ZFP92	ZNF117	ZNF382	ZNF492	ZNF519	ZNF846	ZNF853
SUMO1P3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.74986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SUSD2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.44881	0.46551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.35637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.98027	0	0	0.021937	0	0	0.72861	0	0	0	0	0	0	0.04622	0	0	0	0	0	0	0	0	0	0	0	0.98193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SV2A	0	0	0	-0.14832	0	0	0	0	0.81002	0	0	0	0	0	0	-0.64528	-0.52001	0.99338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.13507	0	0	0	0	0	0	0	0	0	0	0	0	-0.25897	0	0	0	0	0	0	0	0	0	0	-0.15163	0	0	0	0	0	0	0	0	-0.21302	0	0	0	0	0	0	0.8699	0	0	0	0	0	0	0	0.63383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SV2B	0	0	0	0	-0.72861	0.99931	-0.63383	0	0	0	0	0	0	0	-0.018074	-0.90204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.036148	0	0	0.50028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.84851	0	0	0	0	0	0	0	0	0	0	0	0
SVOP	0	0	0	0	0.98662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.81002	0.36741	0	0	0	0	0	0	0	0	0.96923	0	0	0	0	-0.41722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.94371	0	0	0	0	0	0	0	0	0	0	-0.95185	0
SYCP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.42205	0	0	0	0	-0.13756	0	0	0	0	0	0	0	0	0	0	-0.7936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17136	0	0	0	0	0	0	0	0.12238	0	0	0	0	0	0	0	0	0	0	0	0
SYN1	0	0	0	0	0	0	0	0	0.38093	0	0	0	0	0	0	-0.92757	0	0.48386	0.62376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.18571	0	0	0	0	0	0	0	-0.3463	0	0	0	0	-0.12003	0	0	0	0	0	0	0	0	0	0	0	0
SYNGR3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.72365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12003	0	0	0	0.44371	0	0	0.85334	0	0	0	0.53394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.074779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SYNM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.58375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.069536	0	0	0	0.5694	0	0	0	0	0	0	0.18571	0	0	0	-0.72861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.11534	0	0	0	0	0	0.15563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SYP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.88411	0	0.40466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.57809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1995	0	0	0	0.59547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.12403	-0.94371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.40811	0
SYT14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.55753	0	0	0.88411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33582	0.92757	0	0	0	0	0	0	0	0.61741	0	0	0	0	0	0	0	0	0	0	0	-0.88411	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6508	0	0	0	0	0.32671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7878	0
SYT4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.96661	0	0	0	0	0	0	0	0	0	0	0	0	0.93405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SYT5	0	0	0	0	0	0	0	0	0.25897	0	0	0	0	0	0	0	0	0	0.9237	0	0	0	0	0	0	0	0	0	0	0	0	-0.5447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.56554	0	0	0	0	0	0	0	0	0	0	0.39349	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.64528	0	0	0	0.98027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.044702	0	0	0
TAC1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.040425	0	0	0.57809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.50028	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.13286	0	0	0	0	0	0	0	0	0	0	0	0
TACR3	0.42301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.91391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TAF9B	0	0	0	0.88411	0	0	0	0	0	0	0	0	0	0	0	0	0.80491	0	0	0	0	0	0	-0.49683	-0.36327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.65508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.11107	0	-0.33582	0	0	0	0	0	0	0	0	0	0	0.15797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TAGLN3	0	0	0	0	0.26449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.35637	0	0	0	0	0	0	0	0	0	-0.80491	0	0	0	0	0	0	0	0	0	0	0	0.96923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCEAL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.048427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.73482	0	0	0	0	0	0	0	0	0	-0.5694	0	0	0	0	0	0	0	0.33347	0	0	0	0	0	0	0	0	0	0	0	-0.12624	0	0	0	0	-0.9237	0	0	0	0	0	0	0	0	-0.59106	0	0	0	0	-0.89859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCTEX1D4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.26228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20088	0	0	0	0.54815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.83444	0	0	0	0	0.39183	-0.1944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.72365	0
TDO2	0	0	0	0	0	0.38521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15797	0	0	0	0	0	0	0	0	0	0	0	0	0.93405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0081402	0	0	0	0	0	0	0	0	0	0	0	-0.1835	0	0	0	0	0	0	0	0	0	0	0	0
TDRD6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.59106	0	0	0	0	0	0	0	0.23689	0	0	0	0	0	0	0	0	0	0	0	0.30698	0	0	0	0	0
TEAD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.37969	0	0.41198	0	0	0	-0.58692	0	0	0	0	0	0.98193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.35844	0	0
TEAD2	0	0	0	-0.86369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29967	0	0	0	0	0	0	0	0	0	0	-0.84851	0	0	0	0	0	0	0	0	0	0	0	0	0	0.93102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TEKT2	0	0	0	0	0	0	0.21137	0	0	0	0	0	0	0	0	0	0	0.18805	0	0	0	0	0	0	0	0	0	0	0	0	0	0.021385	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19619	0.6508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.48469	0	0	0	0.91887	0	0	0	0	0	0	0	0.68198	0.43805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TENM2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.084437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.81885	0	0	0	0	-0.068295	0	0	0	0	0	0	0	0	-0.33347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TFCP2L1	0	0	0	0	0	0	0	0	-0.049531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.22075	0	0	0	-0.58375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.90204	-0.22075	0	0	0	0	0	0	-0.90549	0	0	0	0	0.88411	0.87362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.53905	0	0	0	0	0	0	0	0	0	0
TFPI2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.72861	0	0	0.50759	0	0	0	-0.25814	0	0	0	0	0	0	0	0	0	0	0	0	0.2122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.71703	0	0	0	0	0	0	0	0	0	0	-0.9237	0	0	0	0	0	0	0	0.62376	0	0	0	0	0	0.7936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TGIF2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.45075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.84851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.032423	0	0	0	0	0	0.040425	0.97254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
THBS4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3463	0	0	0.19288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.44371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.43446	0	0.082092	0	0	0	-0.16694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TLE3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.80491	0	0.23689	0	0	-0.73482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.1824	0	0	0	0	0	0	0	-0.085265	0	0.8801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.88411	0	0	0	0.15618	0	0	0	0	0	0	0	0	0	0	0	0.60927	0	0	0.038493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEFF1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.73482	-0.48938	0.13618	0	0.6508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.34534	0	0	0	0	0	0	0.82768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.11051	0
TMEFF2	0	0	0	0	0.74986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.084023	0.0020695	0	0	0.65508	-0.26876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.1824	0	0	0	0	0.59106	0	-0.20171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.09644	0	0	-0.061396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM132B	0	0	0	0	0	0	0	0	-0.3779	0	0	0	0	0	0	0	0	0	0	0	0	0	0.50304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.36327	0.31747	0	0	0	0	0	0	0	0	0.98372	0	0	0	0	0	0	0	0	0	0	0	0.033251	0	0	0	0	0	0	0	0	0	0	0	0	0	0.85334	0	0	0	0	0	0	0	0	0	0	-0.5287	0	0	0	0	0	0	0	0	0	0	0	0
TMEM132C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.044702	0	0	0.10927	0	0	0	-0.69288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.51187	-0.4753	0	0	0.10155	0	0	0	0	0	0	0	0	0	0	0	-0.19716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.25717	0	0.76118	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10444	-0.086231	0	0	0	-0.70268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.53394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.079608	0	0	-0.031733	0	0	-0.64528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM151A	0	0	0	0	0	0	0.72365	0	0	0	0	0	0	0	0	0	0	0	0	0.29042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.71703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.76738	0	0	0	0	0	0	0.50028	0.69826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM151B	0	0	0	-0.57809	0	0	0	0	0	0	0	0	0	0	0	-0.5447	0	0	0.83444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0020695	0.92757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5098	0	0	0	0.075331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM158	0	0	0	0.46509	-0.48469	0	0	0	0	0	0	0	0	0	0.7936	0	0	0	0.051049	0	0	0	0	0	0	0	0	0.84851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.18033	0	0	0	0	0	0	0	0	0.26311	0	0	0	0	0	-0.71164	0.40811	0	0	0	0	0	0	0	0	0	-0.067467	0	0	0	0	0	0	0	0.3463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM178B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.1886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.87362	0	0	0	0	0.46551	0	0	-0.2391	0	0	0	0	0	0	0.84244	0	0	0	0.14473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.37459	0	0	0.39183	0	0.27897	0	0	0	0	0	0	0	0	0	0	0	0	0.69288	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.78284	0.072158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.45337	0	0	-0.38521	0	0.67329	0	0	0	0	0	0	0	0	0.98027	0	0	0	0	0	0	0	0	0	0.22861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM198	0	0	0	0	0	0.23151	0	0	-0.11313	0	0	0	0	0	0	-0.53394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.21302	0	0	0	0	0	0	0	0	-0.71703	0	0.80491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.97434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM200A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.38521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.96923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24793	0	0	0	0.26669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.90204	0	0	-0.72365	0	0	0	0	-0.91391	0	0	0	0	0	0	0	0	0	0	-0.21537	0	0	0.94371	0	0	0	0.14597	0	0	0	0.24558	0	0	0	0	0	0	0	0	0.99476	0	0	0	0	0	0	0	0	0	0	0	0.039597	0	0	0	0.88866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM35	0	0	0	0	0	0	0	0	0	0	0	0	0.17232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.83444	0.010624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.15066	0	0	0	0	0	0.43515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.35844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM59L	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.92757	0	0	0	0	0	0	0	0	0	0.71164	0	0	0	0	0	0	0	0	0	0	0	0	0	0.91004	0	0	0	0.59547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.84851	0	0	0	0	0	0	0	0	0	0	0	0	0.29843	0	0	0	0	0	0	0.24793	0	0.37279	0	0.58375	0	0	0	0.55753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04622	0	0	0	0	0.25193	0	0	0.37114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.31153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.24641	0	0	0	0	0	0	0	0	0.47365	0	0	0.78284	0	0	0	0	0.93405	-0.66211	0	0	0	-0.66211	0	0	0	0	0	0	0	0	0	0	0	0
TMEM8C	0	0	0	0	0	0	0	0	0	0.99476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMOD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.11534	0	0	0	0	-0.83444	0	0	0.80491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.48469	0	0	0	0	0	0	0	0	-0.65508	0	0.26311	0	0.46123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.56554	0	0	0	0	-0.32354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMOD2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.40246	0	0.72861	0.7936	0	0.58692	0	-0.91004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.82768	0	0	0	-0.95185	0	0	0.78284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMPRSS6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20364	0	0	0	0	-0.9237	0.14128	0	0	0.038493	0	0	0	0	0	0	0	0	0	0	0	0	-0.8699	0	0	0	0	0	0	0	0	0.82768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.44881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.89432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TOX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.62376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.56222	0	0	0	0	0	0	0	0	0.85334	0	0	0	0	0	0	0	0.81002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TOX3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.76118	0	-0.15797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.90549	0	-0.047737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16598	0
TP73	0	0	0	0	0	0	0.7936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.76118	0	0	0	0	0	0	0	0	0.85334	0	0.69288	0	0	0	0.51642	-0.29539	0	0	0	0	0	0	-0.74986	0	0	0	0	0	0	0	0.23206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TPH1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5098	0	0	0	0	0.11727	0.5694	0	0	0	0	0	0	0.5694	0	0	0	0	0	0	0	0	0	0	0	0.95944	0	0	0.51187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.41129	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.65508	0	0	0	0	0	0	0	0	0	0	0	0
