TF	Target	SignedQuantile	combStability	combPCorr	stroke	stroke-width	stroke-dasharray
LHX1	PIK3AP1	-0.56317	47.39	-3.9E-01	rgb(133,166,232)	1.9278	None
EGR2	PLEKHF1	-0.55045	47.13	-1.3E-01	rgb(189,200,222)	1.9226	None
ESRRG	PLEKHF1	0.83647	50.61	0.608	rgb(224,101,102)	1.9922	None
LHX1	PLEKHF1	0.91552	50.79	0.79	rgb(226, 66, 68)	1.9958	None
CEBPA	PLEKHH2	-0.80575	50.44	-4.4E-01	rgb(122,159,234)	1.9888	None
EGR2	PLEKHH2	0.44849	45.25	0.253	rgb(220,169,169)	1.885	None
MEF2C	PLEKHH2	0.55888	47.37	0.373	rgb(221,146,147)	1.9274	None
ESRRG	PLS1	0.42408	49.67	0.674	rgb(224, 88, 90)	1.9734	None
LHX1	PLS1	-0.47891	45.64	-6.4E-01	rgb( 79,133,241)	1.8928	None
MEF2C	PLS1	0.060839	47.63	0.626	rgb(224, 97, 99)	1.9326	None
EGR2	PLXND1	0.27385	48.82	0.82	rgb(226, 60, 62)	1.9564	None
LHX1	PLXND1	-0.62096	48.36	-3.6E-01	rgb(139,170,231)	1.9472	None
MEF2C	PLXND1	0.12439	38.29	0.295	rgb(220,161,161)	1.7458	None
EGR2	POU3F4	-0.69826	50.79	-7.9E-01	rgb( 45,112,247)	1.9958	None
LHX1	POU3F4	0.035148	36.19	0.19	rgb(219,181,181)	1.7038	None
MEF2C	POU3F4	-0.62151	50.56	-5.6E-01	rgb( 95,143,238)	1.9912	None
EGR2	PRR5L	0.82569	50.58	0.579	rgb(223,106,107)	1.9916	None
ESRRG	PRR5L	-0.24754	41.14	-1.4E-01	rgb(186,198,222)	1.8028	None
LHX1	PRR5L	-0.16397	39.24	-2.4E-01	rgb(164,185,226)	1.7648	None
CEBPA	PRSS23	-0.73084	49.67	-6.7E-01	rgb( 71,128,242)	1.9734	None
EGR2	PRSS23	0.85509	50.95	0.952	rgb(227, 35, 37)	1.999	None
LHX1	PRSS23	-0.72864	49.65	-6.5E-01	rgb( 77,132,242)	1.973	None
MEF2C	PRSS23	0.77526	50.89	0.895	rgb(227, 46, 48)	1.9978	None
EGR2	PTGER4	0.94964	50.99	0.985	rgb(228, 29, 31)	1.9998	None
LHX1	PTGER4	-0.96661	50.86	-8.6E-01	rgb( 31,104,250)	1.9972	None
MEF2C	PTGER4	0.89841	50.97	0.974	rgb(228, 31, 33)	1.9994	None
CEBPA	PTPLA	-0.79644	50.39	-3.9E-01	rgb(133,166,232)	1.9878	2,2
EGR2	PTPLA	0.86648	50.68	0.684	rgb(225, 86, 88)	1.9936	2,2
LHX1	PTPLA	-0.11259	38.03	-3.2E-02	rgb(210,213,218)	1.7406	2,2
CEBPA	RCAN1	-0.4983	46.18	-1.8E-01	rgb(177,193,224)	1.9036	None
