TF	Target	SignedQuantile	NonzeroSubsamples(Stability)	pCorr	stroke	stroke-width	stroke-dasharray
ARNTL	INSM1	-0.96043	50.78	-7.8E-01	rgb( 48,114,247)	1.9958	None
ASCL1	LOC390660	0.96043	50.78	0.782	rgb(226, 68, 69)	1.9958	2,2
ASCL1	SYT4	-0.96043	50.78	-7.8E-01	rgb( 49,115,246)	1.9958	None
ASCL2	KHDRBS2	-0.96043	50.78	-7.8E-01	rgb( 48,114,247)	1.9958	None
BCL6	ANGPT2	-0.96043	50.78	-7.8E-01	rgb( 47,114,247)	1.9958	None
BCL6	FOXP2	-0.96043	50.78	-7.8E-01	rgb( 49,115,246)	1.9958	None
CEBPD	AL117485	-0.96043	50.78	-7.8E-01	rgb( 48,114,247)	1.9958	2,2
DLX2	RSPH4A	0.96043	50.78	0.78	rgb(226, 68, 69)	1.9958	None
EGR2	CERKL	-0.96043	50.78	-7.8E-01	rgb( 48,114,247)	1.9958	None
ELF3	RAB33A	-0.96043	50.78	-7.8E-01	rgb( 49,115,247)	1.9958	None
FLI1	C11orf96	-0.96043	50.78	-7.8E-01	rgb( 49,115,246)	1.9958	None
FOS	CXCL14	0.96043	50.78	0.776	rgb(226, 69, 70)	1.9958	None
FOXB1	OXTR	-0.96043	50.78	-7.8E-01	rgb( 48,114,247)	1.9958	None
FOXC2	ARMC3	-0.96043	50.78	-7.8E-01	rgb( 48,114,247)	1.9958	None
FOXE3	SCG2	-0.96043	50.78	-7.8E-01	rgb( 47,114,247)	1.9958	None
FOXJ1	CXCL6	-0.96043	50.78	-7.8E-01	rgb( 47,114,247)	1.9958	None
FOXN3	TMEM27	-0.96043	50.78	-7.8E-01	rgb( 48,114,247)	1.9958	2,2
FOXO1	ASPHD1	0.96043	50.78	0.781	rgb(226, 68, 69)	1.9958	None
FOXO1	FAM182A	0.96043	50.78	0.776	rgb(226, 69, 70)	1.9958	None
FOXO1	FUT9	0.96043	50.78	0.778	rgb(226, 68, 70)	1.9958	None
GATA2	KCNB2	0.96043	50.78	0.776	rgb(226, 69, 70)	1.9958	None
GATA3	CNGA3	0.96043	50.78	0.783	rgb(226, 67, 69)	1.9958	None
GFI1	ELAVL4	0.96043	50.78	0.778	rgb(226, 68, 70)	1.9958	None
HIC1	FOXO1	0.96043	50.78	0.779	rgb(226, 68, 70)	1.9958	None
HIC1	KCTD16	0.96043	50.78	0.777	rgb(226, 69, 70)	1.9958	None
HOXA9	ESRG	0.96043	50.78	0.782	rgb(226, 68, 69)	1.9958	2,2
HOXA9	GREB1L	0.96043	50.78	0.779	rgb(226, 68, 70)	1.9958	None
HOXA9	SHD	-0.96043	50.78	-7.8E-01	rgb( 48,114,247)	1.9958	None
HOXD4	SIM1	0.96043	50.78	0.78	rgb(226, 68, 70)	1.9958	None
HSF4	MAPK11	-0.96043	50.78	-7.8E-01	rgb( 47,114,247)	1.9958	None
IRF8	CDX2	-0.96043	50.78	-7.8E-01	rgb( 48,114,247)	1.9958	None
IRX1	TTLL7	-0.96043	50.78	-7.8E-01	rgb( 47,114,247)	1.9958	None
JUNB	TRPA1	0.96043	50.78	0.782	rgb(226, 68, 69)	1.9958	None
KLF10	SLC2A1	-0.96043	50.78	-7.8E-01	rgb( 48,114,247)	1.9958	None
LHX1	AK309255	0.96043	50.78	0.78	rgb(226, 68, 70)	1.9958	2,2
LHX1	PCSK2	0.96043	50.78	0.784	rgb(226, 67, 69)	1.9958	None
LMX1A	SLC26A3	0.96043	50.78	0.781	rgb(226, 68, 69)	1.9958	None
MAFF	ATP1A3	0.96043	50.78	0.785	rgb(226, 67, 69)	1.9958	None
MAFF	SLC32A1	0.96043	50.78	0.784	rgb(226, 67, 69)	1.9958	None
MEIS2	MMD2	0.96043	50.78	0.779	rgb(226, 68, 70)	1.9958	None
MEIS2	MYC	0.96043	50.78	0.78	rgb(226, 68, 70)	1.9958	None
MEIS2	PAPSS2	0.96043	50.78	0.777	rgb(226, 69, 70)	1.9958	None
MEIS2	TMEM59L	0.96043	50.78	0.783	rgb(226, 67, 69)	1.9958	None
MSX2	NTS	-0.96043	50.78	-7.8E-01	rgb( 48,114,247)	1.9958	None
MYC	MARVELD1	0.96043	50.78	0.779	rgb(226, 68, 70)	1.9958	None
NEUROD1	C1QL3	0.96043	50.78	0.784	rgb(226, 67, 69)	1.9958	None
NEUROD1	DBC1	0.96043	50.78	0.782	rgb(226, 68, 69)	1.9958	2,2
NEUROG3	SLC12A2	0.96043	50.78	0.781	rgb(226, 68, 69)	1.9958	None
NEUROG3	TBX3	-0.96043	50.78	-7.8E-01	rgb( 47,113,247)	1.9958	None
NFIA	AP3B2	-0.96043	50.78	-7.8E-01	rgb( 48,114,247)	1.9958	None
NR2F1	RASAL1	-0.96043	50.78	-7.8E-01	rgb( 48,114,247)	1.9958	None
OLIG3	LOXL4	-0.96043	50.78	-7.8E-01	rgb( 48,114,247)	1.9958	None
ONECUT2	IL13RA2	0.96043	50.78	0.783	rgb(226, 67, 69)	1.9958	2,2
PAX4	CNTN6	0.96043	50.78	0.784	rgb(226, 67, 69)	1.9958	None
PBX3	BAAT	-0.96043	50.78	-7.8E-01	rgb( 47,114,247)	1.9958	None
POU5F1	CHST5	0.96043	50.78	0.785	rgb(226, 67, 69)	1.9958	None
RFX4	KCNA5	0.96043	50.78	0.776	rgb(226, 69, 70)	1.9958	None
RFX4	NKX2-2	0.96043	50.78	0.782	rgb(226, 68, 69)	1.9958	None
RUNX1	ID4	0.96043	50.78	0.78	rgb(226, 68, 70)	1.9958	None
RXRG	FGB	0.96043	50.78	0.782	rgb(226, 68, 69)	1.9958	None
SOX1	LINGO3	-0.96043	50.78	-7.8E-01	rgb( 48,114,247)	1.9958	None
SOX9	CELA3A	0.96043	50.78	0.781	rgb(226, 68, 69)	1.9958	None
SOX9	GMNN	-0.96043	50.78	-7.8E-01	rgb( 48,114,247)	1.9958	None
SOX9	HHIPL1	0.96043	50.78	0.778	rgb(226, 68, 70)	1.9958	None
SOX9	SHISA7	-0.96043	50.78	-7.8E-01	rgb( 48,114,247)	1.9958	None
ST18	DNHD1	-0.96043	50.78	-7.8E-01	rgb( 48,114,247)	1.9958	None
STAT4	NFIA	0.96043	50.78	0.782	rgb(226, 68, 69)	1.9958	None
TBX2	PAK7	-0.96043	50.78	-7.8E-01	rgb( 47,114,247)	1.9958	2,2
TFAP2A	CAMKV	-0.96043	50.78	-7.8E-01	rgb( 48,114,247)	1.9958	None
TFCP2L1	POC1B-GALNT4	0.96043	50.78	0.78	rgb(226, 68, 70)	1.9958	None
ZIC1	LMX1B	0.96043	50.78	0.785	rgb(226, 67, 69)	1.9958	None
ZIC5	KIAA1377	0.96043	50.78	0.782	rgb(226, 68, 69)	1.9958	2,2
ASCL1	AB074166	0.95855	50.77	0.771	rgb(225, 70, 71)	1.9956	2,2
ASCL1	CHGA	-0.95855	50.77	-7.7E-01	rgb( 51,116,246)	1.9956	None
ASCL2	ITPR2	0.95855	50.77	0.767	rgb(225, 71, 72)	1.9956	None
ASCL2	SSX2IP	0.95855	50.77	0.767	rgb(225, 70, 72)	1.9956	None
CDX2	NRP2	0.95855	50.77	0.773	rgb(226, 69, 71)	1.9956	None
CDX2	PALMD	-0.95855	50.77	-7.7E-01	rgb( 49,115,246)	1.9956	None
CDX2	RASAL1	-0.95855	50.77	-7.7E-01	rgb( 51,116,246)	1.9956	None
DLX2	RASSF9	0.95855	50.77	0.765	rgb(225, 71, 72)	1.9956	None
EBF3	GRIP2	-0.95855	50.77	-7.7E-01	rgb( 49,115,246)	1.9956	None
EGR3	NKAIN4	0.95855	50.77	0.774	rgb(226, 69, 71)	1.9956	None
ESRRB	KLK10	0.95855	50.77	0.774	rgb(226, 69, 71)	1.9956	None
FLI1	ANKRD37	0.95855	50.77	0.767	rgb(225, 71, 72)	1.9956	None
FOS	GAL3ST2	0.95855	50.77	0.766	rgb(225, 71, 72)	1.9956	None
FOS	HPSE	-0.95855	50.77	-7.7E-01	rgb( 49,115,246)	1.9956	None
FOSB	PHLDA2	0.95855	50.77	0.771	rgb(225, 70, 71)	1.9956	None
FOSL1	DNAH9	-0.95855	50.77	-7.7E-01	rgb( 51,116,246)	1.9956	None
FOXC1	CNTN5	0.95855	50.77	0.766	rgb(225, 71, 72)	1.9956	None
FOXN3	AX747090	-0.95855	50.77	-7.7E-01	rgb( 51,116,246)	1.9956	2,2
GATA3	JAKMIP1	0.95855	50.77	0.768	rgb(225, 70, 72)	1.9956	None
GFI1	RXFP3	0.95855	50.77	0.773	rgb(226, 69, 71)	1.9956	None
GFI1	SYT4	0.95855	50.77	0.766	rgb(225, 71, 72)	1.9956	None
HOXA10	SCG3	0.95855	50.77	0.769	rgb(225, 70, 72)	1.9956	None
HOXA9	CRABP1	0.95855	50.77	0.767	rgb(225, 71, 72)	1.9956	None
HOXA9	HES6	-0.95855	50.77	-7.7E-01	rgb( 51,116,246)	1.9956	None
HOXB3	KCNIP1	0.95855	50.77	0.774	rgb(226, 69, 71)	1.9956	None
HOXD1	MSX2	0.95855	50.77	0.766	rgb(225, 71, 72)	1.9956	None
IRF4	LHX6	-0.95855	50.77	-7.7E-01	rgb( 51,116,246)	1.9956	None
IRF8	GREB1L	-0.95855	50.77	-7.7E-01	rgb( 49,115,246)	1.9956	None
IRX3	SLC7A7	0.95855	50.77	0.766	rgb(225, 71, 72)	1.9956	None
ISL1	PTHLH	0.95855	50.77	0.774	rgb(226, 69, 71)	1.9956	None
JUNB	SNCAIP	0.95855	50.77	0.773	rgb(226, 69, 71)	1.9956	None
KLF10	GADD45G	-0.95855	50.77	-7.7E-01	rgb( 51,116,246)	1.9956	None
KLF7	SPON1	-0.95855	50.77	-7.7E-01	rgb( 51,116,246)	1.9956	None
LHX1	CDHR3	0.95855	50.77	0.766	rgb(225, 71, 72)	1.9956	None
LHX1	CFC1	0.95855	50.77	0.769	rgb(225, 70, 72)	1.9956	None
LHX1	INSM1	0.95855	50.77	0.767	rgb(225, 71, 72)	1.9956	None
LHX8	OR6T1	-0.95855	50.77	-7.7E-01	rgb( 50,115,246)	1.9956	None
LMX1A	CLPS	0.95855	50.77	0.77	rgb(225, 70, 71)	1.9956	None
MAFA	CHST1	-0.95855	50.77	-7.7E-01	rgb( 51,116,246)	1.9956	None
MAFB	PLEKHF1	0.95855	50.77	0.769	rgb(225, 70, 72)	1.9956	None
MAFF	SCG3	0.95855	50.77	0.767	rgb(225, 70, 72)	1.9956	None
MEF2C	COL8A1	0.95855	50.77	0.766	rgb(225, 71, 72)	1.9956	None
MSX2	RGAG4	-0.95855	50.77	-7.7E-01	rgb( 50,116,246)	1.9956	2,2
NEUROD1	CR627203	0.95855	50.77	0.773	rgb(226, 69, 71)	1.9956	2,2
NFIA	SLC7A7	0.95855	50.77	0.767	rgb(225, 71, 72)	1.9956	None
NFIA	SSTR2	-0.95855	50.77	-7.7E-01	rgb( 49,115,246)	1.9956	None
NFKB2	FOXJ1	-0.95855	50.77	-7.7E-01	rgb( 50,116,246)	1.9956	None
NFKB2	LIPG	-0.95855	50.77	-7.7E-01	rgb( 49,115,246)	1.9956	None
NR2F1	PMP22	0.95855	50.77	0.766	rgb(225, 71, 72)	1.9956	None
NR4A2	ZNF385B	0.95855	50.77	0.77	rgb(225, 70, 71)	1.9956	None
OLIG3	ISG15	-0.95855	50.77	-7.7E-01	rgb( 49,115,246)	1.9956	None
ONECUT2	ETV5	0.95855	50.77	0.768	rgb(225, 70, 72)	1.9956	None
ONECUT2	FEV	0.95855	50.77	0.768	rgb(225, 70, 72)	1.9956	None
ONECUT2	MYT1L	0.95855	50.77	0.766	rgb(225, 71, 72)	1.9956	None
ONECUT2	RAB3A	0.95855	50.77	0.768	rgb(225, 70, 72)	1.9956	None
OSR2	KCNIP1	0.95855	50.77	0.767	rgb(225, 71, 72)	1.9956	None
POU3F2	ASCL1	0.95855	50.77	0.775	rgb(226, 69, 71)	1.9956	None
POU3F2	GAS2L3	0.95855	50.77	0.771	rgb(225, 70, 71)	1.9956	None
RARB	MFSD2A	0.95855	50.77	0.768	rgb(225, 70, 72)	1.9956	None
RFX4	C10orf10	0.95855	50.77	0.765	rgb(225, 71, 72)	1.9956	2,2
RFX4	FAM155B	0.95855	50.77	0.77	rgb(225, 70, 71)	1.9956	None
RFX4	SLC25A14	0.95855	50.77	0.766	rgb(225, 71, 72)	1.9956	None
RXRG	ARHGEF4	0.95855	50.77	0.771	rgb(225, 70, 71)	1.9956	None
RXRG	CHSY3	0.95855	50.77	0.765	rgb(225, 71, 72)	1.9956	None
RXRG	PKDREJ	0.95855	50.77	0.769	rgb(225, 70, 72)	1.9956	None
RXRG	USH1C	0.95855	50.77	0.773	rgb(226, 69, 71)	1.9956	None
SHOX2	RUNX1T1	0.95855	50.77	0.767	rgb(225, 71, 72)	1.9956	None
SOX1	DES	0.95855	50.77	0.767	rgb(225, 71, 72)	1.9956	None
SOX9	ABCC8	-0.95855	50.77	-7.7E-01	rgb( 50,115,246)	1.9956	None
SOX9	MYBPC3	-0.95855	50.77	-7.7E-01	rgb( 49,115,246)	1.9956	None
SOX9	PID1	0.95855	50.77	0.767	rgb(225, 70, 72)	1.9956	None
SP5	IGFBP3	-0.95855	50.77	-7.7E-01	rgb( 49,115,246)	1.9956	None
STAT1	CNIH2	0.95855	50.77	0.766	rgb(225, 71, 72)	1.9956	None
ZIC1	FAM167A	0.95855	50.77	0.774	rgb(226, 69, 71)	1.9956	None
ZIC5	CKMT1A	0.95855	50.77	0.767	rgb(225, 71, 72)	1.9956	None
ZIC5	COL3A1	0.95855	50.77	0.766	rgb(225, 71, 72)	1.9956	2,2
AHR	MT1E	-0.95666	50.76	-7.6E-01	rgb( 53,117,246)	1.9954	None
AHR	RGS7	-0.95666	50.76	-7.6E-01	rgb( 52,116,246)	1.9954	None
ARNTL	UNC5A	-0.95666	50.76	-7.6E-01	rgb( 52,117,246)	1.9954	None
ASCL1	TPCN1	0.95666	50.76	0.76	rgb(225, 72, 73)	1.9954	None
CDX2	CLIP3	0.95666	50.76	0.764	rgb(225, 71, 73)	1.9954	None
CDX2	NR4A3	-0.95666	50.76	-7.6E-01	rgb( 52,117,246)	1.9954	None
CEBPA	COL8A1	-0.95666	50.76	-7.6E-01	rgb( 52,117,246)	1.9954	None
DLX2	MYC	0.95666	50.76	0.756	rgb(225, 73, 74)	1.9954	None
DLX2	SPINK1	-0.95666	50.76	-7.6E-01	rgb( 53,117,246)	1.9954	None
DMBX1	RXRG	0.95666	50.76	0.761	rgb(225, 72, 73)	1.9954	None
EBF3	ATOH8	-0.95666	50.76	-7.6E-01	rgb( 52,117,246)	1.9954	None
EBF3	DKK1	0.95666	50.76	0.762	rgb(225, 72, 73)	1.9954	None
EGR2	ACTG2	0.95666	50.76	0.764	rgb(225, 71, 73)	1.9954	None
EGR2	LIPG	-0.95666	50.76	-7.6E-01	rgb( 53,117,246)	1.9954	None
EGR3	FOSB	0.95666	50.76	0.764	rgb(225, 71, 73)	1.9954	None
ESRRG	MAFF	-0.95666	50.76	-7.6E-01	rgb( 52,117,246)	1.9954	None
ESRRG	SEMA7A	-0.95666	50.76	-7.6E-01	rgb( 52,116,246)	1.9954	None
ETV5	PKDREJ	-0.95666	50.76	-7.6E-01	rgb( 51,116,246)	1.9954	None
FOSL2	IL31RA	0.95666	50.76	0.756	rgb(225, 73, 74)	1.9954	None
FOSL2	SEMA7A	0.95666	50.76	0.758	rgb(225, 72, 74)	1.9954	None
FOXC1	SLC26A3	-0.95666	50.76	-7.6E-01	rgb( 52,117,246)	1.9954	None
FOXE3	BMPER	-0.95666	50.76	-7.6E-01	rgb( 53,117,246)	1.9954	None
FOXE3	CRYBA2	-0.95666	50.76	-7.6E-01	rgb( 52,117,246)	1.9954	None
FOXE3	PTPRN2	-0.95666	50.76	-7.6E-01	rgb( 53,117,246)	1.9954	None
FOXE3	SCGN	-0.95666	50.76	-7.6E-01	rgb( 51,116,246)	1.9954	None
FOXJ1	AK096314	-0.95666	50.76	-7.6E-01	rgb( 53,117,246)	1.9954	2,2
FOXN3	FBN2	-0.95666	50.76	-7.6E-01	rgb( 53,117,246)	1.9954	None
FOXO1	NMNAT2	0.95666	50.76	0.761	rgb(225, 72, 73)	1.9954	None
GATA3	HSBP1L1	0.95666	50.76	0.761	rgb(225, 72, 73)	1.9954	None
GFI1	HIST1H2AC	0.95666	50.76	0.759	rgb(225, 72, 74)	1.9954	2,2
GFI1	KLHL29	0.95666	50.76	0.755	rgb(225, 73, 74)	1.9954	None
HOXB3	RRAS	-0.95666	50.76	-7.6E-01	rgb( 52,117,246)	1.9954	None
HOXB3	SP5	0.95666	50.76	0.759	rgb(225, 72, 74)	1.9954	None
HSF4	ATP1B2	-0.95666	50.76	-7.6E-01	rgb( 51,116,246)	1.9954	None
KLF10	FFAR2	-0.95666	50.76	-7.6E-01	rgb( 52,117,246)	1.9954	None
KLF7	FZD1	-0.95666	50.76	-7.6E-01	rgb( 52,117,246)	1.9954	None
LHX1	KLF7	-0.95666	50.76	-7.6E-01	rgb( 52,117,246)	1.9954	None
LHX1	SLCO2A1	-0.95666	50.76	-7.6E-01	rgb( 51,116,246)	1.9954	None
LHX8	SLITRK2	-0.95666	50.76	-7.6E-01	rgb( 52,117,246)	1.9954	None
MAFA	BC021061	-0.95666	50.76	-7.6E-01	rgb( 53,117,246)	1.9954	2,2
MAFB	DRD2	0.95666	50.76	0.762	rgb(225, 72, 73)	1.9954	None
MAFF	FBLL1	0.95666	50.76	0.763	rgb(225, 71, 73)	1.9954	None
MAFF	IL18	0.95666	50.76	0.762	rgb(225, 71, 73)	1.9954	None
MEF2C	NUAK1	0.95666	50.76	0.765	rgb(225, 71, 72)	1.9954	None
MSX2	CHSY3	0.95666	50.76	0.764	rgb(225, 71, 73)	1.9954	None
MSX2	MARVELD1	0.95666	50.76	0.763	rgb(225, 71, 73)	1.9954	None
MYC	PCDP1	-0.95666	50.76	-7.6E-01	rgb( 51,116,246)	1.9954	2,2
NEUROD1	GRIK3	0.95666	50.76	0.759	rgb(225, 72, 74)	1.9954	None
NFIA	FZD4	0.95666	50.76	0.756	rgb(225, 73, 74)	1.9954	None
NFKB2	NEURL1B	0.95666	50.76	0.76	rgb(225, 72, 73)	1.9954	None
NFKB2	RELB	0.95666	50.76	0.765	rgb(225, 71, 72)	1.9954	None
NKX6-1	ITGA4	-0.95666	50.76	-7.6E-01	rgb( 52,116,246)	1.9954	None
ONECUT2	SYT7	0.95666	50.76	0.758	rgb(225, 72, 74)	1.9954	None
PAX6	ARL6	-0.95666	50.76	-7.6E-01	rgb( 51,116,246)	1.9954	None
POU3F2	DISP2	0.95666	50.76	0.761	rgb(225, 72, 73)	1.9954	None
RUNX1	LACC1	0.95666	50.76	0.764	rgb(225, 71, 73)	1.9954	None
RXRG	ADAMTS9	-0.95666	50.76	-7.6E-01	rgb( 52,117,246)	1.9954	None
RXRG	BTG2	-0.95666	50.76	-7.6E-01	rgb( 51,116,246)	1.9954	None
SIX2	MSX1	0.95666	50.76	0.762	rgb(225, 72, 73)	1.9954	None
SOX1	SLC25A47	-0.95666	50.76	-7.6E-01	rgb( 51,116,246)	1.9954	None
SOX9	GLRA3	-0.95666	50.76	-7.6E-01	rgb( 51,116,246)	1.9954	None
SOX9	LACC1	-0.95666	50.76	-7.6E-01	rgb( 53,117,246)	1.9954	None
SP5	UNC5B	0.95666	50.76	0.764	rgb(225, 71, 73)	1.9954	None
ST18	WDR66	0.95666	50.76	0.758	rgb(225, 72, 74)	1.9954	None
STAT1	MAFF	0.95666	50.76	0.76	rgb(225, 72, 73)	1.9954	None
TBX2	NPHP1	-0.95666	50.76	-7.6E-01	rgb( 53,117,246)	1.9954	None
TBX20	GRIN2D	-0.95666	50.76	-7.6E-01	rgb( 51,116,246)	1.9954	None
TBX3	ALDH1A1	-0.95666	50.76	-7.6E-01	rgb( 52,117,246)	1.9954	None
TFAP2A	RAP1GAP2	0.95666	50.76	0.764	rgb(225, 71, 73)	1.9954	None
TFCP2L1	AK056625	-0.95666	50.76	-7.6E-01	rgb( 51,116,246)	1.9954	2,2
TFCP2L1	LRTM2	0.95666	50.76	0.758	rgb(225, 72, 74)	1.9954	None
ZIC1	PTCHD2	0.95666	50.76	0.756	rgb(225, 73, 74)	1.9954	2,2
ZIC5	BTBD11	0.95666	50.76	0.758	rgb(225, 72, 74)	1.9954	None
ZIC5	CDK5R2	0.95666	50.76	0.755	rgb(225, 73, 74)	1.9954	None
ZNF385B	LOC283731	0.95666	50.76	0.758	rgb(225, 72, 74)	1.9954	2,2
ALX4	FOSB	-0.95478	50.75	-7.5E-01	rgb( 53,117,246)	1.9952	None
ASCL1	POM121L9P	0.95478	50.75	0.753	rgb(225, 73, 75)	1.9952	None
BCL6	LOC338817	0.95478	50.75	0.751	rgb(225, 73, 75)	1.9952	2,2
CDX2	FOXO1	-0.95478	50.75	-7.5E-01	rgb( 54,118,246)	1.9952	None
CDX2	MYL4	-0.95478	50.75	-7.5E-01	rgb( 54,118,246)	1.9952	None
CDX2	POU3F4	0.95478	50.75	0.754	rgb(225, 73, 74)	1.9952	None
CEBPD	ATP12A	-0.95478	50.75	-7.5E-01	rgb( 55,118,245)	1.9952	None
DLX5	IRF4	0.95478	50.75	0.753	rgb(225, 73, 75)	1.9952	None
EBF2	BEX1	0.95478	50.75	0.745	rgb(225, 75, 76)	1.9952	None
EGR1	SOCS1	-0.95478	50.75	-7.5E-01	rgb( 54,118,245)	1.9952	None
EGR2	IER3	0.95478	50.75	0.752	rgb(225, 73, 75)	1.9952	None
EGR3	SLFN12	0.95478	50.75	0.749	rgb(225, 74, 75)	1.9952	None
ELF3	CCNA1	-0.95478	50.75	-7.5E-01	rgb( 54,118,246)	1.9952	None
ELF5	LRP1	0.95478	50.75	0.752	rgb(225, 73, 75)	1.9952	None
ESRRG	KRT7	-0.95478	50.75	-7.5E-01	rgb( 53,118,246)	1.9952	None
ESRRG	PPP1R3B	-0.95478	50.75	-7.5E-01	rgb( 53,117,246)	1.9952	None
ETV1	STEAP4	0.95478	50.75	0.749	rgb(225, 74, 75)	1.9952	None
ETV4	CADPS	0.95478	50.75	0.754	rgb(225, 73, 75)	1.9952	None
FOS	ASIC4	-0.95478	50.75	-7.5E-01	rgb( 55,118,245)	1.9952	None
FOS	CD163	0.95478	50.75	0.753	rgb(225, 73, 75)	1.9952	None
FOS	GGT5	-0.95478	50.75	-7.5E-01	rgb( 53,117,246)	1.9952	None
FOSL1	ESRG	0.95478	50.75	0.75	rgb(225, 74, 75)	1.9952	2,2
FOSL1	SLC30A8	-0.95478	50.75	-7.5E-01	rgb( 55,118,245)	1.9952	None
FOXB1	TMEFF2	-0.95478	50.75	-7.5E-01	rgb( 55,118,245)	1.9952	None
FOXC1	SLC7A5P1	-0.95478	50.75	-7.5E-01	rgb( 55,118,245)	1.9952	None
FOXE3	KCNH6	-0.95478	50.75	-7.5E-01	rgb( 54,118,245)	1.9952	None
FOXN3	GLIS3	-0.95478	50.75	-7.5E-01	rgb( 54,118,246)	1.9952	None
FOXN3	NNMT	-0.95478	50.75	-7.5E-01	rgb( 54,118,245)	1.9952	None
GATA3	FFAR2	0.95478	50.75	0.754	rgb(225, 73, 75)	1.9952	None
GFI1	CACNA1A	0.95478	50.75	0.745	rgb(225, 75, 76)	1.9952	None
HEY2	GDAP1	0.95478	50.75	0.747	rgb(225, 74, 76)	1.9952	None
HIVEP2	DLL4	0.95478	50.75	0.753	rgb(225, 73, 75)	1.9952	None
HOXB3	ANGPTL2	-0.95478	50.75	-7.5E-01	rgb( 53,117,246)	1.9952	None
HOXD1	CBX7	0.95478	50.75	0.748	rgb(225, 74, 76)	1.9952	None
HSF4	GPR113	-0.95478	50.75	-7.5E-01	rgb( 53,117,246)	1.9952	2,2
INSM1	BAI1	0.95478	50.75	0.754	rgb(225, 73, 75)	1.9952	2,2
IRF4	GLIPR1	-0.95478	50.75	-7.5E-01	rgb( 54,118,246)	1.9952	None
IRX1	BTG2	-0.95478	50.75	-7.5E-01	rgb( 55,118,245)	1.9952	None
IRX2	GHRL	0.95478	50.75	0.747	rgb(225, 74, 76)	1.9952	None
ISL1	HPX	0.95478	50.75	0.749	rgb(225, 74, 75)	1.9952	None
ISL1	LINC00305	0.95478	50.75	0.754	rgb(225, 73, 75)	1.9952	None
JUNB	CREB5	0.95478	50.75	0.754	rgb(225, 73, 74)	1.9952	None
KLF11	STAT4	-0.95478	50.75	-7.5E-01	rgb( 54,118,246)	1.9952	None
LHX1	KCNK17	0.95478	50.75	0.753	rgb(225, 73, 75)	1.9952	None
LHX1	OXTR	-0.95478	50.75	-7.5E-01	rgb( 55,119,245)	1.9952	None
LHX6	GRIA2	-0.95478	50.75	-7.5E-01	rgb( 55,118,245)	1.9952	None
MAFA	COL14A1	0.95478	50.75	0.747	rgb(225, 74, 76)	1.9952	None
MNX1	SPINK1	0.95478	50.75	0.746	rgb(225, 75, 76)	1.9952	None
MSX1	GABBR2	0.95478	50.75	0.746	rgb(225, 75, 76)	1.9952	None
NEUROD1	ADCK3	0.95478	50.75	0.753	rgb(225, 73, 75)	1.9952	2,2
NFKB2	PLXNA2	0.95478	50.75	0.755	rgb(225, 73, 74)	1.9952	None
NFKB2	SLC6A12	-0.95478	50.75	-7.5E-01	rgb( 54,118,246)	1.9952	None
NKX2-2	C10orf32-AS3MT	-0.95478	50.75	-7.5E-01	rgb( 54,118,246)	1.9952	2,2
NKX2-2	SCN4B	0.95478	50.75	0.753	rgb(225, 73, 75)	1.9952	None
NKX2-8	EPHA8	-0.95478	50.75	-7.5E-01	rgb( 55,119,245)	1.9952	None
NKX2-8	NS3BP	0.95478	50.75	0.752	rgb(225, 73, 75)	1.9952	2,2
ONECUT2	BAI1	0.95478	50.75	0.745	rgb(225, 75, 76)	1.9952	2,2
PAX6	CD163	0.95478	50.75	0.748	rgb(225, 74, 76)	1.9952	None
POU3F4	DQ575504	0.95478	50.75	0.754	rgb(225, 73, 74)	1.9952	2,2
PTF1A	FAM46C	0.95478	50.75	0.753	rgb(225, 73, 75)	1.9952	2,2
RFX4	AMPH	0.95478	50.75	0.755	rgb(225, 73, 74)	1.9952	None
RFX4	LINC00643	0.95478	50.75	0.755	rgb(225, 73, 74)	1.9952	None
RFX4	LRRC10B	0.95478	50.75	0.749	rgb(225, 74, 75)	1.9952	None
RXRG	C3orf58	0.95478	50.75	0.749	rgb(225, 74, 75)	1.9952	2,2
RXRG	PDLIM3	-0.95478	50.75	-7.5E-01	rgb( 55,118,245)	1.9952	None
SP5	ANXA1	0.95478	50.75	0.754	rgb(225, 73, 75)	1.9952	None
ST18	C4orf32	0.95478	50.75	0.754	rgb(225, 73, 74)	1.9952	2,2
ST18	ENPP2	0.95478	50.75	0.746	rgb(225, 74, 76)	1.9952	None
STAT1	CNTN5	0.95478	50.75	0.746	rgb(225, 74, 76)	1.9952	None
STAT1	FSTL3	0.95478	50.75	0.752	rgb(225, 73, 75)	1.9952	None
STAT1	THBS3	0.95478	50.75	0.748	rgb(225, 74, 76)	1.9952	None
TBX20	GABRG2	-0.95478	50.75	-7.5E-01	rgb( 53,117,246)	1.9952	None
ZIC5	KLHL29	0.95478	50.75	0.752	rgb(225, 73, 75)	1.9952	None
ZIC5	SCG2	0.95478	50.75	0.745	rgb(225, 75, 76)	1.9952	None
TCF24	AX747090	0.95478	50.75	0.751	rgb(225, 73, 75)	1.9952	2,2
ALX1	F5	0.9529	50.74	0.737	rgb(225, 76, 78)	1.995	None
ARNTL	RABGAP1L	-0.9529	50.74	-7.4E-01	rgb( 56,119,245)	1.995	None
ARX	CNTNAP4	0.9529	50.74	0.739	rgb(225, 76, 77)	1.995	None
ARX	GPR176	0.9529	50.74	0.736	rgb(225, 76, 78)	1.995	None
