TF	Target	SignedQuantile	NonzeroSubsamples(Stability)	pCorr	stroke	stroke-width	stroke-dasharray
NR4A2	CHRM1	0.93121	50.77	0.773	rgb(226, 69, 71)	1.9954	None
NR4A2	DAAM2	0.93121	50.77	0.772	rgb(225, 70, 71)	1.9954	None
NR4A2	PDK4	0.93121	50.77	0.767	rgb(225, 71, 72)	1.9954	None
NR4A2	SEZ6L	0.93121	50.77	0.773	rgb(226, 69, 71)	1.9954	None
PAX4	ELMO1	0.93121	50.77	0.77	rgb(225, 70, 71)	1.9954	None
PAX4	MIAT	0.93121	50.77	0.768	rgb(225, 70, 72)	1.9954	None
PBX1	COTL1	-0.93121	50.77	-7.7E-01	rgb( 49,115,246)	1.9954	None
PHOX2A	DIRAS2	0.93121	50.77	0.773	rgb(226, 69, 71)	1.9954	None
POU5F1	GPR19	0.93121	50.77	0.77	rgb(225, 70, 71)	1.9954	None
PRDM16	LOC653513	0.93121	50.77	0.774	rgb(226, 69, 71)	1.9954	2,2
PRDM16	TNFAIP2	0.93121	50.77	0.767	rgb(225, 70, 72)	1.9954	None
RORC	KCNMB2	0.93121	50.77	0.77	rgb(225, 70, 71)	1.9954	None
RORC	SATB2	0.93121	50.77	0.77	rgb(225, 70, 71)	1.9954	None
RORC	UNC13A	0.93121	50.77	0.771	rgb(225, 70, 71)	1.9954	None
RUNX2	FAM150B	0.93121	50.77	0.769	rgb(225, 70, 72)	1.9954	2,2
RUNX2	SATB2	-0.93121	50.77	-7.7E-01	rgb( 50,115,246)	1.9954	None
SHOX2	HSF4	-0.93121	50.77	-7.7E-01	rgb( 49,115,246)	1.9954	None
SHOX2	PDE3A	0.93121	50.77	0.774	rgb(226, 69, 71)	1.9954	None
SIX1	LOC100127983	-0.93121	50.77	-7.7E-01	rgb( 51,116,246)	1.9954	2,2
TEAD1	PLK3	-0.93121	50.77	-7.7E-01	rgb( 50,116,246)	1.9954	None
TEAD2	PRR5L	-0.93121	50.77	-7.7E-01	rgb( 49,115,246)	1.9954	None
TLX3	GPR3	0.93121	50.77	0.774	rgb(226, 69, 71)	1.9954	None
TLX3	IGFBP5	0.93121	50.77	0.768	rgb(225, 70, 72)	1.9954	None
ZFHX2	CXCL3	-0.93121	50.77	-7.7E-01	rgb( 50,115,246)	1.9954	None
ZFP82	CXCL6	-0.93121	50.77	-7.7E-01	rgb( 51,116,246)	1.9954	None
ARX	DIRAS3	0.92822	50.76	0.757	rgb(225, 72, 74)	1.9952	None
EGR2	GREM1	0.92822	50.76	0.762	rgb(225, 72, 73)	1.9952	None
ESRRB	SMOC1	0.92822	50.76	0.763	rgb(225, 71, 73)	1.9952	None
ETV5	SLC5A7	0.92822	50.76	0.758	rgb(225, 72, 74)	1.9952	None
FOSB	NPPB	0.92822	50.76	0.765	rgb(225, 71, 73)	1.9952	None
FOSL1	EHF	0.92822	50.76	0.763	rgb(225, 71, 73)	1.9952	None
FOSL1	LAMP5	0.92822	50.76	0.757	rgb(225, 72, 74)	1.9952	None
FOXA2	LMO3	0.92822	50.76	0.763	rgb(225, 71, 73)	1.9952	None
FOXE3	GRIK5	0.92822	50.76	0.758	rgb(225, 72, 74)	1.9952	None
FOXL1	BAAT	0.92822	50.76	0.758	rgb(225, 72, 74)	1.9952	None
FOXP2	IGFBP5	-0.92822	50.76	-7.6E-01	rgb( 52,117,246)	1.9952	None
GATA6	NTM	-0.92822	50.76	-7.6E-01	rgb( 51,116,246)	1.9952	None
GATA6	RDH16	-0.92822	50.76	-7.6E-01	rgb( 52,117,246)	1.9952	None
GLIS2	AX747619	0.92822	50.76	0.756	rgb(225, 73, 74)	1.9952	2,2
HAND2	ATF5	-0.92822	50.76	-7.6E-01	rgb( 52,116,246)	1.9952	None
HOXB2	SGCD	0.92822	50.76	0.759	rgb(225, 72, 74)	1.9952	None
HOXB9	CES1	-0.92822	50.76	-7.6E-01	rgb( 52,117,246)	1.9952	None
HOXB9	LDB2	0.92822	50.76	0.763	rgb(225, 71, 73)	1.9952	None
HOXB9	LINGO2	0.92822	50.76	0.764	rgb(225, 71, 73)	1.9952	None
HSF2	COTL1	-0.92822	50.76	-7.6E-01	rgb( 52,116,246)	1.9952	None
HSF2	DUSP1	-0.92822	50.76	-7.6E-01	rgb( 53,117,246)	1.9952	None
HSF2	SLC6A17	-0.92822	50.76	-7.6E-01	rgb( 53,117,246)	1.9952	None
LHX1	OTX2	0.92822	50.76	0.762	rgb(225, 71, 73)	1.9952	None
LHX8	GRM4	0.92822	50.76	0.761	rgb(225, 72, 73)	1.9952	None
MIXL1	KIAA1199	0.92822	50.76	0.762	rgb(225, 71, 73)	1.9952	2,2
MYC	GRIK3	0.92822	50.76	0.764	rgb(225, 71, 73)	1.9952	None
MYCN	HOXD3	0.92822	50.76	0.756	rgb(225, 73, 74)	1.9952	None
NEUROD2	AK097288	-0.92822	50.76	-7.6E-01	rgb( 52,117,246)	1.9952	2,2
NEUROG3	SUSD2	0.92822	50.76	0.764	rgb(225, 71, 73)	1.9952	None
NHLH1	NEDD9	-0.92822	50.76	-7.6E-01	rgb( 52,116,246)	1.9952	None
NHLH1	SLC6A12	0.92822	50.76	0.76	rgb(225, 72, 73)	1.9952	None
NKX6-2	PIK3AP1	0.92822	50.76	0.757	rgb(225, 72, 74)	1.9952	None
NR0B1	LINC00890	0.92822	50.76	0.757	rgb(225, 72, 74)	1.9952	2,2
ONECUT3	GATA4	-0.92822	50.76	-7.6E-01	rgb( 53,117,246)	1.9952	None
PAX3	PRLHR	0.92822	50.76	0.757	rgb(225, 72, 74)	1.9952	None
PDX1	PALM2-AKAP2	0.92822	50.76	0.756	rgb(225, 73, 74)	1.9952	None
PHOX2A	FAM222A	0.92822	50.76	0.764	rgb(225, 71, 73)	1.9952	None
RORC	LOC653513	0.92822	50.76	0.759	rgb(225, 72, 74)	1.9952	2,2
RXRG	PHOX2A	-0.92822	50.76	-7.6E-01	rgb( 51,116,246)	1.9952	None
RXRG	UNC5A	0.92822	50.76	0.757	rgb(225, 72, 74)	1.9952	None
SHOX2	CITED2	-0.92822	50.76	-7.6E-01	rgb( 51,116,246)	1.9952	None
SHOX2	DLC1	0.92822	50.76	0.756	rgb(225, 73, 74)	1.9952	None
SOHLH2	LOC340508	0.92822	50.76	0.764	rgb(225, 71, 73)	1.9952	2,2
TGIF2	CHST1	0.92822	50.76	0.756	rgb(225, 73, 74)	1.9952	None
TLX3	HKDC1	0.92822	50.76	0.765	rgb(225, 71, 73)	1.9952	None
ZFHX2	ID1	-0.92822	50.76	-7.6E-01	rgb( 53,117,246)	1.9952	None
ZFP28	SCG2	0.92822	50.76	0.763	rgb(225, 71, 73)	1.9952	None
ZFP90	TCRVB	-0.92822	50.76	-7.6E-01	rgb( 53,117,246)	1.9952	2,2
ZFP92	SKAP1	0.92822	50.76	0.765	rgb(225, 71, 72)	1.9952	None
HMGN3	TCEAL5	0.92822	50.76	0.756	rgb(225, 73, 74)	1.9952	2,2
ARX	MYRF	-0.92523	50.75	-7.5E-01	rgb( 55,118,245)	1.995	None
ATF6	RBFOX2	0.92523	50.75	0.752	rgb(225, 73, 75)	1.995	None
EHF	BICC1	0.92523	50.75	0.753	rgb(225, 73, 75)	1.995	None
FOXA2	ANXA9	-0.92523	50.75	-7.5E-01	rgb( 54,118,245)	1.995	None
FOXC2	WNT10A	-0.92523	50.75	-7.5E-01	rgb( 55,118,245)	1.995	None
FOXE3	TFAP2A	0.92523	50.75	0.754	rgb(225, 73, 75)	1.995	None
GFI1	GRM4	-0.92523	50.75	-7.5E-01	rgb( 55,118,245)	1.995	None
HOXB2	TMEM151B	0.92523	50.75	0.749	rgb(225, 74, 75)	1.995	None
HOXB9	NTS	-0.92523	50.75	-7.5E-01	rgb( 55,118,245)	1.995	None
HSF2	KCNH6	-0.92523	50.75	-7.5E-01	rgb( 53,118,246)	1.995	None
HSF2	RGS3	-0.92523	50.75	-7.5E-01	rgb( 55,118,245)	1.995	None
IRF4	AMN	-0.92523	50.75	-7.5E-01	rgb( 55,119,245)	1.995	None
LMX1A	CYP4A11	-0.92523	50.75	-7.5E-01	rgb( 55,118,245)	1.995	None
LMX1A	ELF5	0.92523	50.75	0.749	rgb(225, 74, 76)	1.995	None
LMX1B	SNCAIP	0.92523	50.75	0.748	rgb(225, 74, 76)	1.995	None
MAFA	LINC00634	0.92523	50.75	0.747	rgb(225, 74, 76)	1.995	None
MAFA	NR2F1	0.92523	50.75	0.754	rgb(225, 73, 75)	1.995	None
MIXL1	SLCO2A1	0.92523	50.75	0.753	rgb(225, 73, 75)	1.995	None
NEUROD2	ARID5B	-0.92523	50.75	-7.5E-01	rgb( 54,118,246)	1.995	None
PBX3	DACH1	0.92523	50.75	0.751	rgb(225, 74, 75)	1.995	None
PHOX2A	GRASP	0.92523	50.75	0.748	rgb(225, 74, 76)	1.995	None
POU6F1	ACTL6B	-0.92523	50.75	-7.5E-01	rgb( 55,118,245)	1.995	None
POU6F1	ENOX1	0.92523	50.75	0.751	rgb(225, 74, 75)	1.995	None
RFX2	TMEM198	0.92523	50.75	0.754	rgb(225, 73, 74)	1.995	None
RORC	AK091265	0.92523	50.75	0.749	rgb(225, 74, 75)	1.995	2,2
RORC	EGLN3	0.92523	50.75	0.749	rgb(225, 74, 75)	1.995	None
RORC	LINC00890	-0.92523	50.75	-7.5E-01	rgb( 55,118,245)	1.995	2,2
RORC	NR4A2	-0.92523	50.75	-7.5E-01	rgb( 54,118,246)	1.995	None
RORC	TRIM54	-0.92523	50.75	-7.5E-01	rgb( 53,118,246)	1.995	None
SATB2	GADD45A	-0.92523	50.75	-7.5E-01	rgb( 54,118,246)	1.995	None
SIX1	MIR7-3HG	-0.92523	50.75	-7.5E-01	rgb( 55,118,245)	1.995	None
SIX1	SLC6A4	0.92523	50.75	0.755	rgb(225, 73, 74)	1.995	None
SP5	SCN4B	0.92523	50.75	0.751	rgb(225, 74, 75)	1.995	None
SP5	UBD	0.92523	50.75	0.75	rgb(225, 74, 75)	1.995	None
TEAD1	DLL4	-0.92523	50.75	-7.5E-01	rgb( 54,118,245)	1.995	None
TEAD1	KLHL29	-0.92523	50.75	-7.5E-01	rgb( 54,118,246)	1.995	None
TFAP2B	CXCL3	-0.92523	50.75	-7.5E-01	rgb( 54,118,246)	1.995	None
TLX3	ADCYAP1	-0.92523	50.75	-7.5E-01	rgb( 55,119,245)	1.995	None
TLX3	NOG	0.92523	50.75	0.748	rgb(225, 74, 76)	1.995	None
SIM1	BC033961	0.92523	50.75	0.747	rgb(225, 74, 76)	1.995	2,2
ASCL1	ENTPD8	-0.92224	50.74	-7.4E-01	rgb( 57,120,245)	1.9948	None
ATF5	AL832007	-0.92224	50.74	-7.4E-01	rgb( 57,120,245)	1.9948	2,2
ATF6	LPPR5	0.92224	50.74	0.737	rgb(225, 76, 78)	1.9948	2,2
BHLHE40	GPR115	0.92224	50.74	0.735	rgb(225, 77, 78)	1.9948	2,2
BHLHE40	NMRK2	0.92224	50.74	0.739	rgb(225, 76, 77)	1.9948	None
ELF4	MMD2	-0.92224	50.74	-7.4E-01	rgb( 57,120,245)	1.9948	None
ELF4	RBPMS	0.92224	50.74	0.735	rgb(225, 77, 78)	1.9948	None
ELF5	DLL1	-0.92224	50.74	-7.4E-01	rgb( 57,120,245)	1.9948	None
ESRRB	HAND1	0.92224	50.74	0.737	rgb(225, 76, 78)	1.9948	None
ETV5	EBF3	0.92224	50.74	0.735	rgb(225, 77, 78)	1.9948	None
FEV	IL13RA2	0.92224	50.74	0.741	rgb(225, 75, 77)	1.9948	2,2
FEV	SYT4	0.92224	50.74	0.738	rgb(225, 76, 78)	1.9948	None
FOSB	CES1	0.92224	50.74	0.742	rgb(225, 75, 77)	1.9948	None
FOXA2	NHS	0.92224	50.74	0.735	rgb(225, 77, 78)	1.9948	None
FOXL1	AK026736	0.92224	50.74	0.735	rgb(225, 77, 78)	1.9948	2,2
GATA6	ADCYAP1	0.92224	50.74	0.74	rgb(225, 76, 77)	1.9948	None
GFI1	MAP6	0.92224	50.74	0.736	rgb(225, 76, 78)	1.9948	None
GFI1	SCGN	0.92224	50.74	0.738	rgb(225, 76, 77)	1.9948	None
GLIS2	GABRA2	-0.92224	50.74	-7.4E-01	rgb( 56,119,245)	1.9948	None
GLIS2	LEFTY2	0.92224	50.74	0.735	rgb(225, 77, 78)	1.9948	None
HAND2	FFAR2	-0.92224	50.74	-7.4E-01	rgb( 56,119,245)	1.9948	None
HIF1A	AK093443	0.92224	50.74	0.742	rgb(225, 75, 77)	1.9948	2,2
HOXB9	EBF3	0.92224	50.74	0.743	rgb(225, 75, 77)	1.9948	None
HOXB9	RYBP	-0.92224	50.74	-7.4E-01	rgb( 57,120,245)	1.9948	None
HOXD4	BAAT	-0.92224	50.74	-7.4E-01	rgb( 57,120,245)	1.9948	None
HSF2	BMPER	-0.92224	50.74	-7.4E-01	rgb( 56,119,245)	1.9948	None
HSF4	SLC6A4	-0.92224	50.74	-7.4E-01	rgb( 55,119,245)	1.9948	None
IRF4	AK097288	0.92224	50.74	0.739	rgb(225, 76, 77)	1.9948	2,2
JUNB	IL32	0.92224	50.74	0.738	rgb(225, 76, 78)	1.9948	None
LHX8	PLCXD3	0.92224	50.74	0.737	rgb(225, 76, 78)	1.9948	None
LHX8	STARD13	0.92224	50.74	0.737	rgb(225, 76, 78)	1.9948	None
LMX1A	SLC35G2	0.92224	50.74	0.737	rgb(225, 76, 78)	1.9948	None
LMX1A	SLC8A2	0.92224	50.74	0.741	rgb(225, 75, 77)	1.9948	None
MAFA	FGFBP3	0.92224	50.74	0.741	rgb(225, 75, 77)	1.9948	None
MAFA	RBFOX3	-0.92224	50.74	-7.4E-01	rgb( 57,120,245)	1.9948	None
MSX1	PAX3	0.92224	50.74	0.744	rgb(225, 75, 76)	1.9948	None
NHLH1	DLL4	0.92224	50.74	0.736	rgb(225, 76, 78)	1.9948	None
NHLH1	GFI1	0.92224	50.74	0.739	rgb(225, 76, 77)	1.9948	None
NHLH1	PTER	0.92224	50.74	0.744	rgb(225, 75, 76)	1.9948	None
NHLH1	SGCD	0.92224	50.74	0.742	rgb(225, 75, 77)	1.9948	None
PBX1	CXCR4	-0.92224	50.74	-7.4E-01	rgb( 57,120,245)	1.9948	None
PHOX2A	SHISA7	0.92224	50.74	0.738	rgb(225, 76, 78)	1.9948	None
PRDM16	ZNF702P	-0.92224	50.74	-7.4E-01	rgb( 57,120,245)	1.9948	None
RHOXF1	PID1	0.92224	50.74	0.738	rgb(225, 76, 78)	1.9948	None
RHOXF1	SHANK1	-0.92224	50.74	-7.4E-01	rgb( 57,120,245)	1.9948	None
RORC	ALOX5	-0.92224	50.74	-7.4E-01	rgb( 57,120,245)	1.9948	None
RORC	IMPG1	-0.92224	50.74	-7.4E-01	rgb( 56,119,245)	1.9948	None
RORC	SMN1	-0.92224	50.74	-7.4E-01	rgb( 56,119,245)	1.9948	2,2
RORC	ZDHHC22	-0.92224	50.74	-7.4E-01	rgb( 57,120,245)	1.9948	None
RUNX2	PLAC8	0.92224	50.74	0.745	rgb(225, 75, 76)	1.9948	None
RXRG	KCNA3	-0.92224	50.74	-7.4E-01	rgb( 55,119,245)	1.9948	None
SATB2	RUNX2	-0.92224	50.74	-7.4E-01	rgb( 56,119,245)	1.9948	None
SKOR1	TTC40	0.92224	50.74	0.744	rgb(225, 75, 76)	1.9948	2,2
SOX4	ATP2C2	0.92224	50.74	0.745	rgb(225, 75, 76)	1.9948	None
SOX4	LINC00890	0.92224	50.74	0.744	rgb(225, 75, 76)	1.9948	2,2
TBX2	SRRM4	0.92224	50.74	0.739	rgb(225, 76, 77)	1.9948	None
TEAD1	CCKAR	-0.92224	50.74	-7.4E-01	rgb( 56,119,245)	1.9948	None
ALX1	PTGS1	0.91925	50.73	0.731	rgb(225, 77, 79)	1.9946	None
ATF6	NFASC	0.91925	50.73	0.731	rgb(225, 77, 79)	1.9946	None
ATF6	TNFAIP3	0.91925	50.73	0.735	rgb(225, 77, 78)	1.9946	None
EHF	SLC2A6	0.91925	50.73	0.734	rgb(225, 77, 78)	1.9946	None
ESRRB	GC	0.91925	50.73	0.727	rgb(225, 78, 80)	1.9946	None
ESRRB	NPR1	0.91925	50.73	0.729	rgb(225, 78, 79)	1.9946	None
ETV1	GPR85	0.91925	50.73	0.733	rgb(225, 77, 79)	1.9946	None
GATA3	TMEM51	-0.91925	50.73	-7.3E-01	rgb( 60,121,245)	1.9946	None
GFI1	TSPAN8	0.91925	50.73	0.732	rgb(225, 77, 79)	1.9946	None
HAND1	AFF3	-0.91925	50.73	-7.3E-01	rgb( 59,121,245)	1.9946	None
HOXB9	SRRM4	0.91925	50.73	0.73	rgb(225, 77, 79)	1.9946	None
LHX8	FOSB	-0.91925	50.73	-7.3E-01	rgb( 59,121,245)	1.9946	None
LHX8	SEZ6L	0.91925	50.73	0.725	rgb(225, 78, 80)	1.9946	None
MAFA	GDAP1	-0.91925	50.73	-7.3E-01	rgb( 59,121,245)	1.9946	None
MAFA	OLFM3	-0.91925	50.73	-7.3E-01	rgb( 59,121,245)	1.9946	None
MAFA	PAPPA2	-0.91925	50.73	-7.3E-01	rgb( 59,121,245)	1.9946	None
NEUROD2	AX748015	0.91925	50.73	0.728	rgb(225, 78, 79)	1.9946	2,2
NEUROD2	KCNK3	-0.91925	50.73	-7.3E-01	rgb( 58,121,245)	1.9946	None
NHLH1	GAS7	-0.91925	50.73	-7.3E-01	rgb( 58,120,245)	1.9946	None
NHLH1	MEG3	0.91925	50.73	0.727	rgb(225, 78, 80)	1.9946	None
NKX3-2	ITGAV	0.91925	50.73	0.732	rgb(225, 77, 79)	1.9946	None
NR4A2	ADRA2A	0.91925	50.73	0.73	rgb(225, 78, 79)	1.9946	None
PAX4	ITPR1	0.91925	50.73	0.728	rgb(225, 78, 79)	1.9946	None
POU5F1	RFX6	-0.91925	50.73	-7.3E-01	rgb( 58,120,245)	1.9946	None
RFX3	DL492557	0.91925	50.73	0.733	rgb(225, 77, 78)	1.9946	2,2
RORC	NTNG2	0.91925	50.73	0.729	rgb(225, 78, 79)	1.9946	None
RUNX2	PRDM16	0.91925	50.73	0.729	rgb(225, 78, 79)	1.9946	None
RXRG	SLC8A2	-0.91925	50.73	-7.3E-01	rgb( 59,121,245)	1.9946	None
SIX1	CYP4A11	0.91925	50.73	0.733	rgb(225, 77, 78)	1.9946	None
SIX1	SPRED3	-0.91925	50.73	-7.3E-01	rgb( 58,120,245)	1.9946	None
SOX4	PRRT2	-0.91925	50.73	-7.3E-01	rgb( 59,121,245)	1.9946	None
TBX2	HRASLS5	0.91925	50.73	0.728	rgb(225, 78, 79)	1.9946	2,2
TEAD1	MAP7D3	0.91925	50.73	0.73	rgb(225, 78, 79)	1.9946	None
TLX3	RGAG1	-0.91925	50.73	-7.3E-01	rgb( 59,121,245)	1.9946	2,2
ZFHX2	ENOX1	-0.91925	50.73	-7.3E-01	rgb( 58,121,245)	1.9946	None
ZFP82	SIX2	-0.91925	50.73	-7.3E-01	rgb( 59,121,245)	1.9946	None
ADNP	GPR112	-0.91925	50.73	-7.3E-01	rgb( 58,120,245)	1.9946	2,2
ARX	SCG2	0.91626	50.72	0.718	rgb(225, 80, 81)	1.9944	None
CEBPD	MAGED1	0.91626	50.72	0.725	rgb(225, 79, 80)	1.9944	None
CREB5	EPHA2	0.91626	50.72	0.717	rgb(225, 80, 82)	1.9944	None
EBF3	MAP6	0.91626	50.72	0.718	rgb(225, 80, 81)	1.9944	None
EGR2	BCL2	-0.91626	50.72	-7.2E-01	rgb( 62,123,244)	1.9944	None
EGR4	MAPK8IP2	-0.91626	50.72	-7.2E-01	rgb( 62,123,244)	1.9944	None
EGR4	TNC	0.91626	50.72	0.722	rgb(225, 79, 81)	1.9944	None
ESRRB	TNR	0.91626	50.72	0.724	rgb(225, 79, 80)	1.9944	None
ETV1	SCG3	0.91626	50.72	0.724	rgb(225, 79, 80)	1.9944	None
FOSL1	PAPPA	0.91626	50.72	0.717	rgb(225, 80, 81)	1.9944	None
FOXC2	RIMS2	0.91626	50.72	0.716	rgb(225, 80, 82)	1.9944	None
FOXE3	ANK1	0.91626	50.72	0.72	rgb(225, 79, 81)	1.9944	None
GATA6	ITGA4	0.91626	50.72	0.721	rgb(225, 79, 81)	1.9944	None
GATA6	SLCO3A1	-0.91626	50.72	-7.2E-01	rgb( 61,122,244)	1.9944	None
GFI1	CAPN14	0.91626	50.72	0.716	rgb(225, 80, 82)	1.9944	None
GFI1	ELF5	-0.91626	50.72	-7.2E-01	rgb( 60,122,244)	1.9944	None
GFI1	SLC28A3	-0.91626	50.72	-7.2E-01	rgb( 61,122,244)	1.9944	None
GFI1	TLL1	0.91626	50.72	0.718	rgb(225, 80, 81)	1.9944	None
HOXB9	ATF7IP	-0.91626	50.72	-7.2E-01	rgb( 61,122,244)	1.9944	None
HSF4	CRTAM	0.91626	50.72	0.722	rgb(225, 79, 80)	1.9944	None
HSF4	UBD	0.91626	50.72	0.724	rgb(225, 79, 80)	1.9944	None
IRF4	MEG3	-0.91626	50.72	-7.2E-01	rgb( 61,122,244)	1.9944	None
IRX2	DGKB	0.91626	50.72	0.716	rgb(225, 80, 82)	1.9944	None
LHX8	TNR	0.91626	50.72	0.717	rgb(225, 80, 81)	1.9944	None
LMX1A	WNT2B	0.91626	50.72	0.719	rgb(225, 80, 81)	1.9944	None
MXI1	PLEKHA4	0.91626	50.72	0.719	rgb(225, 80, 81)	1.9944	None
MYCN	MAP7D3	0.91626	50.72	0.715	rgb(225, 80, 82)	1.9944	None
NEUROD2	INSRR	-0.91626	50.72	-7.2E-01	rgb( 60,122,244)	1.9944	None
NEUROD2	NKX3-2	-0.91626	50.72	-7.2E-01	rgb( 61,122,244)	1.9944	None
NEUROD2	SOGA3	0.91626	50.72	0.724	rgb(225, 79, 80)	1.9944	None
NKX2-8	FOLR1	0.91626	50.72	0.715	rgb(225, 80, 82)	1.9944	None
NR0B1	SHD	0.91626	50.72	0.72	rgb(225, 80, 81)	1.9944	None
NR4A2	CITED2	-0.91626	50.72	-7.2E-01	rgb( 60,121,244)	1.9944	None
NR4A2	PCSK6	0.91626	50.72	0.722	rgb(225, 79, 81)	1.9944	None
NR4A3	KIAA1199	0.91626	50.72	0.72	rgb(225, 79, 81)	1.9944	2,2
PAX4	GRIN3A	0.91626	50.72	0.723	rgb(225, 79, 80)	1.9944	None
POU6F1	RMST	-0.91626	50.72	-7.2E-01	rgb( 62,123,244)	1.9944	None
RFX3	ARRDC4	0.91626	50.72	0.721	rgb(225, 79, 81)	1.9944	None
RHOXF1	PPM1E	-0.91626	50.72	-7.2E-01	rgb( 61,122,244)	1.9944	None
RORC	AK094963	-0.91626	50.72	-7.2E-01	rgb( 61,122,244)	1.9944	2,2
TFAP2B	HAND1	0.91626	50.72	0.721	rgb(225, 79, 81)	1.9944	None
TGIF2	CASR	-0.91626	50.72	-7.2E-01	rgb( 62,123,244)	1.9944	None
TLX3	CBX7	0.91626	50.72	0.721	rgb(225, 79, 81)	1.9944	None
ZFHX2	AVPR1A	0.91626	50.72	0.724	rgb(225, 79, 80)	1.9944	None
ZFP82	EGF	-0.91626	50.72	-7.2E-01	rgb( 61,122,244)	1.9944	None
ZFP90	SLCO3A1	-0.91626	50.72	-7.2E-01	rgb( 61,122,244)	1.9944	None
ZFP92	BC064137	-0.91626	50.72	-7.2E-01	rgb( 60,121,245)	1.9944	2,2
ADNP	AL117485	-0.91626	50.72	-7.2E-01	rgb( 61,122,244)	1.9944	2,2
CBX2	KIAA1377	-0.91626	50.72	-7.2E-01	rgb( 61,122,244)	1.9944	2,2
NPAS4	IL8	0.91626	50.72	0.718	rgb(225, 80, 81)	1.9944	2,2
ARID5A	MYO18B	0.91327	50.71	0.707	rgb(225, 82, 83)	1.9942	None
ARX	CHGB	0.91327	50.71	0.706	rgb(225, 82, 84)	1.9942	None
ASCL1	KCNK16	0.91327	50.71	0.715	rgb(225, 81, 82)	1.9942	None
BCL6	TRIM24	0.91327	50.71	0.706	rgb(225, 82, 84)	1.9942	None
DLX2	ADRA2B	0.91327	50.71	0.706	rgb(225, 82, 84)	1.9942	None
ELF4	SLCO3A1	-0.91327	50.71	-7.1E-01	rgb( 63,123,244)	1.9942	None
ESRRB	HOXD4	-0.91327	50.71	-7.1E-01	rgb( 63,123,244)	1.9942	None
FEV	CHRNB2	0.91327	50.71	0.707	rgb(225, 82, 83)	1.9942	None
FLI1	SLC26A4	0.91327	50.71	0.706	rgb(225, 82, 84)	1.9942	None
FLI1	WNT7A	0.91327	50.71	0.708	rgb(225, 82, 83)	1.9942	None
FOXC2	DCHS2	0.91327	50.71	0.707	rgb(225, 82, 83)	1.9942	None
FOXC2	HOXB2	0.91327	50.71	0.709	rgb(225, 82, 83)	1.9942	None
FOXE3	LOC340508	0.91327	50.71	0.711	rgb(225, 81, 83)	1.9942	2,2
FOXP2	COL11A1	-0.91327	50.71	-7.1E-01	rgb( 63,124,244)	1.9942	None
GFI1	OLR1	0.91327	50.71	0.708	rgb(225, 82, 83)	1.9942	None
GLIS2	PCSK6	0.91327	50.71	0.709	rgb(225, 81, 83)	1.9942	None
HOXB9	PIK3AP1	-0.91327	50.71	-7.1E-01	rgb( 63,123,244)	1.9942	None
HSF2	CRYAB	-0.91327	50.71	-7.1E-01	rgb( 64,124,244)	1.9942	None
HSF2	SLC2A3	-0.91327	50.71	-7.1E-01	rgb( 62,123,244)	1.9942	None
IRF4	NTRK3	-0.91327	50.71	-7.1E-01	rgb( 62,123,244)	1.9942	None
IRF4	PLP2	0.91327	50.71	0.714	rgb(225, 81, 82)	1.9942	None
LHX8	NAAA	0.91327	50.71	0.708	rgb(225, 82, 83)	1.9942	None
MAFA	AHRR	-0.91327	50.71	-7.1E-01	rgb( 63,123,244)	1.9942	None
MAFA	LEFTY1	-0.91327	50.71	-7.1E-01	rgb( 64,124,244)	1.9942	None
MAFA	MICALCL	0.91327	50.71	0.715	rgb(225, 81, 82)	1.9942	2,2
MAFA	SHISA7	0.91327	50.71	0.71	rgb(225, 81, 83)	1.9942	None
MYC	AK024141	-0.91327	50.71	-7.1E-01	rgb( 64,124,244)	1.9942	2,2
NEUROG3	KLK12	0.91327	50.71	0.714	rgb(225, 81, 82)	1.9942	None
NHLH1	HOXB2	0.91327	50.71	0.711	rgb(225, 81, 83)	1.9942	None
NR0B1	COL11A1	-0.91327	50.71	-7.1E-01	rgb( 63,123,244)	1.9942	None
POU6F1	PAPPA	0.91327	50.71	0.712	rgb(225, 81, 82)	1.9942	None
RFX3	PGA3	0.91327	50.71	0.713	rgb(225, 81, 82)	1.9942	None
RORC	LINC00242	0.91327	50.71	0.712	rgb(225, 81, 82)	1.9942	None
RORC	TCEAL5	-0.91327	50.71	-7.1E-01	rgb( 63,123,244)	1.9942	2,2
RXRG	COL25A1	0.91327	50.71	0.709	rgb(225, 82, 83)	1.9942	None
SCRT1	KIAA1244	0.91327	50.71	0.714	rgb(225, 81, 82)	1.9942	2,2
SKOR1	AX748379	-0.91327	50.71	-7.1E-01	rgb( 63,124,244)	1.9942	2,2
SPIB	LRP11	0.91327	50.71	0.708	rgb(225, 82, 83)	1.9942	None
TBX2	BSN	0.91327	50.71	0.715	rgb(225, 80, 82)	1.9942	None
TEAD1	STARD9	-0.91327	50.71	-7.1E-01	rgb( 64,124,244)	1.9942	None
ZFP82	STMN2	-0.91327	50.71	-7.1E-01	rgb( 63,123,244)	1.9942	None
ATF6	SNCAIP	0.91027	50.7	0.703	rgb(225, 83, 84)	1.994	None
BCL6	STMN2	0.91027	50.7	0.697	rgb(225, 84, 85)	1.994	None
CEBPD	GAS7	0.91027	50.7	0.7	rgb(225, 83, 85)	1.994	None
