TF	Target	SignedQuantile	NonzeroSubsamples(Stability)	pCorr	stroke	stroke-width	stroke-dasharray
KLF11	PDX1	-0.90332	50.75	-7.5E-01	rgb( 55,118,245)	1.995	None
LHX6	GIF	-0.90332	50.75	-7.5E-01	rgb( 53,117,246)	1.995	2,2
LHX8	SEZ6L	0.90332	50.75	0.747	rgb(225, 74, 76)	1.995	None
LMX1A	CAMK2N2	0.90332	50.75	0.754	rgb(225, 73, 74)	1.995	None
LMX1A	PARM1	0.90332	50.75	0.75	rgb(225, 74, 75)	1.995	None
MAFF	CXCL3	0.90332	50.75	0.75	rgb(225, 74, 75)	1.995	None
NEUROD2	CRTAM	-0.90332	50.75	-7.5E-01	rgb( 54,118,246)	1.995	None
NEUROD2	SLC28A3	0.90332	50.75	0.754	rgb(225, 73, 74)	1.995	None
NEUROD2	TMEFF2	0.90332	50.75	0.749	rgb(225, 74, 76)	1.995	None
NEUROD2	TMEM231	0.90332	50.75	0.749	rgb(225, 74, 75)	1.995	None
NEUROG3	KLK12	0.90332	50.75	0.747	rgb(225, 74, 76)	1.995	None
NHLH1	DCC	0.90332	50.75	0.75	rgb(225, 74, 75)	1.995	None
NHLH1	ELAVL2	0.90332	50.75	0.748	rgb(225, 74, 76)	1.995	None
NHLH1	NME5	0.90332	50.75	0.755	rgb(225, 73, 74)	1.995	None
NHLH1	SPP1	0.90332	50.75	0.746	rgb(225, 75, 76)	1.995	None
NR4A2	OLFML2B	0.90332	50.75	0.746	rgb(225, 74, 76)	1.995	None
POU3F4	MEIS2	-0.90332	50.75	-7.5E-01	rgb( 55,118,245)	1.995	None
POU3F4	RASGEF1B	-0.90332	50.75	-7.5E-01	rgb( 54,118,246)	1.995	None
POU6F1	GATA2	-0.90332	50.75	-7.5E-01	rgb( 53,117,246)	1.995	None
POU6F1	IER5	-0.90332	50.75	-7.5E-01	rgb( 55,119,245)	1.995	None
POU6F1	PAPPA	0.90332	50.75	0.749	rgb(225, 74, 75)	1.995	None
POU6F1	VEPH1	0.90332	50.75	0.754	rgb(225, 73, 75)	1.995	None
PRDM14	KIAA1377	0.90332	50.75	0.75	rgb(225, 74, 75)	1.995	2,2
PRDM14	KIF9	0.90332	50.75	0.751	rgb(225, 73, 75)	1.995	None
PRDM16	CR627206	0.90332	50.75	0.754	rgb(225, 73, 74)	1.995	2,2
PRDM16	HEY2	-0.90332	50.75	-7.5E-01	rgb( 55,119,245)	1.995	None
PTF1A	KLF10	-0.90332	50.75	-7.5E-01	rgb( 54,118,246)	1.995	None
RORC	FNDC5	-0.90332	50.75	-7.5E-01	rgb( 55,119,245)	1.995	None
RORC	HNMT	-0.90332	50.75	-7.5E-01	rgb( 55,118,245)	1.995	None
SCRT1	LINC00936	0.90332	50.75	0.754	rgb(225, 73, 75)	1.995	2,2
SHOX2	SLC25A25	0.90332	50.75	0.751	rgb(225, 74, 75)	1.995	None
SOX4	DUSP4	0.90332	50.75	0.749	rgb(225, 74, 75)	1.995	None
SOX4	IRF2BP1	0.90332	50.75	0.75	rgb(225, 74, 75)	1.995	None
SOX9	TTLL7	0.90332	50.75	0.751	rgb(225, 74, 75)	1.995	None
STAT1	CDX2	-0.90332	50.75	-7.5E-01	rgb( 53,117,246)	1.995	None
TBX3	PHLDA1	-0.90332	50.75	-7.5E-01	rgb( 54,118,246)	1.995	None
TBX4	TCEAL1	-0.90332	50.75	-7.5E-01	rgb( 54,118,246)	1.995	None
TGIF2	CALY	-0.90332	50.75	-7.5E-01	rgb( 55,119,245)	1.995	None
TGIF2	LZTS1	0.90332	50.75	0.754	rgb(225, 73, 74)	1.995	None
ALX1	AKNA	0.89945	50.74	0.743	rgb(225, 75, 77)	1.9948	None
ALX4	C2CD4C	0.89945	50.74	0.744	rgb(225, 75, 76)	1.9948	None
ALX4	DUSP6	-0.89945	50.74	-7.4E-01	rgb( 57,120,245)	1.9948	None
ALX4	GLRA3	0.89945	50.74	0.736	rgb(225, 76, 78)	1.9948	None
ASCL1	LINC00634	0.89945	50.74	0.736	rgb(225, 76, 78)	1.9948	None
ASCL2	TIMP3	-0.89945	50.74	-7.4E-01	rgb( 57,120,245)	1.9948	None
BCL6	LMX1A	0.89945	50.74	0.736	rgb(225, 76, 78)	1.9948	None
CCDC169-SOHLH2	AL355711	0.89945	50.74	0.736	rgb(225, 76, 78)	1.9948	2,2
DLX5	ARMC3	-0.89945	50.74	-7.4E-01	rgb( 57,120,245)	1.9948	None
DMBX1	CCDC152	-0.89945	50.74	-7.4E-01	rgb( 56,119,245)	1.9948	None
EBF1	AX748379	-0.89945	50.74	-7.4E-01	rgb( 56,119,245)	1.9948	2,2
EGR4	FSTL4	0.89945	50.74	0.736	rgb(225, 76, 78)	1.9948	None
ELF4	TAGLN3	-0.89945	50.74	-7.4E-01	rgb( 57,120,245)	1.9948	None
ELF5	ARL4A	0.89945	50.74	0.739	rgb(225, 76, 77)	1.9948	None
FLI1	IRX3	-0.89945	50.74	-7.4E-01	rgb( 56,119,245)	1.9948	None
FOSL1	CLCA1	0.89945	50.74	0.737	rgb(225, 76, 78)	1.9948	None
FOXA2	MIR23B	-0.89945	50.74	-7.4E-01	rgb( 57,120,245)	1.9948	None
FOXB1	LYST	-0.89945	50.74	-7.4E-01	rgb( 56,119,245)	1.9948	None
GATA3	BCRP3	-0.89945	50.74	-7.4E-01	rgb( 57,119,245)	1.9948	None
GATA3	RGS7	-0.89945	50.74	-7.4E-01	rgb( 56,119,245)	1.9948	None
GATA6	NOVA2	-0.89945	50.74	-7.4E-01	rgb( 56,119,245)	1.9948	None
GATA6	TRIB3	0.89945	50.74	0.741	rgb(225, 75, 77)	1.9948	None
GLIS2	SDK1	0.89945	50.74	0.743	rgb(225, 75, 77)	1.9948	None
HAND1	HS3ST5	-0.89945	50.74	-7.4E-01	rgb( 57,119,245)	1.9948	None
HOMEZ	ANO3	-0.89945	50.74	-7.4E-01	rgb( 56,119,245)	1.9948	None
HOMEZ	AX747833	-0.89945	50.74	-7.4E-01	rgb( 56,119,245)	1.9948	2,2
HOXB2	NCCRP1	0.89945	50.74	0.735	rgb(225, 77, 78)	1.9948	None
HOXB9	GFOD1	-0.89945	50.74	-7.4E-01	rgb( 57,119,245)	1.9948	None
HOXB9	LRRN3	-0.89945	50.74	-7.4E-01	rgb( 56,119,245)	1.9948	None
HOXB9	PDE4B	0.89945	50.74	0.741	rgb(225, 75, 77)	1.9948	None
HSF2	CRH	-0.89945	50.74	-7.4E-01	rgb( 57,119,245)	1.9948	None
HSF2	KLHDC7A	0.89945	50.74	0.742	rgb(225, 75, 77)	1.9948	None
HSF2	SCRT1	-0.89945	50.74	-7.4E-01	rgb( 57,120,245)	1.9948	None
IRF4	NEUROD2	-0.89945	50.74	-7.4E-01	rgb( 56,119,245)	1.9948	None
IRF4	SCN1B	-0.89945	50.74	-7.4E-01	rgb( 57,120,245)	1.9948	None
IRF8	ATP6V0D2	0.89945	50.74	0.743	rgb(225, 75, 77)	1.9948	None
IRX3	KDM1A	0.89945	50.74	0.735	rgb(225, 77, 78)	1.9948	None
KLF7	SLC20A2	0.89945	50.74	0.74	rgb(225, 76, 77)	1.9948	None
LHX6	CKB	0.89945	50.74	0.736	rgb(225, 76, 78)	1.9948	None
LHX8	GOLGA8A	-0.89945	50.74	-7.4E-01	rgb( 56,119,245)	1.9948	None
LHX8	LOC642423	-0.89945	50.74	-7.4E-01	rgb( 57,120,245)	1.9948	2,2
LHX8	MLN	-0.89945	50.74	-7.4E-01	rgb( 56,119,245)	1.9948	None
LHX8	TTC6	-0.89945	50.74	-7.4E-01	rgb( 56,119,245)	1.9948	None
LMX1A	IGSF10	0.89945	50.74	0.738	rgb(225, 76, 78)	1.9948	None
MAFA	CELF3	0.89945	50.74	0.742	rgb(225, 75, 77)	1.9948	None
MLXIPL	FAM167A	0.89945	50.74	0.738	rgb(225, 76, 77)	1.9948	None
MNX1	CADPS	0.89945	50.74	0.739	rgb(225, 76, 77)	1.9948	None
MNX1	PAH	-0.89945	50.74	-7.4E-01	rgb( 57,120,245)	1.9948	None
MXI1	FLJ46300	-0.89945	50.74	-7.4E-01	rgb( 57,119,245)	1.9948	2,2
NEUROD2	EMP1	0.89945	50.74	0.741	rgb(225, 75, 77)	1.9948	None
NEUROD2	HTR7	0.89945	50.74	0.736	rgb(225, 76, 78)	1.9948	None
NHLH1	KCNH3	0.89945	50.74	0.74	rgb(225, 76, 77)	1.9948	None
NKX2-8	DNHD1	0.89945	50.74	0.738	rgb(225, 76, 78)	1.9948	None
PAX4	RAB3C	0.89945	50.74	0.735	rgb(225, 77, 78)	1.9948	None
POU3F4	AK092048	0.89945	50.74	0.738	rgb(225, 76, 78)	1.9948	2,2
POU6F1	GPR63	-0.89945	50.74	-7.4E-01	rgb( 57,120,245)	1.9948	None
POU6F1	LOC653513	0.89945	50.74	0.744	rgb(225, 75, 76)	1.9948	2,2
PRDM14	CDHR3	0.89945	50.74	0.737	rgb(225, 76, 78)	1.9948	None
PRDM16	AFP	-0.89945	50.74	-7.4E-01	rgb( 56,119,245)	1.9948	None
PRDM16	CDC42P3	0.89945	50.74	0.738	rgb(225, 76, 78)	1.9948	None
PRDM16	CDH12	-0.89945	50.74	-7.4E-01	rgb( 56,119,245)	1.9948	None
PRDM16	GOLGA8A	0.89945	50.74	0.74	rgb(225, 76, 77)	1.9948	None
RARB	SLC43A1	-0.89945	50.74	-7.4E-01	rgb( 57,120,245)	1.9948	None
RORC	BC014312	0.89945	50.74	0.741	rgb(225, 75, 77)	1.9948	2,2
RXRG	DIRAS2	-0.89945	50.74	-7.4E-01	rgb( 57,120,245)	1.9948	None
SHOX2	MAGED4	0.89945	50.74	0.735	rgb(225, 77, 78)	1.9948	None
TEAD1	APBB1	0.89945	50.74	0.74	rgb(225, 76, 77)	1.9948	None
TEAD2	ST3GAL5	-0.89945	50.74	-7.4E-01	rgb( 57,120,245)	1.9948	None
TFAP2B	OLFM3	0.89945	50.74	0.74	rgb(225, 76, 77)	1.9948	None
ZFP28	APOH	0.89945	50.74	0.741	rgb(225, 75, 77)	1.9948	None
ZFP82	LINC00152	-0.89945	50.74	-7.4E-01	rgb( 56,119,245)	1.9948	2,2
ZFP92	BX537481	0.89945	50.74	0.741	rgb(225, 75, 77)	1.9948	2,2
CBX2	BC107568	-0.89945	50.74	-7.4E-01	rgb( 58,120,245)	1.9948	2,2
NPAS1	GPR126	0.89945	50.74	0.738	rgb(225, 76, 77)	1.9948	2,2
ALX1	NTS	-0.89558	50.73	-7.3E-01	rgb( 59,121,245)	1.9946	None
ASCL2	SKAP1	0.89558	50.73	0.727	rgb(225, 78, 80)	1.9946	None
ATF5	DBC1	0.89558	50.73	0.73	rgb(225, 78, 79)	1.9946	2,2
ATF5	TEAD2	0.89558	50.73	0.726	rgb(225, 78, 80)	1.9946	None
CCDC169-SOHLH2	SAMD5	-0.89558	50.73	-7.3E-01	rgb( 59,121,245)	1.9946	None
EBF1	FSTL5	0.89558	50.73	0.73	rgb(225, 78, 79)	1.9946	None
EBF1	LOC728392	0.89558	50.73	0.73	rgb(225, 78, 79)	1.9946	2,2
EGR3	ACTC1	0.89558	50.73	0.731	rgb(225, 77, 79)	1.9946	None
EGR4	GAL	0.89558	50.73	0.729	rgb(225, 78, 79)	1.9946	None
EHF	CTNNA2	0.89558	50.73	0.734	rgb(225, 77, 78)	1.9946	None
ELF4	ELAVL3	-0.89558	50.73	-7.3E-01	rgb( 60,121,245)	1.9946	None
ETV1	CPA1	0.89558	50.73	0.727	rgb(225, 78, 80)	1.9946	None
FOSL1	RYR3	-0.89558	50.73	-7.3E-01	rgb( 58,120,245)	1.9946	None
FOSL1	TNC	0.89558	50.73	0.728	rgb(225, 78, 79)	1.9946	None
FOXA2	ANXA9	-0.89558	50.73	-7.3E-01	rgb( 58,120,245)	1.9946	None
FOXA2	SCG2	-0.89558	50.73	-7.3E-01	rgb( 58,120,245)	1.9946	None
FOXB1	GAP43	0.89558	50.73	0.727	rgb(225, 78, 80)	1.9946	None
FOXC1	GPR63	0.89558	50.73	0.73	rgb(225, 77, 79)	1.9946	None
FOXE3	SERPINE1	0.89558	50.73	0.725	rgb(225, 78, 80)	1.9946	None
GATA6	ARID5B	-0.89558	50.73	-7.3E-01	rgb( 59,121,245)	1.9946	None
GATA6	ETV5	0.89558	50.73	0.734	rgb(225, 77, 78)	1.9946	None
GATA6	FOSL2	0.89558	50.73	0.729	rgb(225, 78, 79)	1.9946	None
GATA6	SH3GL3	0.89558	50.73	0.726	rgb(225, 78, 80)	1.9946	None
GFI1	BC007880	-0.89558	50.73	-7.3E-01	rgb( 58,120,245)	1.9946	2,2
GLIS2	PCDP1	0.89558	50.73	0.732	rgb(225, 77, 79)	1.9946	2,2
GLIS2	PLXND1	0.89558	50.73	0.728	rgb(225, 78, 79)	1.9946	None
HOXB9	DOCK5	-0.89558	50.73	-7.3E-01	rgb( 59,121,245)	1.9946	None
HOXB9	MT1F	-0.89558	50.73	-7.3E-01	rgb( 59,121,245)	1.9946	None
HOXD1	AMBP	-0.89558	50.73	-7.3E-01	rgb( 59,121,245)	1.9946	None
HOXD1	SCRT1	0.89558	50.73	0.732	rgb(225, 77, 79)	1.9946	None
HSF2	PPP1R3C	0.89558	50.73	0.729	rgb(225, 78, 79)	1.9946	None
HSF2	RGS3	-0.89558	50.73	-7.3E-01	rgb( 58,120,245)	1.9946	None
HSF2	TMEM189-UBE2V1	0.89558	50.73	0.732	rgb(225, 77, 79)	1.9946	None
IRF4	CYP26A1	-0.89558	50.73	-7.3E-01	rgb( 60,121,245)	1.9946	None
IRF4	PNPLA3	-0.89558	50.73	-7.3E-01	rgb( 59,121,245)	1.9946	None
IRF4	SCN7A	0.89558	50.73	0.733	rgb(225, 77, 78)	1.9946	None
IRF4	SIK1	0.89558	50.73	0.73	rgb(225, 78, 79)	1.9946	None
IRF4	SLC30A8	0.89558	50.73	0.733	rgb(225, 77, 79)	1.9946	None
IRF4	SYNPR	-0.89558	50.73	-7.3E-01	rgb( 59,121,245)	1.9946	None
LHX8	CDHR1	0.89558	50.73	0.734	rgb(225, 77, 78)	1.9946	None
LMX1A	COMP	0.89558	50.73	0.729	rgb(225, 78, 79)	1.9946	None
LMX1A	KLHL4	0.89558	50.73	0.727	rgb(225, 78, 80)	1.9946	None
MSX2	GRID1	0.89558	50.73	0.726	rgb(225, 78, 80)	1.9946	None
MSX2	KCNF1	-0.89558	50.73	-7.3E-01	rgb( 58,120,245)	1.9946	None
MXI1	FLVCR2	0.89558	50.73	0.735	rgb(225, 77, 78)	1.9946	None
MYRF	CCDC173	-0.89558	50.73	-7.3E-01	rgb( 58,120,245)	1.9946	None
NEUROD2	CORIN	-0.89558	50.73	-7.3E-01	rgb( 60,121,245)	1.9946	None
NEUROD2	DNAH8	-0.89558	50.73	-7.3E-01	rgb( 58,120,245)	1.9946	None
NEUROD2	PSD	-0.89558	50.73	-7.3E-01	rgb( 59,121,245)	1.9946	None
NHLH1	DNAAF3	0.89558	50.73	0.735	rgb(225, 77, 78)	1.9946	None
NHLH1	MYT1	0.89558	50.73	0.731	rgb(225, 77, 79)	1.9946	None
PAX4	MAN1A1	0.89558	50.73	0.731	rgb(225, 77, 79)	1.9946	None
PBX3	SPON1	0.89558	50.73	0.73	rgb(225, 78, 79)	1.9946	None
POU6F1	GPR183	-0.89558	50.73	-7.3E-01	rgb( 59,121,245)	1.9946	None
PRDM16	ETV1	0.89558	50.73	0.732	rgb(225, 77, 79)	1.9946	None
PTF1A	DCX	0.89558	50.73	0.729	rgb(225, 78, 79)	1.9946	None
PTF1A	IGFBP6	-0.89558	50.73	-7.3E-01	rgb( 59,121,245)	1.9946	None
PTF1A	KIRREL2	0.89558	50.73	0.726	rgb(225, 78, 80)	1.9946	None
RFX3	STXBP1	0.89558	50.73	0.732	rgb(225, 77, 79)	1.9946	None
RORC	PTPN3	0.89558	50.73	0.727	rgb(225, 78, 80)	1.9946	None
RXRG	CBLN2	-0.89558	50.73	-7.3E-01	rgb( 59,121,245)	1.9946	None
RXRG	PDE4B	-0.89558	50.73	-7.3E-01	rgb( 59,121,245)	1.9946	None
RXRG	POU3F4	0.89558	50.73	0.729	rgb(225, 78, 79)	1.9946	None
RXRG	SLC8A2	-0.89558	50.73	-7.3E-01	rgb( 59,121,245)	1.9946	None
SOX1	ZNF503	0.89558	50.73	0.735	rgb(225, 77, 78)	1.9946	None
SOX4	OTOGL	0.89558	50.73	0.735	rgb(225, 77, 78)	1.9946	None
SPIB	LRP11	0.89558	50.73	0.728	rgb(225, 78, 79)	1.9946	None
SPIB	RTN4RL2	0.89558	50.73	0.73	rgb(225, 78, 79)	1.9946	None
TBX20	XKR7	0.89558	50.73	0.725	rgb(225, 79, 80)	1.9946	None
TBX3	SLC25A25	-0.89558	50.73	-7.3E-01	rgb( 58,120,245)	1.9946	None
TEAD1	MAK	0.89558	50.73	0.726	rgb(225, 78, 80)	1.9946	None
TEAD2	HOXB3	-0.89558	50.73	-7.3E-01	rgb( 58,120,245)	1.9946	None
ZFHX2	DGKB	0.89558	50.73	0.726	rgb(225, 78, 80)	1.9946	None
ZFHX2	GATA4	0.89558	50.73	0.728	rgb(225, 78, 79)	1.9946	None
ZFHX2	PLXNA4	0.89558	50.73	0.726	rgb(225, 78, 80)	1.9946	None
ZFP28	SPIB	0.89558	50.73	0.729	rgb(225, 78, 79)	1.9946	None
CBX2	HIST1H3F	-0.89558	50.73	-7.3E-01	rgb( 59,121,245)	1.9946	2,2
MYT1	ERO1LB	0.89558	50.73	0.732	rgb(225, 77, 79)	1.9946	2,2
ALX1	CASR	-0.89172	50.72	-7.2E-01	rgb( 60,122,244)	1.9944	None
ARNTL	IRX1	0.89172	50.72	0.725	rgb(225, 79, 80)	1.9944	None
ARNTL	LOC283194	-0.89172	50.72	-7.2E-01	rgb( 62,123,244)	1.9944	2,2
ASCL2	RAPGEFL1	0.89172	50.72	0.723	rgb(225, 79, 80)	1.9944	None
CCDC169-SOHLH2	RAP1GAP	-0.89172	50.72	-7.2E-01	rgb( 61,122,244)	1.9944	None
EBF1	PAM	0.89172	50.72	0.718	rgb(225, 80, 81)	1.9944	None
EGR3	PRSS23	0.89172	50.72	0.721	rgb(225, 79, 81)	1.9944	None
EGR4	PNMA2	-0.89172	50.72	-7.2E-01	rgb( 61,122,244)	1.9944	None
ELF4	CITED1	-0.89172	50.72	-7.2E-01	rgb( 62,122,244)	1.9944	None
ESRRB	RSAD2	0.89172	50.72	0.721	rgb(225, 79, 81)	1.9944	None
ETV1	RELB	0.89172	50.72	0.724	rgb(225, 79, 80)	1.9944	None
ETV1	RYR1	0.89172	50.72	0.724	rgb(225, 79, 80)	1.9944	None
ETV4	RAB36	0.89172	50.72	0.722	rgb(225, 79, 80)	1.9944	None
ETV5	GPR176	0.89172	50.72	0.718	rgb(225, 80, 81)	1.9944	None
ETV5	JAZF1	0.89172	50.72	0.717	rgb(225, 80, 81)	1.9944	None
FEV	AP3B2	0.89172	50.72	0.725	rgb(225, 79, 80)	1.9944	None
FOSL1	DRD2	-0.89172	50.72	-7.2E-01	rgb( 60,121,245)	1.9944	None
FOXB1	PLAC8	-0.89172	50.72	-7.2E-01	rgb( 60,122,244)	1.9944	None
FOXC2	GSTA1	-0.89172	50.72	-7.2E-01	rgb( 61,122,244)	1.9944	None
FOXC2	MPPED1	0.89172	50.72	0.722	rgb(225, 79, 81)	1.9944	None
GATA4	MMP1	0.89172	50.72	0.718	rgb(225, 80, 81)	1.9944	None
GATA6	KIF9	-0.89172	50.72	-7.2E-01	rgb( 61,122,244)	1.9944	None
GATA6	XYLB	-0.89172	50.72	-7.2E-01	rgb( 60,122,244)	1.9944	None
GFI1	CHRM1	-0.89172	50.72	-7.2E-01	rgb( 61,122,244)	1.9944	None
GFI1	HDAC9	0.89172	50.72	0.715	rgb(225, 80, 82)	1.9944	None
GFI1	LHFPL3	0.89172	50.72	0.718	rgb(225, 80, 81)	1.9944	None
GFI1	MAN1A1	0.89172	50.72	0.722	rgb(225, 79, 81)	1.9944	None
GLIS2	LEFTY1	0.89172	50.72	0.717	rgb(225, 80, 82)	1.9944	None
HOXA10	CALB2	-0.89172	50.72	-7.2E-01	rgb( 60,122,244)	1.9944	None
HOXA9	GFRA1	-0.89172	50.72	-7.2E-01	rgb( 62,123,244)	1.9944	None
HSF2	CHRM1	-0.89172	50.72	-7.2E-01	rgb( 61,122,244)	1.9944	None
HSF2	SLC35D3	0.89172	50.72	0.72	rgb(225, 80, 81)	1.9944	None
HSF2	SLITRK6	0.89172	50.72	0.715	rgb(225, 80, 82)	1.9944	None
HSF4	CNTNAP3B	0.89172	50.72	0.719	rgb(225, 80, 81)	1.9944	2,2
HSF4	KIAA1653	0.89172	50.72	0.718	rgb(225, 80, 81)	1.9944	2,2
INSM1	C1QL3	0.89172	50.72	0.719	rgb(225, 80, 81)	1.9944	None
IRF4	HPCA	0.89172	50.72	0.715	rgb(225, 80, 82)	1.9944	None
IRX3	GPR1	-0.89172	50.72	-7.2E-01	rgb( 62,123,244)	1.9944	None
IRX3	PTGES3L-AARSD1	-0.89172	50.72	-7.2E-01	rgb( 60,122,244)	1.9944	None
KLF11	MATN2	-0.89172	50.72	-7.2E-01	rgb( 62,122,244)	1.9944	None
LHX1	CER1	0.89172	50.72	0.718	rgb(225, 80, 81)	1.9944	None
LHX6	PNPLA3	0.89172	50.72	0.718	rgb(225, 80, 81)	1.9944	None
LMX1A	CELA3B	-0.89172	50.72	-7.2E-01	rgb( 60,122,244)	1.9944	None
LMX1A	PPP1R17	-0.89172	50.72	-7.2E-01	rgb( 62,122,244)	1.9944	None
MAFA	DIO2	0.89172	50.72	0.722	rgb(225, 79, 80)	1.9944	None
MAFA	GLT8D2	0.89172	50.72	0.72	rgb(225, 79, 81)	1.9944	None
MNX1	ROS1	-0.89172	50.72	-7.2E-01	rgb( 60,122,244)	1.9944	None
MYT1L	AFAP1L2	0.89172	50.72	0.715	rgb(225, 80, 82)	1.9944	None
NHLH1	PLCB4	0.89172	50.72	0.724	rgb(225, 79, 80)	1.9944	None
NKX2-8	DLL4	-0.89172	50.72	-7.2E-01	rgb( 62,123,244)	1.9944	None
NR4A2	SLC26A4	0.89172	50.72	0.722	rgb(225, 79, 81)	1.9944	None
NR4A3	SLC20A1	-0.89172	50.72	-7.2E-01	rgb( 61,122,244)	1.9944	None
PAX4	GDAP1	0.89172	50.72	0.716	rgb(225, 80, 82)	1.9944	None
POU6F1	TYRP1	0.89172	50.72	0.717	rgb(225, 80, 82)	1.9944	None
POU6F1	WDR63	0.89172	50.72	0.715	rgb(225, 80, 82)	1.9944	None
PRDM14	LRRC16B	0.89172	50.72	0.719	rgb(225, 80, 81)	1.9944	2,2
PRDM16	CHL1	0.89172	50.72	0.718	rgb(225, 80, 81)	1.9944	None
PTF1A	LTBP2	0.89172	50.72	0.716	rgb(225, 80, 82)	1.9944	None
PTF1A	SLC38A3	0.89172	50.72	0.719	rgb(225, 80, 81)	1.9944	None
RORC	FOXE3	0.89172	50.72	0.724	rgb(225, 79, 80)	1.9944	None
RORC	KCNK12	0.89172	50.72	0.717	rgb(225, 80, 82)	1.9944	None
RORC	SLC19A2	0.89172	50.72	0.725	rgb(225, 79, 80)	1.9944	None
RXRG	HSPB7	-0.89172	50.72	-7.2E-01	rgb( 62,123,244)	1.9944	None
SHOX2	GPC6	0.89172	50.72	0.718	rgb(225, 80, 81)	1.9944	None
SIX2	ARHGAP24	-0.89172	50.72	-7.2E-01	rgb( 61,122,244)	1.9944	None
SOHLH2	WNT1	0.89172	50.72	0.719	rgb(225, 80, 81)	1.9944	None
SPIB	CPA2	0.89172	50.72	0.724	rgb(225, 79, 80)	1.9944	None
SPIB	PCSK1	0.89172	50.72	0.719	rgb(225, 80, 81)	1.9944	None
TBX20	SH3GL2	0.89172	50.72	0.721	rgb(225, 79, 81)	1.9944	None
TFAP2A	GCG	-0.89172	50.72	-7.2E-01	rgb( 61,122,244)	1.9944	None
TGIF2	GABBR2	0.89172	50.72	0.722	rgb(225, 79, 81)	1.9944	None
ZFHX2	PMAIP1	-0.89172	50.72	-7.2E-01	rgb( 60,121,245)	1.9944	None
ZFP90	HOXA-AS4	0.89172	50.72	0.723	rgb(225, 79, 80)	1.9944	2,2
CBX2	AX747167	-0.89172	50.72	-7.2E-01	rgb( 61,122,244)	1.9944	2,2
ARNTL	EFCC1	0.88785	50.71	0.706	rgb(225, 82, 84)	1.9942	None
ASCL2	DUSP4	-0.88785	50.71	-7.1E-01	rgb( 62,123,244)	1.9942	None
ASCL2	NXPH4	-0.88785	50.71	-7.1E-01	rgb( 63,123,244)	1.9942	None
BCL6	FGG	0.88785	50.71	0.709	rgb(225, 82, 83)	1.9942	None
BHLHE40	KAL1	0.88785	50.71	0.712	rgb(225, 81, 82)	1.9942	2,2
CREB5	ACOX3	0.88785	50.71	0.705	rgb(225, 82, 84)	1.9942	None
EBF1	BC032415	-0.88785	50.71	-7.1E-01	rgb( 64,124,244)	1.9942	2,2
EBF1	LOC642366	-0.88785	50.71	-7.1E-01	rgb( 62,123,244)	1.9942	2,2
EBF3	MAP6	0.88785	50.71	0.708	rgb(225, 82, 83)	1.9942	None
ESRRB	FLJ46300	-0.88785	50.71	-7.1E-01	rgb( 64,124,244)	1.9942	2,2
ESRRB	SEC11C	0.88785	50.71	0.707	rgb(225, 82, 83)	1.9942	None
ETS1	KLHL4	0.88785	50.71	0.711	rgb(225, 81, 83)	1.9942	None
ETV1	CHL1	0.88785	50.71	0.709	rgb(225, 81, 83)	1.9942	None
ETV1	GNG4	0.88785	50.71	0.715	rgb(225, 81, 82)	1.9942	None
ETV5	SLC5A7	0.88785	50.71	0.711	rgb(225, 81, 83)	1.9942	None
FLI1	CCDC74B	0.88785	50.71	0.709	rgb(225, 82, 83)	1.9942	None
FLI1	FLJ46300	0.88785	50.71	0.713	rgb(225, 81, 82)	1.9942	2,2
FOS	JUNB	0.88785	50.71	0.714	rgb(225, 81, 82)	1.9942	None
FOXA2	SULT1E1	-0.88785	50.71	-7.1E-01	rgb( 62,123,244)	1.9942	None
FOXE3	KAZALD1	0.88785	50.71	0.714	rgb(225, 81, 82)	1.9942	None
FOXE3	PAX4	-0.88785	50.71	-7.1E-01	rgb( 62,123,244)	1.9942	None
GATA6	LHX6	0.88785	50.71	0.712	rgb(225, 81, 82)	1.9942	None
GFI1	AX748395	0.88785	50.71	0.71	rgb(225, 81, 83)	1.9942	2,2
GFI1	LOC100130476	0.88785	50.71	0.712	rgb(225, 81, 82)	1.9942	2,2
GFI1	SYT14	0.88785	50.71	0.713	rgb(225, 81, 82)	1.9942	None
HOXB9	CALCRL	-0.88785	50.71	-7.1E-01	rgb( 64,124,244)	1.9942	None
HOXD1	GRIK5	0.88785	50.71	0.713	rgb(225, 81, 82)	1.9942	None
HOXD1	GRM4	-0.88785	50.71	-7.1E-01	rgb( 64,124,244)	1.9942	None
HSF2	PPP1R3B	-0.88785	50.71	-7.1E-01	rgb( 64,124,244)	1.9942	None
HSF2	PTPN3	0.88785	50.71	0.715	rgb(225, 80, 82)	1.9942	None
IRF4	GRAP2	-0.88785	50.71	-7.1E-01	rgb( 62,123,244)	1.9942	None
IRF4	PCDP1	0.88785	50.71	0.715	rgb(225, 81, 82)	1.9942	2,2
IRX3	EREG	-0.88785	50.71	-7.1E-01	rgb( 64,124,244)	1.9942	None
IRX3	JAKMIP1	-0.88785	50.71	-7.1E-01	rgb( 64,124,244)	1.9942	None
LHX8	CCNE2	0.88785	50.71	0.707	rgb(225, 82, 83)	1.9942	None
LHX8	RRAS	-0.88785	50.71	-7.1E-01	rgb( 63,123,244)	1.9942	None
LHX8	TSGA10IP	0.88785	50.71	0.708	rgb(225, 82, 83)	1.9942	None
