TF	Target	SignedQuantile	NonzeroSubsamples(Stability)	pCorr	stroke	stroke-width	stroke-dasharray
LHX8	AVPR1B	-0.92939	50.61	-6.1E-01	rgb( 84,136,240)	1.9924	None
MSX1	POSTN	-0.92939	50.61	-6.1E-01	rgb( 84,136,240)	1.9924	None
NKX2-2	G0S2	0.92939	50.61	0.608	rgb(224,101,102)	1.9924	None
NR4A2	ADRA2B	-0.92939	50.61	-6.1E-01	rgb( 86,137,240)	1.9924	None
ONECUT2	RAB26	0.92939	50.61	0.614	rgb(224,100,101)	1.9924	None
PBX1	HEY1	-0.92939	50.61	-6.1E-01	rgb( 84,136,240)	1.9924	None
PDX1	LRFN5	-0.92939	50.61	-6.1E-01	rgb( 84,136,240)	1.9924	None
PHOX2A	GLIS3	-0.92939	50.61	-6.1E-01	rgb( 84,136,240)	1.9924	None
PITX1	SPHK1	-0.92939	50.61	-6.1E-01	rgb( 85,137,240)	1.9924	None
RELB	HHLA1	0.92939	50.61	0.61	rgb(224,100,102)	1.9924	None
RHOXF1	AGAP2-AS1	0.92939	50.61	0.613	rgb(224,100,101)	1.9924	None
RORC	AK5	-0.92939	50.61	-6.1E-01	rgb( 86,137,240)	1.9924	None
RORC	CELA3A	-0.92939	50.61	-6.1E-01	rgb( 84,136,240)	1.9924	None
SOX9	ENTPD3-AS1	0.92939	50.61	0.607	rgb(224,101,102)	1.9924	None
TBX15	SYT7	0.92939	50.61	0.614	rgb(224,100,101)	1.9924	None
TEAD2	KIF19	-0.92939	50.61	-6.1E-01	rgb( 84,136,240)	1.9924	None
TFAP2A	EDNRB	0.92939	50.61	0.612	rgb(224,100,101)	1.9924	None
TGIF2	HAPLN1	-0.92939	50.61	-6.1E-01	rgb( 85,137,240)	1.9924	None
ZFP90	ANKRD20A3	-0.92939	50.61	-6.1E-01	rgb( 84,136,240)	1.9924	2,2
ALX1	GPR126	0.92753	50.6	0.603	rgb(224,102,103)	1.9922	2,2
EHF	STX11	0.92753	50.6	0.599	rgb(224,102,104)	1.9922	None
ELF4	ATP10D	0.92753	50.6	0.599	rgb(224,103,104)	1.9922	None
ETV5	CAMKV	-0.92753	50.6	-6.0E-01	rgb( 86,137,240)	1.9922	None
ETV5	DUSP5	-0.92753	50.6	-6.0E-01	rgb( 87,138,240)	1.9922	None
FOS	DSC3	-0.92753	50.6	-6.0E-01	rgb( 86,137,240)	1.9922	None
FOXC2	CDKN2B	-0.92753	50.6	-6.0E-01	rgb( 88,138,240)	1.9922	None
FOXC2	STK38L	-0.92753	50.6	-6.0E-01	rgb( 87,138,240)	1.9922	None
FOXE3	HRH3	-0.92753	50.6	-6.0E-01	rgb( 86,137,240)	1.9922	None
FOXO1	CCSER1	0.92753	50.6	0.603	rgb(224,102,103)	1.9922	None
GATA6	SOGA3	0.92753	50.6	0.598	rgb(224,103,104)	1.9922	None
GFI1	LPAR3	0.92753	50.6	0.596	rgb(224,103,104)	1.9922	None
GLI2	KLK12	-0.92753	50.6	-6.0E-01	rgb( 87,138,240)	1.9922	None
GLIS3	TSHZ1	0.92753	50.6	0.605	rgb(224,102,103)	1.9922	None
HEY1	TMEM151B	0.92753	50.6	0.6	rgb(224,102,104)	1.9922	None
HSF4	HES6	-0.92753	50.6	-6.0E-01	rgb( 86,137,240)	1.9922	None
HSF4	KLHL41	0.92753	50.6	0.602	rgb(224,102,103)	1.9922	None
IRX1	KLHDC7A	0.92753	50.6	0.601	rgb(224,102,103)	1.9922	None
KLF7	PGA5	-0.92753	50.6	-6.0E-01	rgb( 87,138,240)	1.9922	None
LHX1	PPP1R1A	-0.92753	50.6	-6.0E-01	rgb( 87,138,240)	1.9922	None
LMX1B	DPP6	-0.92753	50.6	-6.0E-01	rgb( 86,137,240)	1.9922	None
LMX1B	PITX1	0.92753	50.6	0.598	rgb(224,103,104)	1.9922	None
MAFB	A1CF	0.92753	50.6	0.596	rgb(224,103,104)	1.9922	None
MAFF	HRK	0.92753	50.6	0.604	rgb(224,102,103)	1.9922	None
NHLH1	DUOXA1	0.92753	50.6	0.604	rgb(224,102,103)	1.9922	None
POU3F2	ITPR2	0.92753	50.6	0.603	rgb(224,102,103)	1.9922	None
PRDM16	ISG15	-0.92753	50.6	-6.0E-01	rgb( 86,138,240)	1.9922	None
RFX6	GPRIN1	0.92753	50.6	0.601	rgb(224,102,103)	1.9922	None
SCRT1	SAMD11	-0.92753	50.6	-6.0E-01	rgb( 87,138,240)	1.9922	None
TGIF2	HAND1	-0.92753	50.6	-6.0E-01	rgb( 88,138,240)	1.9922	None
ARX	KLHDC8A	-0.92567	50.59	-5.9E-01	rgb( 89,139,239)	1.992	None
CREB5	ID1	0.92567	50.59	0.593	rgb(224,104,105)	1.992	None
DLX5	ARHGEF4	0.92567	50.59	0.588	rgb(223,105,106)	1.992	None
EBF3	JPH4	0.92567	50.59	0.589	rgb(223,104,106)	1.992	None
EGR3	CCL20	0.92567	50.59	0.586	rgb(223,105,106)	1.992	None
ELF4	BEX1	0.92567	50.59	0.594	rgb(224,104,105)	1.992	None
ELF4	CNTN5	0.92567	50.59	0.586	rgb(223,105,106)	1.992	None
ELF4	SLC1A3	-0.92567	50.59	-5.9E-01	rgb( 89,139,239)	1.992	None
ELF5	CCDC80	0.92567	50.59	0.589	rgb(223,105,106)	1.992	None
ETV5	GAS2L3	-0.92567	50.59	-5.9E-01	rgb( 89,139,239)	1.992	None
HIF1A	RTN4RL2	-0.92567	50.59	-5.9E-01	rgb( 89,139,239)	1.992	None
HOXB2	MIXL1	0.92567	50.59	0.592	rgb(224,104,105)	1.992	None
HSF4	FAM212B	-0.92567	50.59	-5.9E-01	rgb( 89,139,239)	1.992	2,2
IRF8	AL117485	-0.92567	50.59	-5.9E-01	rgb( 88,138,240)	1.992	2,2
IRX1	SFN	-0.92567	50.59	-5.9E-01	rgb( 89,139,239)	1.992	None
IRX2	SPHK1	-0.92567	50.59	-5.9E-01	rgb( 89,139,239)	1.992	None
JUNB	OXTR	-0.92567	50.59	-5.9E-01	rgb( 89,139,239)	1.992	None
JUNB	PGA5	0.92567	50.59	0.592	rgb(224,104,105)	1.992	None
MAFA	DKK1	-0.92567	50.59	-5.9E-01	rgb( 88,139,240)	1.992	None
MAFB	LRRTM3	0.92567	50.59	0.591	rgb(224,104,105)	1.992	None
MAFF	MPPED1	0.92567	50.59	0.589	rgb(223,105,106)	1.992	None
PAX4	APBB2	0.92567	50.59	0.587	rgb(223,105,106)	1.992	None
PBX1	PDE3A	-0.92567	50.59	-5.9E-01	rgb( 88,139,240)	1.992	None
PBX3	CLEC4G	-0.92567	50.59	-5.9E-01	rgb( 88,139,240)	1.992	None
PITX1	SLC35G2	-0.92567	50.59	-5.9E-01	rgb( 89,139,239)	1.992	None
POU5F1	PTH2R	-0.92567	50.59	-5.9E-01	rgb( 88,138,240)	1.992	None
RFX6	TUBA3FP	0.92567	50.59	0.593	rgb(224,104,105)	1.992	None
SHOX2	ENPP2	0.92567	50.59	0.59	rgb(223,104,105)	1.992	None
TFCP2L1	UBD	0.92567	50.59	0.592	rgb(224,104,105)	1.992	None
ZIC2	UBD	0.92567	50.59	0.589	rgb(223,105,106)	1.992	None
ZIC3	UBD	0.92567	50.59	0.591	rgb(223,104,105)	1.992	None
ZIC5	UBD	0.92567	50.59	0.591	rgb(224,104,105)	1.992	None
BHLHE40	ADAM12	-0.92381	50.58	-5.8E-01	rgb( 92,141,239)	1.9918	None
EGR3	TNC	0.92381	50.58	0.58	rgb(223,106,107)	1.9918	None
ELF4	ADAM12	0.92381	50.58	0.575	rgb(223,107,108)	1.9918	None
ESRRG	BDKRB2	0.92381	50.58	0.583	rgb(223,106,107)	1.9918	None
FLI1	MYL7	0.92381	50.58	0.582	rgb(223,106,107)	1.9918	None
FOSL1	PTGER4	0.92381	50.58	0.58	rgb(223,106,107)	1.9918	None
FOXL1	SYT7	0.92381	50.58	0.576	rgb(223,107,108)	1.9918	None
JUNB	NRN1L	0.92381	50.58	0.577	rgb(223,107,108)	1.9918	None
LHX8	AK126380	0.92381	50.58	0.575	rgb(223,107,108)	1.9918	2,2
LMX1B	TNFRSF21	-0.92381	50.58	-5.8E-01	rgb( 90,140,239)	1.9918	None
NKX2-2	ISL1	0.92381	50.58	0.581	rgb(223,106,107)	1.9918	None
PAX6	COL9A3	-0.92381	50.58	-5.8E-01	rgb( 90,140,239)	1.9918	None
POU3F2	MAFF	0.92381	50.58	0.58	rgb(223,106,107)	1.9918	None
RFX2	NEUROD1	0.92381	50.58	0.582	rgb(223,106,107)	1.9918	None
RFX6	LRRC73	0.92381	50.58	0.578	rgb(223,107,108)	1.9918	None
RFX6	SKOR1	0.92381	50.58	0.58	rgb(223,106,107)	1.9918	None
RUNX2	SNCAIP	-0.92381	50.58	-5.8E-01	rgb( 91,140,239)	1.9918	None
SHOX2	NEGR1	0.92381	50.58	0.576	rgb(223,107,108)	1.9918	None
SOX9	TEAD2	0.92381	50.58	0.582	rgb(223,106,107)	1.9918	None
TFCP2L1	ADCYAP1	0.92381	50.58	0.585	rgb(223,105,106)	1.9918	None
TFCP2L1	PDE4B	0.92381	50.58	0.582	rgb(223,106,107)	1.9918	None
TFCP2L1	PTPRN2	0.92381	50.58	0.578	rgb(223,107,108)	1.9918	None
TP63	AX747164	-0.92381	50.58	-5.8E-01	rgb( 91,141,239)	1.9918	2,2
TP63	CDKN1C	0.92381	50.58	0.583	rgb(223,106,107)	1.9918	None
ZIC3	FFAR4	-0.92381	50.58	-5.8E-01	rgb( 92,141,239)	1.9918	None
JAZF1	SELM	0.92381	50.58	0.58	rgb(223,106,107)	1.9918	2,2
ATF5	FBXL21	-0.92195	50.57	-5.7E-01	rgb( 94,142,239)	1.9916	2,2
ATF5	MT1G	0.92195	50.57	0.573	rgb(223,108,109)	1.9916	None
BCL6	IGFBP5	0.92195	50.57	0.572	rgb(223,108,109)	1.9916	None
DLX5	CST2	-0.92195	50.57	-5.7E-01	rgb( 93,142,239)	1.9916	None
DMBX1	INS	-0.92195	50.57	-5.7E-01	rgb( 93,142,239)	1.9916	None
EGR2	PRDM16	0.92195	50.57	0.568	rgb(223,108,110)	1.9916	None
ELF4	CYP27C1	0.92195	50.57	0.573	rgb(223,108,109)	1.9916	None
ELF5	SPRED3	0.92195	50.57	0.574	rgb(223,107,109)	1.9916	None
FOXA1	SMOC2	0.92195	50.57	0.569	rgb(223,108,109)	1.9916	None
GLI2	TMOD1	-0.92195	50.57	-5.7E-01	rgb( 92,141,239)	1.9916	None
HSF4	HEPACAM2	-0.92195	50.57	-5.7E-01	rgb( 93,142,239)	1.9916	None
ISL1	DGKB	-0.92195	50.57	-5.7E-01	rgb( 94,142,239)	1.9916	None
MLXIPL	CBX4	0.92195	50.57	0.566	rgb(223,109,110)	1.9916	None
MLXIPL	LOC283194	-0.92195	50.57	-5.7E-01	rgb( 94,142,239)	1.9916	2,2
MNX1	LIMCH1	-0.92195	50.57	-5.7E-01	rgb( 94,142,239)	1.9916	None
MYCN	TSGA10IP	0.92195	50.57	0.574	rgb(223,107,108)	1.9916	None
NEUROD2	APBB1	-0.92195	50.57	-5.7E-01	rgb( 93,142,239)	1.9916	None
NKX2-2	ACVR1C	0.92195	50.57	0.566	rgb(223,109,110)	1.9916	None
ONECUT2	SPNS2	0.92195	50.57	0.575	rgb(223,107,108)	1.9916	None
PBX3	ELAVL3	-0.92195	50.57	-5.7E-01	rgb( 93,142,239)	1.9916	None
PHOX2A	IL18	-0.92195	50.57	-5.7E-01	rgb( 93,141,239)	1.9916	None
RELB	LAMP5	0.92195	50.57	0.571	rgb(223,108,109)	1.9916	None
SOX3	ZDHHC22	0.92195	50.57	0.572	rgb(223,108,109)	1.9916	None
TGIF2	GAS1	-0.92195	50.57	-5.7E-01	rgb( 94,142,239)	1.9916	None
TLX3	PTCHD2	-0.92195	50.57	-5.7E-01	rgb( 93,142,239)	1.9916	2,2
ZFHX2	CELF3	-0.92195	50.57	-5.7E-01	rgb( 94,142,238)	1.9916	None
ZIC5	MERTK	-0.92195	50.57	-5.7E-01	rgb( 94,142,239)	1.9916	None
CBX2	LRRC16B	-0.92195	50.57	-5.7E-01	rgb( 93,142,239)	1.9916	2,2
NPAS4	LOC541471	0.92195	50.57	0.574	rgb(223,107,109)	1.9916	2,2
BCL6	GAS7	0.92009	50.56	0.564	rgb(223,109,110)	1.9914	None
DMBX1	PGA5	0.92009	50.56	0.565	rgb(223,109,110)	1.9914	None
EBF3	FNDC5	0.92009	50.56	0.562	rgb(223,110,111)	1.9914	None
ELF3	PLEKHA4	-0.92009	50.56	-5.6E-01	rgb( 95,143,238)	1.9914	None
FOSL1	FOXO1	0.92009	50.56	0.556	rgb(223,111,112)	1.9914	None
FOXA2	IL7R	0.92009	50.56	0.563	rgb(223,109,111)	1.9914	None
FOXA2	TNFRSF9	0.92009	50.56	0.558	rgb(223,110,112)	1.9914	None
GATA2	RGS4	-0.92009	50.56	-5.6E-01	rgb( 95,143,238)	1.9914	None
HOXB2	S100P	0.92009	50.56	0.561	rgb(223,110,111)	1.9914	None
JUNB	ALK	0.92009	50.56	0.556	rgb(223,111,112)	1.9914	None
MNX1	MYT1	-0.92009	50.56	-5.6E-01	rgb( 95,143,238)	1.9914	None
NKX2-2	PLAC8	0.92009	50.56	0.556	rgb(223,111,112)	1.9914	None
NKX3-2	BTG2	0.92009	50.56	0.56	rgb(223,110,111)	1.9914	None
PHOX2A	NNMT	-0.92009	50.56	-5.6E-01	rgb( 96,143,238)	1.9914	None
RFX3	HEPACAM2	0.92009	50.56	0.557	rgb(223,111,112)	1.9914	None
RUNX1	PAX4	-0.92009	50.56	-5.6E-01	rgb( 96,143,238)	1.9914	None
RUNX2	SAMD5	-0.92009	50.56	-5.6E-01	rgb( 96,144,238)	1.9914	None
SOX1	CPA4	-0.92009	50.56	-5.6E-01	rgb( 95,143,238)	1.9914	None
TLX3	RIMS2	-0.92009	50.56	-5.6E-01	rgb( 96,143,238)	1.9914	None
ALX1	ITPR2	0.91824	50.55	0.548	rgb(223,112,113)	1.9912	None
CREB5	BC021061	0.91824	50.55	0.545	rgb(223,113,114)	1.9912	2,2
ELF4	GDAP1	0.91824	50.55	0.553	rgb(223,111,112)	1.9912	None
ETV4	NEAT1	-0.91824	50.55	-5.5E-01	rgb( 98,145,238)	1.9912	None
FOSB	ACTC1	0.91824	50.55	0.549	rgb(223,112,113)	1.9912	None
FOXA1	ATF6	0.91824	50.55	0.547	rgb(223,113,114)	1.9912	None
FOXC2	TFCP2L1	0.91824	50.55	0.545	rgb(223,113,114)	1.9912	None
FOXP2	STXBP1	-0.91824	50.55	-5.5E-01	rgb( 99,145,238)	1.9912	None
GATA2	IGFBP5	0.91824	50.55	0.549	rgb(223,112,113)	1.9912	None
GATA3	UBE2QL1	0.91824	50.55	0.554	rgb(223,111,112)	1.9912	None
GLIS3	PAPPA	0.91824	50.55	0.546	rgb(223,113,114)	1.9912	None
IRF8	SFN	0.91824	50.55	0.549	rgb(223,112,113)	1.9912	None
IRX2	B3GAT1	-0.91824	50.55	-5.5E-01	rgb( 98,144,238)	1.9912	None
IRX2	SNCAIP	-0.91824	50.55	-5.5E-01	rgb( 99,145,238)	1.9912	None
JUNB	IGSF10	0.91824	50.55	0.546	rgb(223,113,114)	1.9912	None
MYRF	KIAA1199	-0.91824	50.55	-5.5E-01	rgb( 98,145,238)	1.9912	2,2
NKX2-2	DUSP5	0.91824	50.55	0.552	rgb(223,112,113)	1.9912	None
NKX2-2	PSD	0.91824	50.55	0.546	rgb(223,113,114)	1.9912	None
PDX1	SMOC2	0.91824	50.55	0.553	rgb(223,111,113)	1.9912	None
PHOX2A	CXCL12	-0.91824	50.55	-5.5E-01	rgb( 98,144,238)	1.9912	None
POU3F2	SYNPO2	0.91824	50.55	0.545	rgb(223,113,114)	1.9912	None
POU5F1	ATOH7	-0.91824	50.55	-5.5E-01	rgb( 98,144,238)	1.9912	None
RORC	FOXC2	-0.91824	50.55	-5.5E-01	rgb( 97,144,238)	1.9912	None
RUNX2	TMEM185A	0.91824	50.55	0.548	rgb(223,112,113)	1.9912	None
RXRG	KCNK3	0.91824	50.55	0.55	rgb(223,112,113)	1.9912	None
SOX3	HS3ST1	0.91824	50.55	0.545	rgb(223,113,114)	1.9912	None
SP5	WNT6	0.91824	50.55	0.549	rgb(223,112,113)	1.9912	None
ZFP28	HES6	-0.91824	50.55	-5.5E-01	rgb( 98,145,238)	1.9912	None
ZFP82	ITGAV	-0.91824	50.55	-5.5E-01	rgb( 98,145,238)	1.9912	None
ZIC3	KRT7	0.91824	50.55	0.552	rgb(223,112,113)	1.9912	None
AHRR	MIR23B	0.91824	50.55	0.546	rgb(223,113,114)	1.9912	2,2
ARX	ZNF702P	-0.91638	50.54	-5.4E-01	rgb( 99,145,238)	1.991	None
EBF3	HKDC1	0.91638	50.54	0.545	rgb(223,113,114)	1.991	None
EGR3	CSDC2	0.91638	50.54	0.537	rgb(223,114,116)	1.991	None
ELF4	IER3	0.91638	50.54	0.541	rgb(223,114,115)	1.991	None
ETV5	HRK	-0.91638	50.54	-5.4E-01	rgb(101,146,237)	1.991	None
ETV5	PRUNE2	-0.91638	50.54	-5.4E-01	rgb(100,146,237)	1.991	None
FOS	HPSE	-0.91638	50.54	-5.4E-01	rgb( 99,145,238)	1.991	None
GATA4	APCDD1	-0.91638	50.54	-5.4E-01	rgb( 99,145,238)	1.991	None
GLIS3	SPNS2	0.91638	50.54	0.543	rgb(223,113,114)	1.991	None
GLIS3	SYT7	0.91638	50.54	0.538	rgb(223,114,115)	1.991	None
HOXB5	SOHLH2	0.91638	50.54	0.537	rgb(223,114,116)	1.991	None
KLF10	FAM5B	-0.91638	50.54	-5.4E-01	rgb( 99,145,238)	1.991	2,2
LHX8	SLCO3A1	-0.91638	50.54	-5.4E-01	rgb( 99,146,238)	1.991	None
MAFB	DDC	0.91638	50.54	0.542	rgb(223,114,115)	1.991	None
NEUROG3	GPRIN3	0.91638	50.54	0.537	rgb(223,115,116)	1.991	None
NEUROG3	PHF15	-0.91638	50.54	-5.4E-01	rgb(101,146,237)	1.991	2,2
NKX2-2	B3GALT2	0.91638	50.54	0.537	rgb(223,114,115)	1.991	None
NKX3-2	FOXA1	-0.91638	50.54	-5.4E-01	rgb( 99,145,238)	1.991	None
ONECUT2	ATP8A1	0.91638	50.54	0.545	rgb(223,113,114)	1.991	None
PBX1	RAP1GAP	-0.91638	50.54	-5.4E-01	rgb( 99,145,238)	1.991	None
PITX1	FBXL16	-0.91638	50.54	-5.4E-01	rgb(100,146,237)	1.991	None
PRDM14	RUNX1	-0.91638	50.54	-5.4E-01	rgb( 99,145,238)	1.991	None
RFX3	TTC40	0.91638	50.54	0.535	rgb(223,115,116)	1.991	2,2
RFX6	NOVA2	0.91638	50.54	0.54	rgb(223,114,115)	1.991	None
ZFHX2	GPR112	-0.91638	50.54	-5.4E-01	rgb(100,146,237)	1.991	2,2
ZFHX2	QPCT	-0.91638	50.54	-5.4E-01	rgb(100,146,238)	1.991	None
ALX1	CTNND1	0.91452	50.53	0.528	rgb(223,116,117)	1.9908	None
ELF4	CEACAM6	0.91452	50.53	0.533	rgb(223,115,116)	1.9908	None
ELF4	PPP1R3C	0.91452	50.53	0.535	rgb(223,115,116)	1.9908	None
FOS	SCN7A	-0.91452	50.53	-5.3E-01	rgb(103,148,237)	1.9908	None
FOXA1	PDLIM5	0.91452	50.53	0.534	rgb(223,115,116)	1.9908	None
FOXC1	CPLX1	0.91452	50.53	0.528	rgb(223,116,117)	1.9908	None
FOXL1	EDN3	0.91452	50.53	0.528	rgb(223,116,117)	1.9908	None
GLIS3	CPLX1	0.91452	50.53	0.53	rgb(223,116,117)	1.9908	None
HOXB2	SCPEP1	0.91452	50.53	0.532	rgb(223,115,116)	1.9908	None
IRX3	DLK1	-0.91452	50.53	-5.3E-01	rgb(102,147,237)	1.9908	None
NKX2-2	GC	0.91452	50.53	0.532	rgb(223,115,116)	1.9908	None
NR4A3	JAG1	0.91452	50.53	0.529	rgb(223,116,117)	1.9908	None
PDX1	MARCH3	0.91452	50.53	0.526	rgb(223,117,118)	1.9908	None
POU3F2	IER3	0.91452	50.53	0.535	rgb(223,115,116)	1.9908	None
RFX2	ADAMTSL1	0.91452	50.53	0.53	rgb(223,116,117)	1.9908	None
SATB2	ATP2B2	-0.91452	50.53	-5.3E-01	rgb(101,146,237)	1.9908	None
ST18	HOXA-AS4	-0.91452	50.53	-5.3E-01	rgb(101,147,237)	1.9908	2,2
ZFHX2	NTS	-0.91452	50.53	-5.3E-01	rgb(102,147,237)	1.9908	None
ZFP82	CCSER1	-0.91452	50.53	-5.3E-01	rgb(101,146,237)	1.9908	None
ZIC1	MICALCL	-0.91452	50.53	-5.3E-01	rgb(102,147,237)	1.9908	2,2
ARX	CDC20B	0.91266	50.52	0.522	rgb(223,117,118)	1.9906	None
ELF4	ITIH2	0.91266	50.52	0.515	rgb(223,119,120)	1.9906	None
ESRRG	TMEM151A	0.91266	50.52	0.518	rgb(223,118,119)	1.9906	None
ETV5	S100A1	0.91266	50.52	0.519	rgb(223,118,119)	1.9906	None
FOXA2	SPOCK1	0.91266	50.52	0.52	rgb(223,118,119)	1.9906	None
GATA2	CMSS1	-0.91266	50.52	-5.2E-01	rgb(104,148,237)	1.9906	None
GATA3	FAM5B	0.91266	50.52	0.518	rgb(223,118,119)	1.9906	2,2
GATA3	KCNK3	0.91266	50.52	0.522	rgb(223,117,118)	1.9906	None
GATA6	CADPS2	0.91266	50.52	0.522	rgb(223,117,118)	1.9906	None
IRX1	UNC13C	0.91266	50.52	0.524	rgb(223,117,118)	1.9906	None
LHX1	SCG2	-0.91266	50.52	-5.2E-01	rgb(103,148,237)	1.9906	None
MIXL1	CRY2	0.91266	50.52	0.52	rgb(223,118,119)	1.9906	None
NEUROG3	IGFBP5	-0.91266	50.52	-5.2E-01	rgb(105,149,237)	1.9906	None
NKX2-2	MARCH4	0.91266	50.52	0.518	rgb(223,118,119)	1.9906	None
ONECUT3	FAM150B	0.91266	50.52	0.516	rgb(223,118,119)	1.9906	2,2
PAX3	H19	-0.91266	50.52	-5.2E-01	rgb(104,148,237)	1.9906	None
RARB	ZIC2	-0.91266	50.52	-5.2E-01	rgb(104,149,237)	1.9906	None
RFX4	CELF3	0.91266	50.52	0.516	rgb(223,118,119)	1.9906	None
RFX4	FRMPD4	0.91266	50.52	0.522	rgb(223,117,118)	1.9906	None
RXRG	ATF6	0.91266	50.52	0.518	rgb(223,118,119)	1.9906	None
SOX3	RBFOX2	0.91266	50.52	0.524	rgb(223,117,118)	1.9906	None
TLX3	CD163	0.91266	50.52	0.52	rgb(223,118,119)	1.9906	None
ZFHX2	RAB3A	-0.91266	50.52	-5.2E-01	rgb(103,148,237)	1.9906	None
ZFP82	ITGB6	-0.91266	50.52	-5.2E-01	rgb(104,148,237)	1.9906	None
ZFP92	CREB5	-0.91266	50.52	-5.2E-01	rgb(104,148,237)	1.9906	None
SIM1	HOXA-AS4	-0.91266	50.52	-5.2E-01	rgb(104,148,237)	1.9906	2,2
ASCL1	SLC26A4	0.9108	50.51	0.507	rgb(223,120,121)	1.9904	None
ATF6	TEAD1	-0.9108	50.51	-5.1E-01	rgb(106,150,236)	1.9904	None
EGR2	DBC1	-0.9108	50.51	-5.1E-01	rgb(106,150,236)	1.9904	2,2
ETV5	FFAR4	-0.9108	50.51	-5.1E-01	rgb(107,150,236)	1.9904	None
FEV	IRF4	-0.9108	50.51	-5.1E-01	rgb(107,150,236)	1.9904	None
ISL1	EMB	0.9108	50.51	0.513	rgb(223,119,120)	1.9904	None
LHX8	FOSL1	0.9108	50.51	0.51	rgb(223,120,121)	1.9904	None
MAF	CXCR4	-0.9108	50.51	-5.1E-01	rgb(107,150,236)	1.9904	None
MAF	PAX3	-0.9108	50.51	-5.1E-01	rgb(107,150,236)	1.9904	None
MAFB	PALM2-AKAP2	-0.9108	50.51	-5.1E-01	rgb(106,149,236)	1.9904	None
MSX1	SCN3A	0.9108	50.51	0.51	rgb(223,120,121)	1.9904	None
MYC	KIAA1244	-0.9108	50.51	-5.1E-01	rgb(107,150,236)	1.9904	2,2
NEUROD1	CDKAL1	0.9108	50.51	0.513	rgb(223,119,120)	1.9904	None
NKX2-2	AB074188	0.9108	50.51	0.514	rgb(223,119,120)	1.9904	2,2
NR2F1	GOLGA8A	-0.9108	50.51	-5.1E-01	rgb(107,150,236)	1.9904	None
OTX2	BC021061	-0.9108	50.51	-5.1E-01	rgb(106,149,236)	1.9904	2,2
RORC	DOCK8	-0.9108	50.51	-5.1E-01	rgb(106,150,236)	1.9904	None
RORC	HSF4	0.9108	50.51	0.514	rgb(223,119,120)	1.9904	None
SIX2	GLIPR1	-0.9108	50.51	-5.1E-01	rgb(106,150,236)	1.9904	None
SOX9	APBA1	0.9108	50.51	0.507	rgb(223,120,121)	1.9904	None
TFCP2L1	MAPK11	0.9108	50.51	0.511	rgb(223,119,121)	1.9904	None
ZIC2	CCDC162P	0.9108	50.51	0.515	rgb(223,119,120)	1.9904	None
JAZF1	TMEM27	0.9108	50.51	0.511	rgb(223,119,120)	1.9904	2,2
ARID5A	ENTPD3-AS1	0.90895	50.5	0.497	rgb(222,122,123)	1.9902	None
ELF4	CALCB	0.90895	50.5	0.495	rgb(222,122,123)	1.9902	None
ELF4	SMARCA1	0.90895	50.5	0.497	rgb(222,122,123)	1.9902	None
ETV5	MAPK11	-0.90895	50.5	-5.0E-01	rgb(109,151,236)	1.9902	None
FOS	KCNJ2	-0.90895	50.5	-5.0E-01	rgb(109,151,236)	1.9902	None
FOSL1	CDKN1A	0.90895	50.5	0.503	rgb(223,121,122)	1.9902	None
FOXA1	MARCH8	-0.90895	50.5	-5.0E-01	rgb(109,151,236)	1.9902	None
HOXD4	PLXNA2	-0.90895	50.5	-5.0E-01	rgb(108,151,236)	1.9902	None
LHX1	KLHL29	-0.90895	50.5	-5.0E-01	rgb(108,150,236)	1.9902	None
LMX1B	CCL2	-0.90895	50.5	-5.0E-01	rgb(109,151,236)	1.9902	None
NEUROD1	MFAP4	0.90895	50.5	0.498	rgb(222,122,123)	1.9902	None
NKX2-2	GPR112	0.90895	50.5	0.505	rgb(223,121,122)	1.9902	2,2
NR4A3	DUSP6	0.90895	50.5	0.503	rgb(223,121,122)	1.9902	None
PBX1	GPRIN3	-0.90895	50.5	-5.0E-01	rgb(108,151,236)	1.9902	None
PBX1	TMEM185A	0.90895	50.5	0.502	rgb(223,121,122)	1.9902	None
PRDM16	CES1	-0.90895	50.5	-5.0E-01	rgb(108,151,236)	1.9902	None
RUNX2	INS-IGF2	-0.90895	50.5	-5.0E-01	rgb(108,151,236)	1.9902	None
ZIC3	PLXND1	0.90895	50.5	0.496	rgb(222,122,123)	1.9902	None
CREB5	TGFB3	0.90709	50.49	0.492	rgb(222,123,124)	1.99	None
ELF4	ENOX1	0.90709	50.49	0.49	rgb(222,123,124)	1.99	None
ETV5	GDAP1L1	-0.90709	50.49	-4.9E-01	rgb(110,152,236)	1.99	None
FOXA1	ESRRG	0.90709	50.49	0.488	rgb(222,124,125)	1.99	None
GLI2	NTS	-0.90709	50.49	-4.9E-01	rgb(110,152,236)	1.99	None
HSF4	MYRF	0.90709	50.49	0.488	rgb(222,124,125)	1.99	None
IRX1	GABRA2	0.90709	50.49	0.492	rgb(222,123,124)	1.99	None
JUNB	KLHL35	0.90709	50.49	0.486	rgb(222,124,125)	1.99	None
MNX1	KIRREL2	-0.90709	50.49	-4.9E-01	rgb(111,153,236)	1.99	None
NEUROD1	FAM222A	0.90709	50.49	0.493	rgb(222,123,124)	1.99	None
NEUROG3	MKRN3	0.90709	50.49	0.491	rgb(222,123,124)	1.99	None
