	ARNT2	ARX	ASCL1	E2F7	EBF3	ETV1	FEV	FOXJ1	FOXP2	GATA2	HIC1	HLF	ISL1	LMX1A	LMX1B	MAFA	MAFB	NEUROD2	NEUROG3	NFAT5	NHLH1	NR4A3	ONECUT1	PAX4	PAX6	PBX3	POU5F1	RFX6	SIX2	SMAD9	SOX4	SPIB	TET1	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF519	ZNF846
GO_NEGATIVE_REGULATION_OF_PEPTIDE_HORMONE_SECRETION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.006397238233809999	1	1	1	1	1	1	1	1	1
GO_NEGATIVE_REGULATION_OF_PEPTIDE_SECRETION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06636430812399896	1	1	1	1	1	0.04676782742979313	1	1	1	1	1	1	1	1	1
GO_NEGATIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS	1	1	0.00028588025047704413	1	1	1	0.03563121980048689	1	1	1	1	1	0.020321032543593742	1	0.003081259179145923	1	1	1	1	1	0.030398505140110554	1	0.03388277436399023	1	0.05840155409327841	1	1	0.06935515514123436	1	0.05239758729495225	0.09288540237155574	1	1	0.03249263206381636	1	1	0.02413708350874988	1	1	0.005487264557818783
GO_NEGATIVE_REGULATION_OF_PHOSPHORYLATION	1	1	0.03868385700475985	1	1	1	0.07854770146752443	1	1	1	1	1	0.08124017408318052	1	0.08881664559488989	1	1	1	1	1	1	1	1	1	0.02644564960898832	1	1	1	1	0.0351565034923641	1	1	1	0.05470133862325588	1	1	1	1	1	0.009636158552789098
GO_NEGATIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY	1	1	1	1	1	1	1	0.006723632366440024	0.005240928306590953	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.061347508750624447	1	1	0.008403693443545857	1	1	1	1	1	1
GO_NEGATIVE_REGULATION_OF_PROTEIN_DEPHOSPHORYLATION	1	1	0.004582773612442637	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_NEGATIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.015534515549321948	1	0.05252165955537802	1	1	1	1	1	1	1	1	1	1	0.06456647460272535	1	1	0.0008787538393515426	1	1	1
GO_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04077575299292335	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS	1	1	0.0765637394163976	0.09578022499823391	1	1	1	1	1	1	1	1	1	1	0.027378454224490922	1	1	1	1	1	0.034037832573700966	1	0.03953714974181921	1	0.07189028291828448	1	1	1	1	0.05844542435297506	1	1	1	0.040601710939563995	1	1	0.001808569474293087	1	1	0.007337547214915863
GO_NEGATIVE_REGULATION_OF_PROTEIN_POLYMERIZATION	1	1	1	1	1	1	1	0.0021672651656583497	0.0016821688545651803	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.022885284448761922	1	1	1	1	1	1
GO_NEGATIVE_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY	1	1	1	1	1	1	0.0035591141265907122	1	1	1	1	1	0.009191048174015837	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06677419310266242	1	1	1	1	1	1	1	1	0.060508285936565875
GO_NEGATIVE_REGULATION_OF_PROTEOLYSIS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.011850272815685736	1	0.07001111684449657	1	1	1	1	1	1	1	1	1	1	0.022946042904033792	1	1	0.009333284301807021	1	1	1
GO_NEGATIVE_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_JAK_STAT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0028756355806819345	1	1	1	1	1	1
GO_NEGATIVE_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.004276871643190017	1	1	1	1	1	1
GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.004579555143028657	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0733148591133993	1	0.03178013396767321	0.06379705910512867	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_STIMULUS	1	1	1	1	1	1	0.025488822224745022	1	1	0.023995929855490594	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03835450968298226	1	1	1	1	1	1	1	1	0.07073149902570863	1	1	1	1	1	0.04321710105190357
GO_NEGATIVE_REGULATION_OF_SIGNALING	1	1	1	1	1	1	0.010356334375242637	1	1	0.02630109120423585	1	1	1	1	0.06364817883936302	1	1	1	1	1	1	0.06364817883936302	1	1	0.07186059082656215	1	1	1	0.055753651143273464	1	1	1	1	1	1	1	1	1	1	0.005851980373896337
GO_NEGATIVE_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS	1	1	0.011575559044049166	1	1	1	1	1	1	0.02709709847636521	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.005844070561571546	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_NEGATIVE_REGULATION_OF_STRIATED_MUSCLE_CELL_DIFFERENTIATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0009002833614193406	1	1	1	1	1	1	1	1	1	0.00980423592320434	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_NEGATIVE_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION	1	1	1	1	1	1	1	0.008172326800804819	0.006376689431941918	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07782711384747432	1	1	1	1	1	1
GO_NEGATIVE_REGULATION_OF_TISSUE_REMODELING	1	1	1	1	1	1	0.0009447456380051733	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_NEGATIVE_REGULATION_OF_TRANSCRIPTION_BY_COMPETITIVE_PROMOTER_BINDING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0003167849175856885
GO_NEGATIVE_REGULATION_OF_TRANSFERASE_ACTIVITY	1	1	1	0.013917870847360181	1	1	0.023306373922605594	1	1	1	1	1	0.033837602382116305	1	1	1	1	1	1	1	1	1	1	1	0.08392866906347318	1	1	1	1	1	1	1	1	0.011374182625550233	1	1	1	1	1	0.0011889720973864426
GO_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	1	1	1	1	1	1	0.03106758295581269	1	1	1	1	1	1	1	1	1	0.019279675835659593	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_TRANSPORT	1	1	1	1	1	1	0.028953695903591536	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0731729709222797	1	1	1	0.035971427002549405	1	0.05170719888681119	1	1	1	1	1	1	1	1	1
GO_NEGATIVE_REGULATION_OF_TRANSPORT	1	1	1	1	1	1	0.01981946815973168	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09709032624611824	1	1	1	1	1	0.01402842346679245	1	1	1	1	1	1	1	1	1
GO_NEGATIVE_REGULATION_OF_TRANSPORTER_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.017963376631562555	1	1	1	1	1	1	1	1	1	1	1
GO_NEGATIVE_REGULATION_OF_T_CELL_DIFFERENTIATION	1	1	1	1	1	0.0007406049368033907	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01116256985846742	1	1	1	0.005167051343006879	1	1	1	1	0.008180167237596958	1	1	1	1	1	0.006847840419326179
GO_NEGATIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT	1	1	1	1	1	1	1	1	1	1	1	1	1	0.038534779240118056	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_NEGATIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION	1	1	1	1	1	1	1	1	1	0.009717719191474905	1	1	1	1	1	1	1	1	1	1	1	1	1	0.004317902707116517	0.019089619490067156	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_NEGATIVE_REGULATION_OF_VIRAL_LIFE_CYCLE	1	1	1	1	1	1	1	1	1	0.018675807809333644	1	1	1	1	1	1	1	1	1	1	1	1	1	0.008411649632692808	0.03607681127887563	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_NEGATIVE_REGULATION_OF_VIRAL_PROCESS	1	1	1	1	1	1	1	1	1	0.026621720841738417	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01210747168833115	0.05081531916646154	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_NEGATIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY	1	1	1	0.05388874764114826	1	1	0.07564551501102046	1	1	1	1	1	1	0.042670808593280984	1	1	0.04815941701398785	1	1	1	1	1	1	1	0.04075747546184172	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.021256270031873803
GO_NERVE_DEVELOPMENT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0030037833143081727	0.0001609416022796406	0.0002741691286148873	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_NERVOUS_SYSTEM_PROCESS	1	1	1	1	1	1	0.02914768668652612	1	1	1	1	1	1	0.019725834173054957	0.06011647831409306	1	1	1	1	1	1	0.06011647831409306	1	1	1	1	1	0.08448170622681972	1	1	0.0007110045384167707	1	1	1	1	0.025853488241510236	1	1	1	0.09633365154659457
GO_NERVOUS_SYSTEM_PROCESS_INVOLVED_IN_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0005179968511644928	1	1	1	1	1	1	1	1	1
GO_NEURAL_PRECURSOR_CELL_PROLIFERATION	1	1	1	1	1	1	1	1	1	1	1	1	1	0.022357400364415136	1	1	1	1	1	1	1	1	1	0.0019075850743988099	0.002031917761589952	0.012055041065655026	1	1	0.00045242967752667784	1	0.0715487998005333	1	1	1	1	1	1	1	1	1
GO_NEURAL_RETINA_DEVELOPMENT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0059650665016142135	0.026021087193095704	1	1	1	1	1	1	1	1	0.019236587326562637	1	1	1	1	1	1
GO_NEURAL_TUBE_DEVELOPMENT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02814961146321604	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_NEUROEPITHELIAL_CELL_DIFFERENTIATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0015230092411163687	1	0.0036518337966919834	1	1	1	1	1	1	1	0.016243762458291622	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_NEUROGENESIS	1	0.08961449618046646	0.012622844365192898	0.061920043379048884	1	0.054034239832020936	0.0017848307086083537	1	0.03557602685182171	1	1	1	1	1	1	0.021538220120228213	0.00019205951429546175	1	1	1	1	0.00015461198383004415	1	0.004087886588958423	0.004558532027455708	1	1	1	0.013914274635358437	1	0.006904648130523494	0.021538220120228213	1	0.0002849168761559495	1	0.03687257886417328	1	0.016119580844316417	0.004366099954616898	0.012870610883730427
GO_NEUROMUSCULAR_JUNCTION	1	1	1	0.007484116498596705	1	1	1	1	1	1	1	1	1	0.005813646150014562	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0013335435492073389	1	1	1	1	1	1	1	0.004339751742094222	1
GO_NEUROMUSCULAR_JUNCTION_DEVELOPMENT	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0025599971344359984	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_NEUROMUSCULAR_PROCESS	1	1	1	1	1	1	1	0.003931737036401373	1	1	1	1	1	0.011240188841194931	1	1	1	1	1	1	1	1	0.007157394844985232	1	1	1	1	1	1	1	0.03746111893137827	0.00039397150279918414	1	1	1	1	1	1	1	1
GO_NEUROMUSCULAR_SYNAPTIC_TRANSMISSION	1	1	1	1	1	1	1	1	6.688754573547229e-07	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00012285558425984	1	1	1	1	1	1	1	1	1	1	1	1
GO_NEURONAL_DENSE_CORE_VESICLE	1	1	1	1	1	1	1	1	1	1	5.321726532669935e-06	1	1	1	1	1	1	1	1	1	1	1	1	0.00016355314154237188	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_NEURONAL_STEM_CELL_POPULATION_MAINTENANCE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0028724354291499443	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_NEURON_APOPTOTIC_PROCESS	1	1	1	1	1	0.019149596405184877	1	1	1	1	1	1	1	1	1	1	0.058359238663417745	1	1	1	1	0.026097806349716923	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_NEURON_DEATH	1	1	1	1	1	0.0035880209262231233	1	1	1	1	1	1	1	1	1	0.0838822093685383	1	1	1	1	1	0.0057720069864055645	1	1	0.03625675869491074	1	1	1	1	1	0.08282377608942404	1	1	1	1	1	1	1	1	1
GO_NEURON_DEVELOPMENT	1	0.027810355650345953	0.0015439093291399475	0.011968869082685796	0.07750220252470408	0.015726444789744942	0.0004517407934153672	1	0.05543009472889171	1	1	1	1	0.08994508126001266	1	0.0649622940578124	0.008797863294379815	1	1	1	1	9.891031756081858e-06	0.04419966749685522	0.03415086399571554	1	1	1	1	0.015915474781565297	1	0.0013128361220027251	1	1	0.00010508341509096741	1	0.09583572363430515	1	0.0032520731920073764	0.057560888635574625	0.010960172334309126
GO_NEURON_DIFFERENTIATION	1	0.053390665027959305	0.004968777885140163	0.030131724451699426	1	0.031171977743325474	0.0004625545475235304	1	0.02007832816926647	1	1	1	1	0.05630300968280377	1	0.009663180230677915	4.425280088327099e-05	1	1	1	1	4.469065390644289e-05	0.08223971522187778	0.0013599008220602782	0.003050345999773274	0.06228636686679501	1	1	0.004604289334496747	1	0.0018097618479532285	0.009663180230677915	1	0.0001852348595343667	1	0.023306832628989915	1	0.007872904226441158	0.0016162093859793947	0.012106909785982278
GO_NEURON_FATE_COMMITMENT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.022759327245101213	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_NEURON_MIGRATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05613288021733254	1	0.07974485387700114	1	1	1	1	1	1	1	1	0.009850609494454265
GO_NEURON_PROJECTION	1	0.04886279895056589	0.017074307056405003	0.0017489363272378267	1	1	1	1	0.08522581390225337	1	0.006035445545807372	1	0.04133306038886231	0.014507002671683589	0.04886279895056589	1	0.019937373072369646	1	1	1	0.021580005600090768	0.0020446142449891402	0.020406264775025607	1	1	1	1	0.07182602680703076	1	1	4.220845454372402e-06	1	1	0.006257268978198116	1	1	1	1	0.0013658389499104917	0.0031589796645704604
GO_NEURON_PROJECTION_GUIDANCE	1	1	0.009667421449096936	0.0013658003978206379	1	0.025594925557741455	1	1	1	0.03216127935581581	1	1	1	1	1	1	0.010588056501523058	1	1	1	1	8.816676601797191e-06	1	0.010588056501523058	1	1	1	1	1	1	1	1	1	1	1	1	1	0.028517571279998655	0.05227986386634553	1
GO_NEURON_PROJECTION_MEMBRANE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01313540544902414	1	1	0.014060361914274622	1	1	1	1	1	0.01180027611292056
GO_NEURON_PROJECTION_ORGANIZATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00957630478642113	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_NEURON_PROJECTION_REGENERATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0013654262471560763	1	1
GO_NEURON_PROJECTION_TERMINUS	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02102139541870951	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04732603646948208	1	0.00885396010933881	1	1	1	1	1	1	1	1	0.06122833416291362
GO_NEURON_RECOGNITION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0012160110686766368	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_NEURON_SPINE	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0023334339062077714	0.014290928910028144	1	1	1	1	1	1	1	0.01869077518915041	1	1	1	1	1	1	1	0.0016270451131937813	0.02358347402428207	1	0.09647002290144269	1	1	1	1	1	0.0013193760318156444
GO_NEURON_TO_NEURON_SYNAPSE	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01746497938712832	0.05508238625840445	1	1	1	1	1	1	1	0.07067875486622932	1	1	0.060132009568461764	1	1	0.054354986923415116	1	0.0006122810452824368	0.08750713134347254	1	0.023352984596883508	1	1	1	1	1	0.0030735394091244705
GO_NEUROPEPTIDE_SIGNALING_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.005335381241313941	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03930194350898075	1	1	1	1	0.00827509472261767	1
GO_NEUROTRANSMITTER_BINDING	1	1	1	1	1	1	1	1	0.00011768378043841565	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_NEUROTRANSMITTER_RECEPTOR_ACTIVITY	1	1	1	1	1	1	1	1	0.0032856662634269673	1	1	1	1	0.012055642767888175	1	1	1	1	1	1	1	1	1	1	0.057039836760788165	1	1	1	1	1	0.040039276240282806	0.009759215933183407	1	1	1	1	1	1	1	1
GO_NEUROTRANSMITTER_RECEPTOR_ACTIVITY_INVOLVED_IN_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_POTENTIAL	1	1	1	1	1	1	1	1	0.0006775982142701586	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_NEUROTRANSMITTER_RECEPTOR_TRANSPORT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.005614709320101552	1	1	1	1	1	1	1	1	1	1	1
GO_NEUROTRANSMITTER_REUPTAKE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0006609382472134717	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_NEUROTRANSMITTER_SECRETION	1	1	1	1	1	1	1	1	0.007962072845479118	1	1	1	1	0.02833918046256767	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06292831848553082	1	0.0890813894795972	0.023089896889103123	1	1	1	1	1	1	1	1
GO_NEUROTRANSMITTER_TRANSPORT	1	1	1	0.05831935298927027	1	1	0.08167886755399456	1	0.013326024606582054	1	1	1	1	0.04623990422365698	1	1	0.05215319677251251	1	1	1	1	1	0.03017740852347328	0.05215319677251251	1	1	1	1	0.09981801940462276	1	1	0.0035163712562910066	1	1	1	1	1	1	1	1
GO_NEUROTRANSMITTER_UPTAKE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.001139022690541558	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_NEUTRAL_AMINO_ACID_TRANSPORT	1	1	1	1	1	1	0.003592866124403571	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00980423592320434	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_NEUTROPHIL_CHEMOTAXIS	1	1	1	1	1	0.003580471448383804	0.018977828289161947	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.003091294060294514	1	1	0.003421529029713377	1	1	1	1	1	1
GO_NEUTROPHIL_EXTRAVASATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0006361969457099326
GO_NEUTROPHIL_MIGRATION	1	1	1	1	1	0.004997070678602	0.02609708217501494	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0049910915296470515	1	1	0.005516315891439083	1	1	1	1	1	0.04226719248776156
GO_NITRIC_OXIDE_MEDIATED_SIGNAL_TRANSDUCTION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0033136549140790894	1	1	1	1	1	1
GO_NON_CANONICAL_WNT_SIGNALING_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0018034162641819007	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06914763926096823	1	1	1	1	1	1	1	0.016252307160973478	1
GO_NON_MOTILE_CILIUM	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08141819252409	1	1	1	1	1	1	1	1	1
GO_NOREPINEPHRINE_METABOLIC_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2.7606095812982012e-05	1	1	1	1	1	1	1	1	1	1
GO_NOREPINEPHRINE_SECRETION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0011355417630432019	1	1	1	1	1	1
GO_NOREPINEPHRINE_TRANSPORT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.002467141946421725	1	1	1	1	1	1
GO_NOTCH_BINDING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0036651889848493546	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_NOTCH_SIGNALING_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.030444065922862085	1	1	1	0.0759509278888697	1	1	1	1	1	1	1	1	1	0.0262203962683073	1
GO_NUCLEAR_BODY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05194641836412517	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_NUCLEAR_ENVELOPE	1	1	1	1	1	1	1	1	1	0.027838704291516025	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.051066664633158676	1	1	1	1	1	1
GO_NUCLEAR_MEMBRANE	1	1	1	1	1	1	1	1	1	0.006133700539349474	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.012035539031117204	1	1	1	1	1	1
GO_NUCLEAR_RECEPTOR_TRANSCRIPTION_COACTIVATOR_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.007060044349910921	1	1	1	1	1	1	1	1	1	1	1
GO_NUCLEAR_SPECK	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.014108048353909552	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_NUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS	1	1	0.024119000446275463	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01678658414589629	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0656102813067867
GO_NUCLEOSIDE_TRIPHOSPHATASE_REGULATOR_ACTIVITY	1	1	1	1	1	1	0.03499110596336008	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.010699505860169989	1	1	1	1
GO_NUCLEOTIDE_PHOSPHORYLATION	1	1	0.018631994354328274	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0801968430226978	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0514274532101493
GO_OLIGODENDROCYTE_DIFFERENTIATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04994754538832491	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_OMEGA_PEPTIDASE_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.012812371956971047	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_ORGANELLE_FISSION	1	1	1	1	1	1	1	1	0.04994129431750216	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_ORGANELLE_LOCALIZATION	1	1	1	1	1	1	1	1	1	1	0.015514957856830103	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05974968819047888	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_ORGANIC_ACID_BIOSYNTHETIC_PROCESS	1	1	1	1	1	1	1	1	1	0.06043282858107024	1	1	1	1	1	0.012959268840705418	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_ORGANIC_ACID_METABOLIC_PROCESS	1	1	1	1	1	0.017655813772926132	1	1	1	0.06623621831093507	1	1	1	1	1	0.07189137760502584	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_ORGANIC_ACID_TRANSMEMBRANE_TRANSPORT	1	0.010559148689009867	1	1	1	1	0.003765330700108205	1	1	0.052394006523523995	1	1	0.009551947452861032	1	0.010559148689009867	1	1	1	1	1	1	1	0.013846585494291186	1	0.015664545215172687	1	1	1	1	1	0.009181065712488556	1	1	0.07357784730949035	1	1	1	1	1	1
