	TF	Hormone	pos	pos_path	pos_node_length	neg	neg_path	neg_node_length
152	ASCL1	GIP	0.6104267692004461	ASCL1->MYT1->ARX->LMX1A->GIP	5	-0.5757607890616322	ASCL1->MYT1->ARX->GIP	4
153	ASCL1	TPH1	0.6138486925606828	ASCL1->MYT1->ARX->LMX1A->TPH1	5	-0.4499931377255814	ASCL1->ATOH8->NEUROG3->RFX6->ARNT2->HHEX->TPH1	7
154	ASCL1	TAC1	0.5079240119749554	ASCL1->ATOH8->NEUROG3->RFX6->TAC1	5	-0.47860325217944	ASCL1->ATOH8->NEUROG3->TAC1	4
155	ASCL1	CCK	0.3922359540743769	ASCL1->ATOH8->NEUROG3->MAFB->HHEX->ETV1->ARNT2->LMX1B->FOXP2->CCK	10	-0.5669746794205516	ASCL1->MYT1->ARX->LMX1A->CCK	5
156	ASCL1	PYY	0.6281510648274499	ASCL1->MYT1->ARX->LMX1A->PYY	5	-0.38357452752824495	ASCL1->ATOH8->NEUROG3->MAFB->HHEX->ETV1->RFX6->LMX1A->PYY	9
157	ASCL1	SCT	0.5129156546511361	ASCL1->MYT1->ARX->SCT	4	-0.3467588391516319	ASCL1->ATOH8->NEUROG3->RFX6->GATA2->ISL1->SMAD9->SCT	8
158	ASCL1	NTS	0.5578802713253639	ASCL1->ATOH8->NEUROG3->NTS	4	-0.3356166846855546	ASCL1->ATOH8->NEUROG3->MAFB->HHEX->ETV1->RFX6->GATA2->NTS	9
159	ASCL1	GAST	0.49184445097802143	ASCL1->MYT1->ARX->LMX1A->GAST	5	-0.3080197741063942	ASCL1->ATOH8->NEUROG3->MAFB->HHEX->ETV1->RFX6->INSM1->GAST	9
160	DACH1	SST	0.3282210327107895	DACH1->PAX4->PROX1->RFX6->ARNT2->LMX1B->ETV1->SST	8	-0.35658794227887564	DACH1->PAX4->PROX1->RFX6->HHEX->ETV1->SST	7
161	DACH1	GHRL	0.27614744002561475	DACH1->PAX4->PROX1->RFX6->ARNT2->LMX1B->ETV1->GHRL	8	-0.40252419600990447	DACH1->PAX4->PROX1->RFX6->FEV->GHRL	6
162	DACH1	GIP	0.37990715113346835	DACH1->PAX4->PROX1->RFX6->ARNT2->LMX1B->FOXP2->GIP	8	-0.3634720344670423	DACH1->PAX4->PROX1->RFX6->LMX1A->GIP	6
163	DACH1	TPH1	0.31699190553466866	DACH1->PAX4->PROX1->RFX6->ARNT2->HHEX->TPH1	7	-0.3655095818163577	DACH1->PAX4->PROX1->RFX6->LMX1A->TPH1	6
164	DACH1	TAC1	0.28628275307154366	DACH1->PAX4->PROX1->RFX6->ARNT2->LMX1B->FOXP2->HLF->TAC1	9	-0.3578005683298711	DACH1->PAX4->PROX1->RFX6->TAC1	5
165	DACH1	CCK	0.3624012746684189	DACH1->PAX4->PROX1->RFX6->ARNT2->LMX1B->FOXP2->CCK	8	-0.2382812381178507	DACH1->PAX4->PROX1->RFX6->ARNT2->LMX1B->ETV1->ISL1->ARX->LMX1A->CCK	11
166	DACH1	PYY	0.26399170701079744	DACH1->PAX4->PROX1->RFX6->ARNT2->LMX1B->ETV1->ISL1->ARX->LMX1A->PYY	11	-0.37402577508932966	DACH1->PAX4->PROX1->RFX6->LMX1A->PYY	6
167	DACH1	SCT	0.24426982540053238	DACH1->PAX4->PROX1->RFX6->GATA2->ISL1->SMAD9->SCT	8	-0.29006703069685297	DACH1->PAX4->PROX1->RFX6->MYT1->ARX->SCT	7
168	DACH1	NTS	0.22617436101122795	DACH1->PAX4->PROX1->RFX6->ARNT2->LMX1B->ETV1->ISL1->ARX->LMX1A->NTS	11	-0.32726180080657796	DACH1->PAX4->PROX1->RFX6->GATA2->NTS	6
169	DACH1	GAST	0.20670641740159046	DACH1->PAX4->PROX1->RFX6->ARNT2->LMX1B->ETV1->ISL1->ARX->LMX1A->GAST	11	-0.3003518911836525	DACH1->PAX4->PROX1->RFX6->INSM1->GAST	6
170	ZFP92	SST	0.8130103020000001	ZFP92->MAFB->SST	3	-0.7151293364192643	ZFP92->MAFB->HHEX->ETV1->SST	5
171	ZFP92	GHRL	0.5892692362457854	ZFP92->ARNT2->LMX1B->FEV->GHRL	5	-0.641605977194531	ZFP92->MAFB->HHEX->ETV1->RFX6->FEV->GHRL	7
172	ZFP92	GIP	0.6390919323942194	ZFP92->MAFB->HHEX->ETV1->ARNT2->LMX1B->FOXP2->GIP	8	-0.6695116941666782	ZFP92->MAFB->HHEX->ETV1->GIP	5
173	ZFP92	TPH1	0.4801154752353037	ZFP92->ARNT2->LMX1B->FEV->SPIB->RFX6->LMX1A->TPH1	8	-0.69123402995283	ZFP92->MAFB->HHEX->TPH1	4
174	ZFP92	TAC1	0.48159398243954715	ZFP92->MAFB->HHEX->ETV1->ARNT2->LMX1B->FOXP2->HLF->TAC1	9	-0.5703184691992946	ZFP92->MAFB->HHEX->ETV1->RFX6->TAC1	6
175	ZFP92	CCK	0.6096429883958674	ZFP92->MAFB->HHEX->ETV1->ARNT2->LMX1B->FOXP2->CCK	8	-0.5710227277761978	ZFP92->ARNT2->LMX1B->FOXP2->CCK	5
176	ZFP92	PYY	0.49130192939097866	ZFP92->ARNT2->LMX1B->FEV->SPIB->RFX6->LMX1A->PYY	8	-0.596180739694531	ZFP92->MAFB->HHEX->ETV1->RFX6->LMX1A->PYY	7
177	ZFP92	SCT	0.4139290708791668	ZFP92->MAFB->HHEX->ETV1->ISL1->SMAD9->SCT	7	-0.4696673009571538	ZFP92->MAFB->HHEX->ETV1->ISL1->ARX->SCT	7
178	ZFP92	NTS	0.4298750643958622	ZFP92->ARNT2->LMX1B->FEV->SPIB->RFX6->GATA2->NTS	8	-0.5216410083824621	ZFP92->MAFB->HHEX->ETV1->RFX6->GATA2->NTS	7
179	ZFP92	GAST	0.3945275258089225	ZFP92->ARNT2->LMX1B->FEV->SPIB->RFX6->INSM1->GAST	8	-0.47874778846927024	ZFP92->MAFB->HHEX->ETV1->RFX6->INSM1->GAST	7
