Unnamed: 0	wt_0_8h_8hpi_1	wt_0_8h_8hpi_2	wt_0_8h_8hpi_3	wt_100_8h_8hpi_1	wt_100_8h_8hpi_2	wt_100_8h_8hpi_3	wt_0_8h_24hpi_1	wt_0_8h_24hpi_2	wt_0_8h_24hpi_3	wt_100_8h_24hpi_1	wt_100_8h_24hpi_2	wt_100_8h_24hpi_3	wt_0_8h_48hpi_1	wt_0_8h_48hpi_2	wt_0_8h_48hpi_3	wt_100_8h_48hpi_1	wt_100_8h_48hpi_2	wt_100_8h_48hpi_3	wt_0_8h_72hpi_1	wt_0_8h_72hpi_2	wt_0_8h_72hpi_3	wt_100_8h_72hpi_1	wt_100_8h_72hpi_2	wt_100_8h_72hpi_3
LAMC2	10.7194174178992	10.863948118155198	10.6892286332529	10.8709254563141	10.4373333555462	10.961491810253198	10.8281763816579	10.816201202335	11.3901256793471	11.013148277099301	10.868096782352	11.3917988473688	10.6453388263702	10.627836678698	10.688501017169	10.8692500286357	10.886752176308	10.8260878378369	9.69609698910327	9.865073428741761	10.4157085311851	11.491756062151302	11.4798062965831	9.83154465211088
LAMC3	6.71342972976087	6.6046615307473395	6.581778624038639	6.40426451474895	6.730569111789549	6.799217831915651	6.77813067727566	6.541317889830519	6.44868992302709	6.693631068422119	6.75500625734288	6.79746379162023	6.569422623030441	6.683685576677519	6.58822145922449	6.7028542289853394	6.58859127533826	6.68405539279129	6.5297355193735	6.706911667027629	6.70000349605629	6.54305643896027	6.541317889830519	6.59839649332795
LAMP1	12.6667465505531	12.6577484600792	12.5813760035869	12.3328594217613	12.3598536931828	12.58897106266	12.703639834370302	12.6886736149481	12.7739943299436	12.6724847388342	12.5772446530341	12.5816331337383	12.513353856196499	12.5233747497878	12.4803552924016	12.653195680513699	12.6431747869224	12.686194244308698	12.458053064532098	12.4252999250974	12.538476818076301	12.4989214356839	12.6418808803408	12.4389947916623
LAMP2	11.817553403897	11.9057612979486	11.908500770620401	11.965732084181399	11.701108402026598	11.692889984011199	11.990375460817402	12.0197252105865	12.1082728917389	11.886490140314901	11.8249397934592	11.9553882093045	11.8964405165589	11.8744999945261	11.957416511926699	11.812755631377302	11.834696153410098	11.7517796360095	11.546042129127901	11.5911767818692	11.740636592354601	11.9954845656122	11.982550509957399	11.614094602474301
LAMP3	7.7430584776513305	7.752192656257121	7.736605895522129	7.574621123661999	7.54721858784462	7.59397887004962	7.30578195448317	7.4793627686597	6.96977696685826	7.15635531405763	7.10029171656302	7.003754618273879	7.93263573416021	7.939083327997039	7.9024745576255	7.46926254414779	7.4628149503109595	7.4994237206825	8.61133246355125	8.68366030157207	8.38605166646318	7.7303268245239405	7.5404817698212	8.444213305020678
LAMP5	7.290022113483389	7.09951978946769	6.97368356266459	6.1522406230924105	6.723747595139519	7.10125627554882	6.8073874150451505	6.9192789981301495	6.77415710079136	6.97706849975045	6.963465454576889	7.30426541922112	6.7925124284285	6.821362559913251	6.984637027039829	7.2186410533427905	7.18979092185804	7.026516454731469	6.75399018481846	6.82587815763327	6.772734450597531	7.48386086392852	7.31368435320228	7.17114999293257
LAMTOR1	10.933881029905901	10.949199433118599	10.9148237289025	10.9882335061028	10.9422782964649	11.045405409113	10.9952940274478	11.0630362992573	11.0119343407308	10.972536569115698	10.994233464354998	10.872256914175301	10.9219975459516	10.945540006801	10.8296789298096	10.9729407519587	10.949398291109299	11.065259368100701	11.0790765796899	10.8883408224122	10.9785625670784	10.7429694195672	10.8442660097961	10.927122773836201
LAMTOR2	9.83476171530925	9.74180402352032	9.86635078001019	9.77640987233567	10.0552829477025	9.68164267823283	9.79999774560696	9.842634049389961	9.907765617917061	9.876145865984679	9.98449120406443	9.78108566109285	9.81438265132686	9.80260692703646	9.62344328448525	9.82596485780484	9.83774058209525	10.0169042246465	9.68559127070884	9.70593080705651	9.7195554756811	9.91896013596293	9.7476389577525	9.8722882635724
LAMTOR3	10.3671327393244	10.4439472792053	10.4879947992291	10.7337670965725	10.5033234769299	10.371180916858302	10.5280761919998	10.6351624276629	10.5760051340394	10.5810182201955	10.4738552821067	10.7025706240021	10.3617299094556	10.2770940735677	10.3719565727648	10.5558527478172	10.6404885837051	10.545626084508099	10.232383692357	10.2448187600838	10.2280329557126	10.4936872099933	10.481328844692198	10.3285566007916
LAMTOR4	9.6843917840504	9.556953549447789	9.67219455434287	9.415505887794101	9.79782059160193	9.45209757691669	9.673531435884358	9.8485078154609	9.86188302825567	9.73602819014764	9.87160951547988	9.60034870339889	9.60297557562234	9.71415861482908	9.49302627662269	9.63136504435031	9.520182005143571	9.741314343349961	9.46597065882214	9.32843243050867	9.36015842573788	9.593150955091161	9.420131478495849	9.64629108255286
LAMTOR5	10.5015851518002	10.4155005332471	10.5536371863713	10.5493338298619	10.8075876855213	10.393177726148599	10.556057370438	10.6324835431572	10.533034971471	10.6383694413455	10.820519672161698	10.5295353960849	10.4744954880002	10.5065467962825	10.320262561692	10.5525491546311	10.520497846348698	10.706782080939302	10.382849547882	10.2998117034213	10.308073019750099	10.476812925597	10.301274366522199	10.6834458979565
LAMTOR5-AS1	6.632452692860889	6.6145732900952	6.62269835957642	6.61125595995927	6.664894168256319	6.6405189598126695	6.67087100907277	6.676493735985139	6.5585900441698595	6.33470982883909	6.75642092228161	6.74058826795047	6.58652945509692	6.71436632237695	6.48091102715561	6.667777564174041	6.539940696894011	6.77339599211536	6.69141666154357	6.77114514091218	6.74927948493016	6.8116165390865095	6.304554239363	6.46015624149145
LANCL1	11.1201861555566	11.1100884404267	11.1842462248755	11.510996136953	11.5412892823427	11.318815928996301	11.429534471269902	11.364251973069502	11.404184979105999	11.3623119451839	11.4307241093988	11.5488497062364	11.225585795933199	11.155248403562801	11.2621768440349	11.210191505878198	11.280528898248502	11.173600457776502	10.9334413059761	10.8953231538387	10.826944207665699	11.146266881192698	11.1812553673157	11.0915757106146
LANCL2	10.0003221264435	10.0093693861196	9.933048462705589	10.3870703378424	10.3599285588141	10.5888913290562	10.206209239939598	10.121986964362	10.168030228382301	10.1381722165781	10.0404503281519	10.0594303556043	9.9482763696233	9.85352506350422	9.86394826726651	10.245741988963198	10.3404932950823	10.33007009132	10.092027419272302	10.2018826404069	10.229113437151199	9.95162784138292	10.0237167842522	9.931462696035199
LANCL3	7.791185684919269	7.9614999422391906	7.8673957453980705	7.83853064319984	7.32758787124008	7.60990046176343	7.513663226408029	7.56836964828674	7.2437866430881	7.3927342887052205	7.36309081908334	7.25870972950341	8.034917533228692	7.95608172076365	8.01478563660983	7.5711263157501305	7.6499621282151695	7.59125821236899	8.59701311986302	8.657714570794049	8.56748629027869	7.708677062981371	7.62291265979352	8.14210503508745
LAP3	10.140306520733802	10.107893975718198	10.1189412401988	10.4033659929682	10.5006036280149	10.467461834573301	10.2664798859097	10.2715485830526	10.187119236478999	10.210869661761699	10.2035240797646	10.198686102135	10.1001748230313	10.0709434338581	10.172678834188401	10.3119679545535	10.3411993437267	10.239463943396501	10.2850037567565	10.1519136894973	10.2131758547426	10.061932250741698	10.197299202855099	10.225304361813
LAPTM4A	13.475184104641599	13.3861448495589	13.4368757185271	13.4203098753052	13.6874276405533	13.535235033648501	13.591220011679	13.761920414621999	13.7607041026932	13.4470357894819	13.465623513875698	13.6628228470332	13.441519966029801	13.407505352969	13.3716473013006	13.4814111285852	13.515425741645998	13.551283793314301	13.044409153892698	12.9637529778334	12.9993762761223	13.763197234176301	13.6545652828989	13.4229589633812
LAPTM4B	12.6578748055354	12.531135253180599	12.372918192899899	12.839022931489902	13.219241588554402	13.6938927693965	12.893441283142	13.0769929777423	12.991460582509301	13.3102535803323	13.2327680597644	13.3567795977139	12.3851722219398	12.342732953841901	12.4545460445982	13.0211514521082	13.063590720206099	12.9517776294498	11.803651548410699	11.779092732228902	11.845531434158401	12.805300936211099	12.7237935783605	12.6188757337145
LAPTM5	6.6674310502994	6.66336112968922	6.64837294587492	6.78010340065077	6.79231316248132	6.83727771392423	6.544695921112861	6.4049882339895	6.31093373683323	6.544695921112861	6.556157723172059	6.751463313331809	6.5739475181042	6.49786967170113	6.8805614002704	6.8172507576702905	6.89332860407336	6.5106368755040895	6.77064123627376	6.80950478940641	6.74513161543961	6.922363473049519	7.01174580498101	6.974867885944329
LARGE	11.212068320573199	11.1563578168606	11.2015801075268	11.467122776508699	11.634254287646401	11.4985874156478	11.3192448680268	11.1952084403676	11.486471800936402	11.4350759939751	11.366687196888599	11.4868883543843	11.196051942935801	11.2494366409195	11.2511565344683	11.3556119261783	11.3022272281946	11.3005073346458	10.889283244644899	10.9012908809629	11.0472012023278	11.459723631581301	11.6401412200091	11.082766380579699
LARGE-AS1	6.493947656852139	6.54615079640555	6.648522694413071	6.762738017637809	6.606128598977599	6.29901290495504	6.44484235957142	6.755747267655781	6.625826933676589	6.44484235957142	6.72121817847118	6.58619222718798	6.58802298322688	6.60480598518322	6.7213483738251	6.53426751087024	6.517484508913901	6.4009421202720205	6.6707876747323205	6.38380777103364	6.567084415029	6.684108594319089	6.38380777103364	6.46547741230067
LARP1	13.225785912916601	13.275504257176001	13.248845793087302	13.112209260732698	12.9630542279544	13.0430296202205	13.1432328550771	12.9787721989938	13.190058264865101	13.178301709242401	13.1711689811897	13.132005213276598	13.2420659304521	13.2281528602312	13.2683928857004	13.1527175692891	13.16663063951	13.126390614040801	13.3670578017666	13.3995115254901	13.331934960925901	13.100974633396302	13.240114293808698	13.135568560414901
LARP1B	9.34964366321101	9.377898280558421	9.397955866889939	9.67728749853452	9.592523646492289	9.53235088749773	9.522108472526382	9.56880403145265	9.51858734435926	9.46117943706793	9.526698267323178	9.66914000400978	9.488265999004891	9.45822930634029	9.527452813273241	9.37484324507888	9.40487993774348	9.335656430810529	9.271802646928169	9.23375632219597	9.256173682351891	9.47112793164506	9.396959867195731	9.28231745744661
LARP4	11.092424969574001	11.138009354888	11.1708487341516	11.269757485640199	11.1330043296982	11.034486191907499	11.1687970981247	11.205630069219598	11.2231840871487	11.2149487124889	11.1594456625821	11.2637742527257	11.1421041987797	11.053065834033301	11.1403150570397	11.1314119984014	11.2204503631478	11.133201140141402	11.0243412466889	11.051875291201	11.0462789436023	11.138945337059601	11.1300813713594	11.013795110885502
LARP4B	11.7800469589737	11.815132987125	11.787378091858699	11.510120811442	11.404862726988098	11.488127412787001	11.7498782182579	11.7015377322556	11.8148114752161	11.758144463666598	11.6990322991657	11.649509468029098	11.755404575420101	11.818337003038302	11.830797876577302	11.669726268761401	11.6067938411431	11.594332967604199	11.6813852522298	11.6984872088598	11.6157852435113	11.660853754208699	11.751204448081902	11.7701555016065
LARP6	9.69277750812046	9.68542851835527	9.712841201579991	9.470800840089769	9.49284780938533	9.41060975971118	9.668728676276599	9.88035479967341	9.828694035863009	9.645070127475108	9.655227842914721	9.672282232945	9.68913184021754	9.69478837878588	9.66482998741348	9.585434842008029	9.57977830343969	9.60973669481209	9.363361366868721	9.21151968779717	9.63515550905892	9.871973193830721	9.80203103406585	9.41300158658422
LARP7	10.3930043035696	10.3551382937264	10.4013093756295	10.573294334654198	10.6868923641836	10.5483791184742	10.659320663899901	10.7476576370047	10.531427254947099	10.4513208976297	10.391013291392198	10.5913551113393	10.422664012697	10.2541455960195	10.4193347469064	10.4534896099845	10.6220080266619	10.4568188757751	10.3159817912449	10.3755683666925	10.2022600515564	10.325683892588401	10.2380679502735	10.42726482752
LARS	11.5807020834427	11.46824714651	11.470360296570599	11.293511540004198	11.6308763508021	11.6245369006204	11.6193723429321	11.6870914421787	11.660828621549301	11.644231308357698	11.5686031603831	11.622134784842999	11.496415923703498	11.3995120418231	11.5722258076474	11.5213929714626	11.618296853343	11.445583087518699	11.3725027043908	11.4039859786915	11.4102090341796	11.3995114346517	11.3759372090789	11.3424453497603
LARS2	10.4705158080736	10.4331179791927	10.3920164675682	10.3965455778708	10.508739064513401	10.632043599387	10.5947703743429	10.3920974541442	10.4704988290792	10.5294459155612	10.5344963657037	10.466710108973801	10.4520176010559	10.424916384205401	10.508523067520699	10.4520288999898	10.4791301168404	10.395523433525	10.5941497519496	10.6267883155154	10.5216393366951	10.0897269602379	10.2547108667281	10.3492447273434
LARS2-AS1	6.4913002940534605	6.4897234164743605	6.535699533768951	6.493822137262581	6.49855276999988	6.36062441811611	6.369758802842691	6.43850866297765	6.44442871090603	6.529313985086469	6.65219703049001	6.535609721160281	6.694647818763911	6.599594200610309	6.590200798014999	6.28921369094757	6.38426730910117	6.39366071169648	6.52960782012993	6.43850866297765	6.57278968108369	6.53904241136387	6.43850866297765	6.41489490627296
LAS1L	10.2309392583639	10.1383796084691	10.157531750833401	9.98685929949849	10.2645382491828	10.207081822089801	10.202904220702901	10.204473217994801	10.1297766597579	10.154168440869	10.118390820835	10.1083120099517	10.167135666143801	10.1573317910968	10.1345865998727	10.1727028711512	10.182506746198198	10.2052519374223	10.2525736116504	10.2131076920409	10.264860140626	10.070030801367698	10.1437053437194	10.1767282642545
LASP1	14.045365192990902	14.1425128978951	14.054763310560698	14.1317039015326	13.840260786819902	14.1035095488229	14.1481334190585	14.181083915569902	14.257271590064	14.127362794899499	14.0549591828061	14.0177870589651	14.0504717999196	14.0491595111059	14.0119036230557	14.083427940333	14.0847402291467	14.121996117196801	14.023971966233402	14.019996505218401	14.162421689716899	13.968331300313698	14.011759876910698	13.8303191417591
LAT	7.379142783311139	7.344513496148889	7.3882244613465895	7.11428292563718	7.21817078712392	7.08703789153082	7.31596707156075	7.20147749178779	7.06634793154523	7.174038235204309	7.343205810871139	7.43532897486221	7.18876821678982	7.22020258041576	7.42166349578071	7.437087420995481	7.405653057369539	7.20419214200459	7.4024722021163605	7.2794225095756	7.48431035424196	7.359233766689191	7.427605463336071	7.2657240149212
LAT2	6.90437981255255	6.87499891150933	6.89472546239419	6.97975709340627	7.06789979653594	7.00872014388134	7.01680943169276	7.14186677128083	6.62922250223054	7.024551556940191	6.63720180239599	6.9711167438383095	6.853754549225511	6.9197386320683805	6.865233419892711	6.992693716306441	6.926709633463581	6.981214845639251	6.809081266080099	6.9717946053866795	7.12239952301404	6.84245427635087	6.9420333520004105	6.970157761981031
LATS1	10.5855340791396	10.6583570308039	10.6621646385869	10.776622562812701	10.558153707819699	10.5467308844707	10.524272500662802	10.561656534013	10.6602390159946	10.5893145245926	10.6443334700365	10.6936183097684	10.7014821120295	10.5874201576842	10.734358173734199	10.5651302880862	10.6791922424315	10.5322542263815	10.6570734456326	10.6216219259136	10.653983501117699	10.7625643293434	10.7056128702685	10.5253839733508
LATS2	10.6695235993798	10.7232549759221	10.7080940159021	10.3368356948346	10.175641565207501	10.221124445267499	10.5769890202585	10.5044479724609	10.682936736883802	10.5039688753778	10.429149474681	10.3795692152834	10.676160131524199	10.7204161205775	10.7222379328077	10.4965431149627	10.4522871259094	10.4504653136792	10.7513993500942	10.782802451793001	10.852178325155199	10.513049247243401	10.629006594039	10.430722215651599
LAX1	6.43868141018203	6.49353168164447	6.51439856729607	6.43868141018203	6.27413059579473	6.211529938839919	6.5084692245105895	6.2448640045865496	6.39422697899701	6.340103700352219	6.2448640045865496	6.39422697899701	6.57163971906865	6.546344855936611	6.49589885945047	6.30572310129542	6.331017964427461	6.3814639609135995	6.566049015513119	6.57550927019098	6.5720447037371095	6.340103700352219	6.68948836136405	6.39422697899701
LAYN	7.80169694059063	7.69111785694842	7.66838688218931	7.599895948124349	7.931633199050981	7.999826123328299	7.67843555220567	7.56581948076831	7.9164755345155795	7.675317940909751	7.57377276424578	7.63445110956501	7.77696709013745	7.70996032212204	7.7068633655009195	7.7255262948106695	7.79253306282608	7.795630019447191	7.47369947451312	7.5393221426362	7.77165268552364	8.17753380226769	8.32607238224595	7.68240744029201
LBH	12.643685520253902	12.6217891485409	12.5658512138919	12.611330786401501	12.677019901540302	12.844833705487499	12.9926286589123	12.8947962932573	12.8294638205176	12.915809523791498	12.9095399227444	12.855369990104698	12.587699892936302	12.660152942377698	12.499907924444802	12.683493780645302	12.611040731203802	12.771285749136801	12.5587798171451	12.563153608364301	12.5475427555515	12.075169347314201	12.174897522797101	12.310010780989302
LBP	6.42522630419754	6.47734722198635	6.43203442639098	6.45245879297132	6.29609603960486	6.43203442639098	6.60817962040673	6.501320168436741	6.49885936129439	6.316891492212	6.334615494325731	6.59004037154863	6.43203442639098	6.3278694655498695	6.312559950466611	6.43203442639098	6.5361993872321	6.55150890231535	6.316891492212	6.334615494325731	6.3196189863604495	6.486175100733191	6.55758654847572	6.3196189863604495
LBR	11.9601557936874	11.917882490891198	11.9367294858409	12.017569829623199	12.144389738011599	12.087848753162598	12.353006194927799	12.3303626429126	12.293399102892199	12.124610415270698	12.109211568758301	12.1858785312365	12.0168385466574	11.922170564289999	11.9932676846965	11.9321800586853	12.026848041052698	11.9557509206462	11.6837373075294	11.7445781340899	11.715355563334	11.736683292957599	11.7138848649245	11.703404013222698
LBX1	6.388028346699669	6.36430429631432	6.34982086029454	6.235198401079151	6.3063705522352	6.34982086029454	6.34982086029454	6.34982086029454	6.34982086029454	6.34982086029454	6.34982086029454	6.34982086029454	6.34982086029454	6.425985709746469	6.34982086029454	6.34982086029454	6.27365601084261	6.34982086029454	6.34982086029454	6.34982086029454	6.34982086029454	6.34982086029454	6.34982086029454	6.34982086029454
LBX2	7.50789365225263	7.516780586505541	7.453023991972049	7.45331638797375	7.426655585215019	7.61792536881549	7.49131077545709	7.03568098137125	7.286061329181599	7.224079675677639	7.37625948597905	7.218922208611279	7.649489167738791	7.572667646283129	7.49936272117958	7.339009504627019	7.4158310260826905	7.48913595118623	7.82008197766578	8.018479209219679	7.71274536318565	7.441524915931129	7.5465776681616505	7.7592684437531
LBX2-AS1	8.30665867499553	8.359756718473019	8.276902216283231	8.22400936004841	8.06471522961591	8.31327873618529	8.04991738200188	7.97772559882882	7.648926296686901	8.06057149168341	8.151987350597759	8.10953526629529	8.38154824112492	8.50269018981693	8.42888515148298	8.19044445139257	8.06930250270056	8.14310754103451	8.93262326297643	8.787161061235981	8.77856459911018	8.10087324837327	8.22711137437241	8.60695922294261
LCA5	9.35045445165327	9.37389980042202	9.42872644822843	9.539379754057961	9.4690437077517	9.30456376433249	9.51957925325313	9.578414915291779	9.718910217682108	9.6552608055194	9.505277807935109	9.73734042875399	9.40640202130467	9.29674774591625	9.42974498054018	9.38896953320422	9.498623808592631	9.365626573968699	8.87740612417818	8.94475009080851	9.09194741146102	9.53849692606707	9.56230029498237	9.04254505112064
LCA5L	7.31955096769709	7.29983301584654	7.34990610391068	7.302147202303	7.36130105785465	7.2110817936622205	7.258736037338981	7.311318324953799	7.49674049920063	7.519811898839349	7.28886032052979	7.24734302620379	7.48161410436008	7.34135066684792	7.31314877173779	7.148785948337049	7.28904938584922	7.31725128095934	7.21926980761934	7.3460919707218	7.149580572123539	7.2629823615966105	7.31452948918888	7.36713600786631
LCAT	8.70884178737853	8.67794356882026	8.74623232431475	8.61683617257425	8.70953082824906	8.50466456176559	8.54886923048381	8.82217552988056	8.81832425796102	8.64138641526319	8.64373182060672	8.836773037721981	8.79180649492133	8.844186185139359	8.851401624468961	8.57987427243359	8.52749458221557	8.52027914288597	8.654732805581501	8.537866307298959	8.618509824600691	8.89837308338135	8.73958787692362	8.46975441442617
LCK	7.664411840347849	7.69636769970436	7.6200493951169905	7.57222159770435	7.476354019634809	7.705308933396929	7.40207440619433	7.352836159514441	7.419516403956879	7.37962379046024	7.46391520861693	7.58526780615983	7.61431000391451	7.77368399663242	7.54583384293822	7.668418555459441	7.509044562741519	7.736894716435731	7.644067866716799	7.668559028973651	7.6985151767949995	8.13969105537653	8.08014672164288	7.862157731836191
LCLAT1	9.132691894308241	9.168070882134698	9.07177864373105	9.01307177530448	8.906934811825089	9.195811527036051	9.16151150241693	8.98929175519914	8.80402055141557	9.03070552673331	9.05375768905536	9.06974102163049	9.04804635725354	8.99742702131023	9.00181519012988	9.157527371861061	9.208146707804369	9.20375853898472	9.14819132266715	9.38589052327187	9.201950209952821	9.0707391064118	8.98220749070283	9.33543567523033
LCMT1	10.3253814192935	10.2556336590723	10.2558385345708	9.92146075766676	10.1307040383304	10.1300894118348	10.2208385226283	10.423574080744	10.1358111007861	10.2431756924533	10.0609108171429	10.191122679279902	10.2316831073522	10.2323267943998	10.2667459492455	10.2171194004214	10.2164757133738	10.182056558528199	10.3651461601908	10.2159519528723	10.276916801603802	10.068444640274901	10.1971681647881	10.2937544338775
LCMT2	9.52488151085527	9.45156743506623	9.44602009291696	9.55713101698749	9.7770732443546	9.79371527080241	9.58699629421437	9.64517040631823	9.57316441035625	9.617548282698131	9.549594419437119	9.54113911079993	9.5329708765821	9.32014574007119	9.46827371739797	9.53291689819455	9.745742034705462	9.59761405737867	9.38063695457262	9.514278307796939	9.54986121965863	9.54659401806817	9.422732416001	9.46761080873849
LCN1	6.328959641531499	6.32895964153149	6.32895964153149	6.328959641531499	6.32895964153149	6.32895964153149	6.2889973872096805	6.28756119723222	6.2760540692819	6.2889973872096805	6.28756119723222	6.2760540692819	6.32895964153149	6.25527192277233	6.32895964153149	6.32895964153149	6.4026473602906595	6.32895964153149	6.44884640449693	6.45315497442933	6.2760540692819	6.2889973872096805	6.28756119723222	6.48767635828029
LCN10	7.11325099544485	7.13407849470097	7.14102433201656	7.0077885092314895	6.945306011463099	6.924468499516361	7.11489601805118	7.01976676895574	6.9922679340759695	6.82857336875121	6.97264354467785	6.78124857299672	7.15665902145167	7.15516765889637	7.058705230545111	7.01711172633135	7.018603088886651	7.115065517237901	7.42345989896416	7.44965012057108	7.33725633202943	6.980612209799481	6.90548106136136	7.23676865646391
LCN12	7.62305711509596	7.651126273107719	7.68754874512066	7.84742972468951	7.763222250654219	7.65395483461541	7.61378277960648	7.73986958806376	7.56036683625499	7.764273886736209	7.59810856967302	7.615569450865049	7.70654840971562	7.80952878249896	7.777980422837759	7.65175212527307	7.548771752489739	7.5803201121509405	7.868904218871269	7.88849003313475	7.886362391416	7.4696401847634295	7.49013287910586	7.65430239144135
LCN15	6.82467213609097	6.8257018276512404	6.83163626418653	6.560209552445411	6.55712047776459	6.53931716815874	6.440155241868269	6.45281006429834	6.57926220099787	6.665685645278799	6.45281006429834	6.40002182606393	6.68093453499563	6.85005187623258	6.86818394334206	6.8361784453635295	6.66706110412658	6.6489290370170995	7.0747500507683805	7.08932888867612	6.959180452405749	6.85363502280287	7.039276943445519	7.09576148125077
LCN2	6.435800598315081	6.35253288789865	6.442608720508519	6.46303308708886	6.712836218338129	6.442608720508519	6.3827921618216	6.40121027620924	6.30268482035954	6.3827921618216	6.40121027620924	6.684562696215349	6.51433026087236	6.41460860911933	6.46488112947026	6.37088718014469	6.470608831897709	6.42033631154678	6.3827921618216	6.5668040534063605	6.48050254509965	6.6220583965692805	6.40121027620924	6.30268482035954
LCN6	6.31571376964575	6.31571376964575	6.31571376964575	6.31571376964575	6.31571376964575	6.31571376964575	6.31571376964575	6.31571376964575	6.226972626987621	6.31571376964575	6.31571376964575	6.226972626987621	6.31571376964575	6.31571376964575	6.31571376964575	6.31571376964575	6.31571376964575	6.31571376964575	6.31571376964575	6.31571376964575	6.58193719762013	6.31571376964575	6.31571376964575	6.226972626987621
LCN8	6.344415701430741	6.344415701430741	6.344415701430741	6.344415701430741	6.344415701430741	6.344415701430741	6.344415701430741	6.344415701430741	6.22868173592384	6.344415701430741	6.344415701430741	6.22868173592384	6.22888890437157	6.344415701430741	6.4602134675877	6.459942498489901	6.344415701430741	6.22861793527377	6.344415701430741	6.344415701430741	6.47999530895304	6.344415701430741	6.344415701430741	6.44030402492223
LCN9	6.47486914549653	6.43534424102377	6.34965099684409	6.25883578352636	6.3774104969446395	6.63449022948366	6.54295576348226	6.3400266804611505	6.37640637381896	6.53051608778491	6.3400266804611505	6.37640637381896	6.33912742048046	6.347173086244821	6.452129135543281	6.50259418952752	6.494548523763161	6.3895924744647	6.304985684374389	6.50562045765826	6.554224098559071	6.304985684374389	6.49776940143539	6.37640637381896
LCNL1	6.40309077733297	6.364883290927839	6.40865206984105	6.25026083171244	6.364883290927839	6.23357695418821	6.28503224104508	6.364883290927839	6.364883290927839	6.44458742328886	6.364883290927839	6.364883290927839	6.364883290927839	6.4229948417686495	6.364883290927839	6.364883290927839	6.30677174008702	6.364883290927839	6.44488125833233	6.364883290927839	6.364883290927839	6.28503224104508	6.364883290927839	6.364883290927839
LCOR	11.023890959082001	11.030862560938802	11.1059953974225	11.0880339992363	11.067119193665901	10.8417206842147	11.0041616422842	10.7768052292609	11.0925290220911	10.9105148858019	10.9619613319689	10.9940993237048	11.1152873772595	11.071353349317501	11.192966867926	10.9645660609816	11.008500088923599	10.886886570315198	10.993029618169802	11.183773776073101	11.0034036709692	11.2520007302262	11.2371665391793	11.0696748597171
LCORL	9.643927383921179	9.70598641836921	9.778623746216061	9.97840804636197	9.7922309430179	9.574318959477349	9.666687988891448	9.55755126268377	9.587572085741881	9.49385783549087	9.65585380786354	9.540849495456849	9.74930064878883	9.779182577477	9.889037509093141	9.70579445027394	9.67591252158576	9.566057589969619	9.85754661041831	9.92739184314336	9.86604675949175	9.892097763324902	9.76939328443486	9.91572185743505
LCP1	10.7900535850998	11.291250389677801	10.984858168782	10.698494873531699	9.19490445979757	10.114081122485	10.14026650866	10.1621979721764	9.959950354436769	10.739847378300901	10.789450088952401	10.8188468723732	10.9436277641872	10.874041104487699	10.992160051170302	10.590700050228302	10.6602867099279	10.5421677632452	11.3961301556082	11.434524915453501	11.317593390155801	10.792411586262	10.6824826522487	10.972265011865302
LCP2	6.43646627008273	6.47526993757607	6.39530879443871	6.43646627008273	6.32005526760271	6.55993869701479	6.43646627008273	6.368229453599071	6.57355195319797	6.43646627008273	6.368229453599071	6.32023027937819	6.48987307547216	6.38815794089274	6.57821315496884	6.383059464693299	6.484774599272719	6.29471938519662	6.43646627008273	6.368229453599071	6.32023027937819	6.43646627008273	6.641176719533731	6.53185256837658
LCT	6.48009026331051	6.60291029599303	6.5445932973098895	6.723356114054461	6.354896016006889	6.529847012056309	6.48267052985528	6.31681701062584	6.6509745489863805	6.66556503141021	6.530505378138209	6.44946093648075	6.4435440403597	6.6727059955964805	6.57217505653579	6.63826941163329	6.40910745639651	6.509638395457211	6.6014072834518895	6.64746227623027	6.47099856157418	6.4139840592686	6.66884223899166	6.59219285694467
LCTL	7.10027933806046	7.15214697249313	7.075791339290181	6.90351256550416	6.74790966220614	6.97697656181501	7.1274318747066605	6.9456410975632	6.89889923141027	6.82064196231105	6.99029232610476	7.08089745519088	7.09185017295303	7.077317457277321	7.20000554958842	7.0103251168897405	7.02485783256545	6.90216974025435	7.005208018211629	7.084670862519469	7.119635240727231	7.251068724456201	7.1837462934981104	7.10491865235715
LDB1	11.937221387425499	11.905652041401698	11.887589009704499	12.123447901551499	12.2181559396231	12.272345034714599	11.914941702527402	11.757125917655802	11.9699236194834	11.928954207731	12.017040697552199	11.9453876200245	11.957405990533399	11.9862891141967	11.8757550265821	12.0101500413807	11.981266917717399	12.091801005332	12.0939639004073	12.077353833825299	12.018904328944199	11.9972522531625	12.0835916147949	12.000896495376198
LDB2	7.28551205186027	7.068261840640139	7.26732533385522	7.08759563191821	7.739346265578611	7.142155785933371	6.5985250003486104	6.797241459942981	6.85100017487813	7.526848822183171	7.36561665841711	7.1438069959253605	7.125795487993599	7.0539585918027194	7.07430892931362	7.346270405755909	7.41810730194679	7.3977569644359	7.528503310993361	7.41025117695691	7.21776091837492	7.2902546539738795	7.3710224921820195	7.73156369832062
