	ADNP	AHR	AKNA	ALX1	ALX4	ARID5A	ARID5B	ARNTL	ARX	ASCL1	ASCL2	ATF5	ATF6	ATOH7	ATOH8	BACH2	BCL6	BHLHE40	CBX2	CCDC169-SOHLH2	CDX2	CEBPA	CEBPD	CREB5	CXXC5	DACH1	DLX2	DLX5	DMBX1	DPF3	EBF1	EBF2	EBF3	EGR1	EGR2	EGR3	EGR4	EHF	ELF3	ELF4	ELF5	ESRRB	ESRRG	ETS1	ETV1	ETV4	ETV5	FEV	FLI1	FOS	FOSB	FOSL1	FOSL2	FOXA1	FOXA2	FOXB1	FOXC1	FOXC2	FOXE3	FOXJ1	FOXN3	FOXO1	FOXP2	GATA2	GATA3	GATA4	GATA6	GFI1	GLI1	GLIS2	GLIS3	HAND1	HES6	HEY1	HEY2	HHEX	HIC1	HIF1A	HIF3A	HIVEP2	HIVEP3	HMGN3	HOMEZ	HOXA10	HOXA9	HOXB2	HOXB3	HOXB9	HOXD1	HOXD4	HSF2	HSF4	INSM1	IRF4	IRF8	IRX1	IRX2	IRX3	ISL1	JAZF1	JUNB	KLF10	KLF11	KLF7	LHX1	LHX6	LHX8	LMX1A	LMX1B	MAFA	MAFB	MAFF	MECOM	MEF2C	MEIS2	MLXIPL	MNX1	MSX1	MSX2	MXI1	MYBL1	MYC	MYCN	MYRF	MYT1	MYT1L	NEUROD1	NEUROD2	NEUROG3	NFIA	NFKB2	NHLH1	NKX2-2	NKX2-8	NKX6-1	NKX6-2	NPAS1	NPAS3	NPAS4	NR2F1	NR4A2	NR4A3	OLIG3	ONECUT2	ONECUT3	OSR2	PAX4	PAX6	PBX1	PBX3	PDX1	PITX1	POU3F2	POU3F4	POU5F1	POU6F1	PRDM14	PRDM16	PRDM8	PTF1A	RARB	RELB	RFX2	RFX3	RFX4	RFX6	RORC	RUNX1	RXRG	SATB2	SCRT1	SHOX2	SIM1	SIX2	SKOR1	SOHLH2	SOX1	SOX3	SOX4	SOX9	SP5	SPIB	ST18	STAT1	STAT4	TBX2	TBX20	TBX3	TBX4	TCF24	TEAD1	TEAD2	TFAP2A	TFAP2B	TFCP2L1	TGIF2	TP63	TSHZ1	ZBTB4	ZFHX2	ZFP2	ZFP28	ZFP62	ZFP82	ZFP90	ZFP92	ZIC1	ZIC2	ZIC5	ZNF385B	ZNF503	ZNF835
PGA4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.75497	0	0	0	0	0.31846	0	0	0	0	0	0	0	0	0	0	0	0.61205	0	0	0	0	0	0	0	0	-0.54401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.31233	0	0	-0.16029	0	0	0	0	0.89468	0	-0.69665	0	0	0	0	0	0	0	0	0	0	0	-0.89468	0	0	0	0	0	0	0	0	0	0	0	0.90106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.48957	0.50592	0	0	0.69577	0	0.95493	0	0	0	0	0	0	0	0	0	0.53693	0	0	0	0	0	0	0	0	-0.78087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PGA5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.14732	-0.52082	0	0	0	0	0.44331	0	0	0	0	0	0	0	0	0	0	0	0.80405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.37269	0	0	-0.10134	0	0	0	0	0.89782	0	0	0	0	0	0	0.0059549	0	0	0	0	0.084531	0	-0.82111	0	0	0	0	0	0	0	0	0	0	0	-0.53157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.78087	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.047322	0.81064	0	0	0.79429	0	0.90106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.40042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PGBD5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.43319	0	0	0	0	0	-0.59567	0	0	0	0	0	0	-0.79288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.74405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.63425	0.81064	0	0	0	0	0	0.13985	0	0	0	0	0	0	0.06124	0	0.79605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.46505	0	0	0.71163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.55074	0	0	0	0	0	0	0.15271	0	0	0	0	0.70412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PGM5	0	0	0	0	0	-0.37206	0	0	0.50624	0	0	0.90106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.97378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.51402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95493	0	0	0.20004	0	0	-0.82304	0	0	0	0	0	0	0	-0.55525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.89782	0	0	0	0	0.66476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.98273	0	0	0	0	0	0	0	0	0	0	0	0	0	0.64651	0	0	0	0	0	0	0	0	0	0	0	0	0.50624	0	0	0	-0.98273	0	0	0	0	0	0	0	0	0	0	-0.51402	0	0	0	-0.98273	0	0	0	0	0	0
PHF15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.78016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.73161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.052819	0	0	0	0	0	0	-0.077801	-0.70412	0	0	0.45254	0	0	0	0	0	0	0	0	0.28929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.89782	0	0	0	0	0	0	0	0	0	0	0	0	0
PHGR1	0	0.25976	0	0	0.75328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8266	0	0	0	0	0	0	0	0	0.11455	0	-0.46638	0	0	0.11409	0	0	0	0	0	0	0	0	0	0	-0.1919	0	0	0	0	0	0	0	0	-0.40655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.73161	0.74405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.19919	0	0	-0.27343	0.8266	0	0	0	0	0	0	-0.092389	0	0	0	0	0	0	0	0	0	0	0.2642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.58383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28929	-0.97378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.050493	0	0	0	0
PHLDA1	0	0	0	0	0	0	0	-0.65592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.2074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6654	0	0	0	0	-0.86794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.70412	0	0	0	0	0	0	0	0.68841	0	0	0	0	0	0	0	0	0	0	0	0	0.12128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.66304	0	0	0	0	0.71328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.43256	0	0	0	0	0	0	0	0	-0.79605	0	0	0.68629	0	0.53108	0	0	0	0	0.43964	0	0	0	0	0.61205	0	0	0	-0.5914	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.41279	0	0	0	0	0	0	0	0	0	0
PHLDA2	0	0	0	0	0	0	0	0.5914	-0.59545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.43319	0.069098	0	0	0	0	0	0	0	0	0	0	0	0.62438	0	0	0	0	0	0	0	0	0	0	0.74405	0	0	0	0	0.84302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.29147	0	0	0	0	0	0	0	0	0	0.29419	0	-0.50349	0	0	-0.86991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26131	0	0	0	0	0	0	0	0	0	0	0	0.9993	0	0	0	0	-0.8574	0	0	0	0	0	0	0	0	0	-0.82477	0	0.61751	0	0	0	0	0	0	0	0.61751	0	-0.77396	0	0	0	0	0.91445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PHYHIP	0	0	0	0	0.70412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.52882	0	0	-0.015891	0.25571	0	0	0	0	0	-0.75109	0	0	0	0	0	0	0	0	0.47734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.32854	0	0	0	0	0	0	0	0	0	0	-0.18932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.67269	0.35264	0	0	-0.61681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25384	0	0	0	0	0	0	0	0	-0.43164	0	0	0	0	0	0	0	0.22667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PHYHIPL	0	0	0	-0.73161	0	0	0	0.4365	0	0.8266	0	0	0	0	0	0	0.50592	0	0	-0.036469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.071106	0	0	0	0	0	0	0	-0.34517	0	0	0	0	0	0	0	-0.32153	0	0	0	0.62607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.63598	0	0	0	0	0	0	0	0	0	0	0	-0.39739	0.79605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.34739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.67269	0	0	0	0	0	0	0	0	0	0	0	0
PID1	0	0.41032	0	0.057928	0	-0.42956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.51251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.79605	0	0	0	0	0	0	0	0.9438	0.35493	0	0	0	0	0	0	0	0	0	0	0.87234	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4593	0	0	0	0	0	0	0.43805	0	0	0	0	0	0	0	-0.56561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.79524	0	0	0.42537	0	0	-0.276	0	0	0	0	0	0	0	0	0	0	0	0.84302	0	-0.22999	0	0	0	0	0.32512	0	0.37773	0	0	0.69264	0	0	0	0	0	0.039288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.071106	0	0	0
PIK3AP1	0	-0.086857	0	-0.97378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.21321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.75497	0	0	0	0	0	0	0	0	0	0	0	0.48552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.653	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.6476	0	0	0	0	0	0.043869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.46413	0	0	0	0	0.86991	0	0	0	0	0.81064	0	0	0.92442	0	-0.39426	0	0	0	0	0.88851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.63041	0	0	0	0	0	0	0	0	0	0	0	0	0	0.66304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PIK3IP1	0	0	0	0	0.62082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.34517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.62227	0	0	0.13985	0	0	-0.25342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.041261	0	0	0.39894	0	0	0	0	0	0	0	0	0	0	0	0.8574	0	0	0	0	0	0	-0.85078	-0.018781	0	0	0	0.8574	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.11853	0	0.0025018	0	-0.35264	0	0	0	0.25222	0	0	0	0	0	0	-0.77544	0.70035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.35493	0	0	0	0	0	0	-0.36431	0	0	0	0	0	0	0	0	0	0	0	0	0.11276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PITX1	0	0	0	0.98273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.98273	0.78087	0	0	0	0	0	-0.98273	0	0	0	0	0	0	0	0	-0.23231	0	0	0	0	0	0	0	0	0	-0.67805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6037	0	0	0	0	0	-0.20363	0	0	0	0	0	0	0	0.92791	0	0	0	0	0	0	0	-0.67192	0	0	0	0	0	0	0	0	0	0.25684	0	0	0	0	0	0	0	0	0	0	0.20363	0.49796	0	0	0	0	0	0	0	0	0	-0.86991	0	0	0	0	0	0	0	0	0	0	0	0	-0.67685	0	0	0	0	0	0	0	0	0	0	0	0	-0.83858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.50624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27741	0	0	0	0	0	0.48957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PKDREJ	0	0	0	0	0	0	0	0	0	0	0	0	0.33548	0	0	0	0	0	0	0.084531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.27311	0	-0.33961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.69405	0.89468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.71328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.1111	0	0	0	0	0	0	0	0	0	0	0.63598	0	0	0	0	0	0	0	0	-0.87794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.014658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.92791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PKHD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.49796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.48957	0	0	0	0.50398	0	0	0	0	0	0	0	0.95493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.95493	0	0	0	0	0	0	0	0	0	-0.48957	0	0	0	0	0	0	0	0	0	0.95493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.71762	0	0	0	0.19774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.38034	0	0	0	0	0	0	0	0	0	0	-0.92791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.077801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.15729	0	0	0	0	0	0	0	0
PKIA	0	0	0	0	0	0	0	0	0	0	-0.42537	0.31399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29951	0	0	0	0	0	0	0	0	0	0	0.50201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.75497	0	0	0	0	0	0	0	0	0	0	-0.16927	0	0	0	0	0	-0.1919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5222	0	0	0	0	0.48122	0	-0.55208	0	0	0	0	0	0	0	0	0	-0.8574	0	0	0	0	0	0	0	0	0	0	0	0.5469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13985	0	0	0.61149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.43964	0	0	-0.8574	0	0.81832	0	0	0	0	0	0	0	0	0	0	0	0	0.80567	0	0	0	-0.82304	0	0	0	0	0	0	0	0	0	0	-0.76691	0	0	0	0	0	0	0	0	0	0	0	0
PKIB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29147	0	0	0	0	-0.047322	0.8081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.075581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.6877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.76494	0	0.60736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLA2R1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.92791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.24796	0	0	0	0	0	0	0	0	0	0	0.63115	0	0	0	0	0	-0.49796	0	0	0	0	0	0	0	0.12844	0	0.13221	0	0.49796	0	0	0	0	0	0	-0.92791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.48122	0	0	0	0	0	0.11085	0	0	0	0	0	0	0	0	0	0	0	0	0.28379	0	0	0	0	0	0	0.95493	0	0.14242	0	0	0.51843	0	-0.22748	0	0	0	0.49796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.84302	0	0	0	0	0	0	0	0
PLAC8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.16589	0	0	0	0	0	0	0.92791	0	0	0	0	0	0	0	-0.95493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6877	-0.20363	0	0	0.49796	0	0	0	0	0	0	0	0	0	0	0	-0.76638	0	0	0	0	0	0.81832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.54863	0	0	-0.99151	0	0.72999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.15398	-0.50624	0	0	0	0	0	0	0	0	0	0	0	-0.10169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLAU	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02241	-0.70292	0	0	0	0.5914	0.73161	0	0	0	0	0	0	0	0	0	0	0.97992	0	0	0	0	0	-0.73897	0	0	0	0.63598	0	0.8266	0	0	0.65828	0	0	0	0	0	0	0	0	0	0	0	0	0.45123	0	0	-0.65028	0	0.20909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.26328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5969	0	0	0	0	-0.57875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLAUR	0	0	0	0	0.16128	0	0	0.43319	0	0	0	-0.27837	0	0	0	0	0	0	0	0.036469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.25951	-0.42537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.49796	0	0	0	0	0	0	0	-0.7086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.063319	0	0	0	0	0	0	0	0	0	0.84302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.21825	0	0	0	0	0	0	0	0	0	0	0	0.1432	0	0	0	0	0	0	0	0	0	-0.97992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.44591	0	0	0	0	-0.25342	0	-0.50349	0.2241	0	0	0	0	0	0	0	0	0	0	0	0	-0.38721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLBD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.42297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.40521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.92791	0.87794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.34774	-0.069098	0.79605	0	0.17354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.92791	0	0	0	0	0	0	0	0	0	0	0	0.4593	0	0	0	0	0	0	0	0	0	0	-0.9438	0	0	0	0	0	0	0	0	0	-0.021776	0	0	-0.24796	0	0	0	0	0	-0.95493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.058844	0	0	0	0	0	0	0	0.49443	0	0	0	-0.8574	0	0.29334	0	0.14161	0	0	0	0	0.27837	0	-0.10825	0	0	0	0	0	0	0	0	0	0
PLCB4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.47326	0	0	0.92791	0	0	0	0	0	0	0.34845	0	0	0	0	0	0	0	0	0.8574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.43964	-0.20004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.63115	0	0	0.36265	0	0	0	0	-0.59894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5407	0	0	-0.71328	0	0	0	0	0	0	0	0	0	0	0	-0.069098	0	0	0	0	0	0	0	0	-0.58362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.83439	0.45803	0	0	0
PLCG2	0	0	0	0	0	-0.43925	0	0	0	0	0	0.46681	0	0	0	0	0.92791	0	0	0	0	0	0	0	0.99426	0	0	0	0	0	0	0	0.94753	0	-0.16138	0	0	0	0	0	0	0.67984	0.72872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.92791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.20712	0.95493	0	0	0	0	0	0	0	0	0	0	0	0	0.9993	0	0	0	0	0	0	0.57703	0.06124	0	0	0	-0.46681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.64496	0	0	0	0	0	0	0	0.92791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4593	0	0	0	0	0	0	0	0.18978	0	0	0	0	0	0	0	0.31801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLCL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.13827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.72999	0	0	0.80715	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.73161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.28284	0	0	0	-0.69665	0	0	0	0	0	0	-0.11853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.62227	0	0	0	0	0	0	0	0.74405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.60447	0	0	0	0.8574	0	0.76691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.30447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.33492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
