Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Molecular_Function_2018	voltage-gated potassium channel activity (GO:0005249)	1/85	0.28312104060857984	0.4777667560269785	0	0	3.067099567099567	3.8703139555712807	KCNA6
GO_Molecular_Function_2018	thiol-dependent ubiquitinyl hydrolase activity (GO:0036459)	1/92	0.30254879435447696	0.4861741416448693	0	0	2.8301698301698304	3.3835040058834798	UCHL1
GO_Molecular_Function_2018	protein kinase binding (GO:0019901)	3/495	0.3042164760975628	0.4861741416448693	0	0	1.5796747967479674	1.879837869948081	DCX;MAPK8IP2;ADD2
GO_Molecular_Function_2018	integrin binding (GO:0005178)	1/94	0.3080034755916041	0.4861741416448693	0	0	2.7690266722524792	3.26092823257648	NOV
GO_Molecular_Function_2018	double-stranded DNA binding (GO:0003690)	1/99	0.32145661508457885	0.4861741416448693	0	0	2.62708719851577	2.981462056839342	AFF2
GO_Molecular_Function_2018	voltage-gated cation channel activity (GO:0022843)	1/100	0.32411609442991285	0.4861741416448693	0	0	2.6004197822379638	2.929772078325152	KCNA6
GO_Molecular_Function_2018	potassium channel activity (GO:0005267)	1/100	0.32411609442991285	0.4861741416448693	0	0	2.6004197822379638	2.929772078325152	KCNA6
GO_Molecular_Function_2018	endopeptidase inhibitor activity (GO:0004866)	1/111	0.3526997712151305	0.5194305721531921	0	0	2.3390791027154663	2.4376434294157368	PCSK1N
GO_Molecular_Function_2018	RNA polymerase II transcription factor binding (GO:0001085)	1/121	0.3776475230484069	0.5462401672664456	0	0	2.143073593073593	2.0869122002768696	BEX1
GO_Molecular_Function_2018	actin filament binding (GO:0051015)	1/127	0.3921580210961478	0.5572771878734731	0	0	2.0404040404040398	1.910002645319829	ADD2
GO_Molecular_Function_2018	G-protein coupled receptor binding (GO:0001664)	1/133	0.40633443538790825	0.5674670563175961	0	0	1.94706808343172	1.7534880939718522	NPY
GO_Molecular_Function_2018	GTP binding (GO:0005525)	1/147	0.4381558607963585	0.6015360122797464	0	0	1.7591175947340332	1.4515896864993088	DIRAS1
GO_Molecular_Function_2018	purine ribonucleoside triphosphate binding (GO:0035639)	2/396	0.4590579355508177	0.6162465025101154	0	0	1.3043013625434143	1.0155014622629328	DIRAS1;NAIP
GO_Molecular_Function_2018	purine ribonucleoside binding (GO:0032550)	1/159	0.4640868722607042	0.6162465025101154	0	0	1.6245273713628143	1.2471228901025742	DIRAS1
GO_Molecular_Function_2018	guanyl ribonucleotide binding (GO:0032561)	1/170	0.4868171514824712	0.6360030527432284	0	0	1.5179435948666715	1.0927170242155133	DIRAS1
GO_Molecular_Function_2018	nucleoside-triphosphatase activity (GO:0017111)	2/424	0.4948183504374161	0.6361950219909637	0	0	1.216013968570716	0.855544323723962	DIRAS1;SEPT3
GO_Molecular_Function_2018	microtubule binding (GO:0008017)	1/195	0.534997446547549	0.6771061432867417	0	0	1.3206587227205784	0.8260631891272199	DCX
GO_Molecular_Function_2018	transcription corepressor activity (GO:0003714)	1/203	0.5494504832011158	0.6846998329121596	0	0	1.267841069821268	0.7592296630569667	HEYL
GO_Molecular_Function_2018	regulatory region DNA binding (GO:0000975)	1/224	0.5853134228267857	0.7183392007419642	0	0	1.14722497233708	0.6144626546729269	ZNF382
GO_Molecular_Function_2018	actin binding (GO:0003779)	1/254	0.6317076718571619	0.7432776974096914	0	0	1.0096504286227606	0.4637612536264591	ADD2
GO_Molecular_Function_2018	ATP binding (GO:0005524)	1/255	0.633162482978626	0.7432776974096914	0	0	1.0056242969628797	0.4595986649383206	NAIP
GO_Molecular_Function_2018	tubulin binding (GO:0015631)	1/255	0.633162482978626	0.7432776974096914	0	0	1.0056242969628797	0.4595986649383206	DCX
GO_Molecular_Function_2018	adenyl ribonucleotide binding (GO:0032559)	1/279	0.6664251350197723	0.7677551059386114	0	0	0.9176866299168458	0.3724224443953113	NAIP
GO_Molecular_Function_2018	ubiquitin protein ligase binding (GO:0031625)	1/284	0.6729705249585359	0.7677551059386114	0	0	0.901243632692396	0.3569409175002499	UCHL1
GO_Molecular_Function_2018	ubiquitin-like protein ligase binding (GO:0044389)	1/297	0.6894010618972809	0.7717204442120655	0	0	0.8610916110916111	0.3202675979272939	UCHL1
GO_Molecular_Function_2018	zinc ion binding (GO:0008270)	1/302	0.6955011410800097	0.7717204442120655	0	0	0.8465720326185443	0.3074094603941077	MYT1
GO_Molecular_Function_2018	endopeptidase activity (GO:0004175)	1/354	0.7523336828575283	0.8220264455453706	0	0	0.7199514366653177	0.20488041497026627	UCHL1
GO_Molecular_Function_2018	protein serine/threonine kinase activity (GO:0004674)	1/368	0.7657544910195062	0.8220264455453706	0	0	0.6919919317739481	0.1846882651899792	PAK3
GO_Molecular_Function_2018	transcription regulatory region DNA binding (GO:0044212)	1/374	0.7712840723635576	0.8220264455453706	0	0	0.6806517878903938	0.17676426646543236	ZNF382
GO_Molecular_Function_2018	transition metal ion binding (GO:0046914)	1/399	0.7929698482833365	0.8341630871551982	0	0	0.6370815114533708	0.14778384944050085	MYT1
GO_Molecular_Function_2018	protein kinase activity (GO:0004672)	1/513	0.86876419184966	0.8907645549041985	0	0	0.4923396915584416	0.06926409378998702	PAK3
GO_Molecular_Function_2018	DNA binding (GO:0003677)	2/893	0.8687703683633542	0.8907645549041985	0	0	0.5620828164687813	0.07907180779602367	TNP1;AFF2
GO_Molecular_Function_2018	protein homodimerization activity (GO:0042803)	1/664	0.9285466784689612	0.9401535119498232	0	0	0.3772502007796125	0.027967302718811864	ADD2
GO_Molecular_Function_2018	RNA binding (GO:0003723)	2/1387	0.9751490748011112	0.9751490748011112	0	0	0.3522135664069922	0.00886342708093762	NXF2;AFF2
