	AEBP1	ARNT2	ARX	ASCL1	ASCL2	ATOH8	CBX2	CCDC17	CSRNP3	CXXC4	DACH1	DPF3	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	GRHL3	HES4	HES6	HEY1	HEYL	HHEX	HIC1	HLF	HMBOX1	INSM1	ISL1	KCNIP3	LMX1A	LMX1B	LTF	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NFAT5	NHLH1	NPAS3	NR4A3	ONECUT1	PAX4	PAX6	PBX3	PLAG1	POU2F2	POU5F1	PROX1	RFX6	SETBP1	SIM1	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF117	ZNF382	ZNF492	ZNF514	ZNF519	ZNF788	ZNF846	ZNF853	ZNF883
GO_REGULATION_OF_MODIFICATION_OF_POSTSYNAPTIC_STRUCTURE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_REGULATION_OF_MODIFICATION_OF_SYNAPTIC_STRUCTURE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	2	0	0	0	2	0	0	0	0	2	0	0	3	0	0	0	0	2	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0
GO_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
GO_REGULATION_OF_MONOOXYGENASE_ACTIVITY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
GO_REGULATION_OF_MORPHOGENESIS_OF_AN_EPITHELIUM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	6	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	6	0	0
GO_REGULATION_OF_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	3	0	0	4	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	0	4	0	0
GO_REGULATION_OF_MOTOR_NEURON_APOPTOTIC_PROCESS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0
GO_REGULATION_OF_MRNA_PROCESSING	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_REGULATION_OF_MULTICELLULAR_ORGANISM_GROWTH	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4	3	0	4	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	4	0	0	0	3	3	2	3	0	0	0	0	0	3	0	0	0	0	4	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0
GO_REGULATION_OF_MULTI_ORGANISM_PROCESS	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
GO_REGULATION_OF_MUSCLE_ADAPTATION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
GO_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0	2	0	0	0	0	0	0	0	0	7	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0
GO_REGULATION_OF_MUSCLE_CONTRACTION	0	0	0	4	4	0	0	0	0	0	0	0	0	0	12	8	6	5	0	5	0	0	0	0	0	0	0	0	4	0	3	0	5	0	0	8	9	2	7	5	9	0	3	0	6	5	0	5	6	2	0	3	2	5	0	2	5	6	10	7	0	2	8	0	0	0	0	3	0	0	0	0	0	0
GO_REGULATION_OF_MUSCLE_HYPERTROPHY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_REGULATION_OF_MUSCLE_ORGAN_DEVELOPMENT	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
GO_REGULATION_OF_MUSCLE_SYSTEM_PROCESS	0	0	0	6	6	0	0	0	0	0	2	0	0	0	15	11	8	5	0	7	0	0	0	0	0	0	0	0	5	2	5	0	7	0	0	8	10	0	10	5	12	0	5	0	8	6	0	6	7	0	0	0	2	7	0	0	0	8	13	9	0	0	10	4	0	0	0	0	0	0	0	0	0	0
GO_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_REGULATION_OF_MYOBLAST_DIFFERENTIATION	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT	0	13	32	18	15	0	0	0	0	0	5	0	29	8	39	45	29	18	17	27	0	8	0	4	4	5	7	12	19	5	14	4	32	40	4	39	36	9	22	12	40	12	16	8	40	15	20	33	31	7	10	9	3	40	0	8	29	35	49	32	3	10	45	14	8	0	7	10	0	16	2	23	2	6
GO_REGULATION_OF_NERVOUS_SYSTEM_PROCESS	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	6	0	0	5	0	2	0	0	0	0	2	0	0	0	0	0	6	0	0	0	6	0	0	0	7	0	0	0	5	0	0	5	0	0	0	0	0	0	0	0	0	0	6	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0
GO_REGULATION_OF_NEURAL_PRECURSOR_CELL_PROLIFERATION	0	0	6	0	0	0	0	0	0	0	0	0	0	2	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	2	4	0	5	5	0	5	0	2	4	2	5	0	3	0	4	0	0	5	0	0	0	2	0	0	0	2	4	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_REGULATION_OF_NEUROBLAST_PROLIFERATION	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_REGULATION_OF_NEUROINFLAMMATORY_RESPONSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_REGULATION_OF_NEURONAL_SYNAPTIC_PLASTICITY	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	2	2	2	3	3	0	0	0	2	2	0	3	0	2	0	5	2	0	0	0	0	0	0	0	0	0	2	0	0	3	0	2	0	4	2	0	0	0	0	0	0	0	3	0	0
GO_REGULATION_OF_NEURON_DIFFERENTIATION	0	8	26	15	13	0	0	0	0	0	0	0	24	7	36	37	23	11	16	21	0	5	0	3	3	0	6	10	17	0	12	0	26	32	3	31	30	7	19	8	31	9	15	5	33	12	19	27	27	7	7	0	0	35	0	7	22	30	39	26	0	8	36	10	6	0	0	8	0	13	0	19	0	4
GO_REGULATION_OF_NEURON_MATURATION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
GO_REGULATION_OF_NEURON_MIGRATION	0	0	3	0	2	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	3	3	0	3	0	4	0	0	0	0	0	0	3	0	0	2	0	0	4	0	0	0	0	3	3	0	0	0	2	0	0	0	0	0	2	0	2	0	0
GO_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT	0	7	20	12	9	0	0	0	0	0	0	0	20	5	29	29	19	8	13	16	0	4	0	2	2	3	5	9	15	0	8	0	19	24	3	23	21	5	14	7	23	9	12	4	27	9	13	21	18	4	5	0	0	25	0	5	19	24	29	19	0	6	27	9	5	0	0	6	0	9	0	17	0	4
GO_REGULATION_OF_NEURON_PROJECTION_REGENERATION	0	0	2	0	0	0	0	0	0	0	0	0	2	0	3	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	2	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	3	0	0	2	0	0	2	0	2	0	0	0	0	0	0	2	0	0
GO_REGULATION_OF_NEUROTRANSMITTER_LEVELS	0	7	17	6	6	0	0	0	0	0	2	0	10	0	17	19	10	4	9	8	0	5	0	0	0	2	6	3	8	4	0	2	15	15	2	17	16	4	5	4	9	0	0	3	19	5	6	10	13	0	4	0	0	12	0	4	13	14	17	16	4	0	18	0	0	0	4	7	0	9	0	5	0	0
GO_REGULATION_OF_NEUROTRANSMITTER_RECEPTOR_ACTIVITY	0	0	3	3	0	0	2	0	0	0	2	0	3	0	0	4	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	4	0	2	0	3	0	0	3	0	0	0	0	0	3	0	0	4	0	0	0	0	0	6	2	0	0	2	0	0	2	0	0	0	0
GO_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT	0	5	11	4	5	0	0	0	0	0	2	0	7	0	11	12	9	3	7	6	0	4	0	0	0	0	5	0	5	3	0	0	8	9	2	11	11	3	4	0	6	0	0	2	12	3	4	8	8	0	2	0	0	7	0	3	8	10	10	9	2	0	14	2	0	0	0	4	0	8	0	5	0	0
GO_REGULATION_OF_NEUTROPHIL_CHEMOTAXIS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
GO_REGULATION_OF_NEUTROPHIL_MIGRATION	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_REGULATION_OF_NIK_NF_KAPPAB_SIGNALING	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
GO_REGULATION_OF_NITRIC_OXIDE_SYNTHASE_ACTIVITY	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0
GO_REGULATION_OF_NMDA_RECEPTOR_ACTIVITY	0	0	3	2	0	0	0	0	0	0	0	0	3	0	0	4	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	2	0	0	2	2	0	0	0	0	2	0	0	3	2	3	0	0	0	3	0	0	0	2	0	0	2	0	2	0	0
GO_REGULATION_OF_NON_CANONICAL_WNT_SIGNALING_PATHWAY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
GO_REGULATION_OF_NOTCH_SIGNALING_PATHWAY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_REGULATION_OF_OLIGODENDROCYTE_DIFFERENTIATION	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	3	0	3	0	2	0	0	0	0	2	2	0	0	0	0	0	0	0	0	2	3	2	0	0	3	0	0	0	0	0	0	2	0	0	0	0
GO_REGULATION_OF_ORGANELLE_ORGANIZATION	0	0	23	0	14	0	0	0	0	0	0	0	19	0	29	31	0	0	17	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	29	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	37	24	0	0	0	10	0	0	0	0	0	15	0	18	0	5
GO_REGULATION_OF_ORGANELLE_TRANSPORT_ALONG_MICROTUBULE	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
GO_REGULATION_OF_ORGANIC_ACID_TRANSPORT	0	2	3	0	0	0	0	0	0	0	2	0	0	2	0	5	0	0	0	0	0	2	0	0	0	0	2	0	2	0	4	0	0	4	0	0	3	0	2	0	0	0	0	0	5	2	0	0	3	0	0	0	0	0	0	0	3	3	0	4	0	0	5	0	2	0	2	2	0	2	0	0	0	0
GO_REGULATION_OF_ORGAN_GROWTH	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	0	0	0	0	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
GO_REGULATION_OF_OSSIFICATION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	5	0	5	0	0
GO_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
GO_REGULATION_OF_PEPTIDASE_ACTIVITY	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	5	0	8	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	12	0	6	2	0	0	0	0	0	0	0	3
GO_REGULATION_OF_PEPTIDE_HORMONE_SECRETION	0	3	12	8	7	0	0	0	0	0	0	0	9	4	13	19	13	6	7	13	0	0	0	2	0	0	4	0	7	0	4	0	15	14	0	16	13	0	6	0	13	0	0	0	7	9	9	9	8	0	0	0	0	12	0	0	11	11	16	12	2	0	13	0	0	0	0	4	0	5	0	11	0	0
GO_REGULATION_OF_PEPTIDE_SECRETION	0	0	15	10	9	0	0	0	0	0	0	0	12	5	15	22	15	7	10	17	0	0	0	2	2	0	4	0	9	0	0	0	18	18	0	19	16	0	8	0	15	0	6	0	0	11	12	11	10	0	0	0	3	14	0	0	13	15	20	15	3	0	17	0	0	0	0	0	0	6	0	11	0	0
GO_REGULATION_OF_PEPTIDE_TRANSPORT	0	0	15	12	11	0	0	0	0	0	0	0	13	6	17	23	16	0	11	18	0	0	0	3	4	0	0	0	10	0	0	0	19	19	0	20	19	0	9	0	17	0	8	0	0	12	13	13	0	0	0	0	3	16	0	0	0	17	24	17	3	0	21	0	0	0	0	0	0	8	0	12	0	0
GO_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	0	0	0	0	0	0	5	0	0	0	2
GO_REGULATION_OF_PEPTIDYL_THREONINE_PHOSPHORYLATION	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
GO_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	8	0	4	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	9	3	0	0	0	0	0	0	0	0	0	0
GO_REGULATION_OF_PHAGOCYTOSIS	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_REGULATION_OF_PHOSPHATASE_ACTIVITY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_REGULATION_OF_PHOSPHOLIPASE_ACTIVITY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
GO_REGULATION_OF_PHOSPHOLIPASE_C_ACTIVITY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	2	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
GO_REGULATION_OF_PHOSPHOLIPID_METABOLIC_PROCESS	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
GO_REGULATION_OF_PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS	0	0	0	23	26	4	0	0	0	0	8	0	0	0	45	46	35	21	28	31	0	9	0	0	0	0	0	0	24	0	0	0	0	0	0	42	42	0	0	0	35	16	19	0	0	23	22	29	35	11	0	0	0	33	0	0	0	36	52	35	5	8	51	0	9	0	11	0	0	0	0	0	0	0
GO_REGULATION_OF_PHOSPHORYLATION	0	0	0	21	23	0	0	0	0	0	8	0	0	10	42	42	33	19	25	29	0	9	0	0	4	0	0	0	24	0	0	6	29	31	0	40	39	0	0	0	31	16	19	0	30	20	22	28	34	11	0	0	0	30	0	0	0	35	49	33	5	8	47	11	9	0	0	15	0	0	0	0	0	0
GO_REGULATION_OF_PLASMA_LIPOPROTEIN_PARTICLE_LEVELS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
GO_REGULATION_OF_POSITIVE_CHEMOTAXIS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_REGULATION_OF_POSTSYNAPSE_ORGANIZATION	0	0	7	4	3	0	0	0	0	0	0	0	4	0	7	0	5	4	0	5	0	0	0	0	0	0	0	0	0	2	0	0	4	4	0	0	0	2	0	0	7	2	3	0	4	3	0	0	5	0	0	0	0	6	0	2	4	5	5	0	0	2	5	3	0	0	0	0	0	0	0	4	0	0
GO_REGULATION_OF_POSTSYNAPTIC_CYTOSOLIC_CALCIUM_ION_CONCENTRATION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_NEUROTRANSMITTER_RECEPTOR_LEVELS	0	2	7	0	0	0	0	0	0	0	0	0	4	0	0	4	4	2	0	5	0	0	0	0	0	0	0	2	4	2	2	0	6	6	0	6	9	0	0	0	6	0	2	0	7	3	3	4	4	0	2	3	0	4	0	0	7	4	5	4	0	0	7	0	0	0	3	3	0	0	0	0	0	0
GO_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_POTENTIAL	2	0	10	0	0	0	0	0	0	0	3	0	0	3	10	9	10	4	4	7	0	2	0	0	2	0	2	0	4	0	0	2	9	5	0	5	6	3	0	0	10	0	0	0	8	4	4	9	6	0	0	0	0	5	0	2	0	6	12	8	0	0	9	3	0	0	0	0	0	0	0	0	0	0
GO_REGULATION_OF_POSTSYNAPTIC_NEUROTRANSMITTER_RECEPTOR_ACTIVITY	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
GO_REGULATION_OF_POSTSYNAPTIC_SPECIALIZATION_ASSEMBLY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_REGULATION_OF_POTASSIUM_ION_IMPORT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_REGULATION_OF_POTASSIUM_ION_TRANSPORT	0	0	4	3	5	0	0	0	0	0	0	0	4	3	9	9	5	3	3	7	0	0	0	0	0	0	0	2	0	0	0	0	7	5	0	6	5	0	4	0	6	0	0	0	5	4	0	5	4	0	2	3	0	4	0	0	5	4	8	7	0	0	6	0	2	0	2	0	0	0	0	4	0	0
GO_REGULATION_OF_PRESYNAPTIC_CYTOSOLIC_CALCIUM_ION_CONCENTRATION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
